,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),long-small-rl (exit),long_jcrosk (exit),long-large-rl (exit),volume (exit),sma-compare (exit),high (exit),close (exit),low (exit),mean-grad-hist (exit),sma-25 (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),ema-12 (exit),sma-07 (exit),open (exit),ema-26 (exit),long-bid-rl (exit),sma-05 (exit)
255,COTI/USDT:USDT,2023-09-24 12:15:00+00:00,second_buy,trailing_stop_loss,0.043070000000000004,0.04351000000000001,0.04306457966467308,0.042970030810549925,0.043070000000000004,0,0.043320000000000004,8644724.0,0,False,0.04313599999999378,0.043082857142860274,0.042951200000002146,2.55758486,0.04173619596455044,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-10-08 16:45:00+00:00,go_short,go_short,0,go_short,24162240.0,0,0.04138,0.04098,0.040490000000000005,0,0.039388800000002104,go_short,go_short,False,0.0396183866004104,0.04013142857143167,0.04064,0.040004343587379435,go_short,0.04025999999999367
246,COTI/USDT:USDT,2023-05-28 18:45:00+00:00,second_buy,trailing_stop_loss,0.06871000000000001,0.06903000000000001,0.06848031504293782,0.06828403882680245,0.06858,0,0.06898,3627663.0,0,False,0.06869799999999404,0.06860000000000287,0.06813000000000222,24.15273928,0.3942538600581671,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-06-10 04:15:00+00:00,go_short,go_short,0,go_short,6317628.0,1,0.050170000000000006,0.04997000000000001,0.049710000000000004,1,0.05155680000000221,go_short,go_short,False,0.051392699820038155,0.05043000000000279,0.0499,0.05072166203271526,go_short,0.05032999999999408
284,COTI/USDT:USDT,2024-06-24 13:45:00+00:00,second_buy,trailing_stop_loss,0.09107000000000001,0.09238,0.09104258866766786,0.09060305782753407,0.09084,0,0.09173,1611905.0,0,False,0.09126999999999312,0.09142142857143369,0.09029520000000205,12.76518782,0.20846437768184944,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-07-05 02:45:00+00:00,go_short,go_short,0,go_short,3718860.0,0,0.07424,0.07291,0.07249000000000001,1,0.07781600000000188,go_short,go_short,False,0.07681997346767185,0.07333142857143381,0.07258,0.07452448893998233,go_short,0.07333199999999318
245,COTI/USDT:USDT,2023-05-08 01:45:00+00:00,second_buy,trailing_stop_loss,0.07428000000000001,0.07481,0.07484062525750393,0.0754783428587632,0.06961,1,0.07045000000000001,16306700.0,0,False,0.07424799999999417,0.07474000000000289,0.07580800000000222,1.30188307,0.02125881602963372,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-28 18:30:00+00:00,go_short,go_short,1,go_short,2566892.0,0,0.06889,0.06871000000000001,0.06860000000000001,0,0.06809520000000222,go_short,go_short,False,0.06822836193294665,0.0685185714285743,0.06869,0.06838946323256288,go_short,0.06856799999999405
256,COTI/USDT:USDT,2023-10-08 17:00:00+00:00,second_buy,trailing_stop_loss,0.040970000000000006,0.04166,0.040211367650859524,0.03974665425963926,0.040920000000000005,0,0.041350000000000005,26444517.0,0,False,0.040545999999993663,0.04035142857143167,0.0394856000000021,3.93025135,0.0641683855534896,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-10-21 16:15:00+00:00,go_short,go_short,0,go_short,3261248.0,0,0.03864,0.03864,0.03848,0,0.03814800000000215,go_short,go_short,False,0.03818605640326308,0.03848000000000324,0.038520000000000006,0.038385413508004555,go_short,0.03847199999999361
257,COTI/USDT:USDT,2023-10-21 16:30:00+00:00,second_buy,trailing_stop_loss,0.03864,0.03878,0.038438426814465396,0.03822634852153989,0.03857,0,0.03873,2331347.0,0,False,0.03855799999999361,0.03851857142857467,0.03818120000000215,-13.86918085,-0.2262990072737756,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-11-01 19:15:00+00:00,go_short,go_short,0,go_short,3814957.0,0,0.047560000000000005,0.0471,0.04705,0,0.04559080000000214,go_short,go_short,False,0.04576919452809939,0.046647142857146044,0.047290000000000006,0.046337082019676824,go_short,0.046919999999993585
258,COTI/USDT:USDT,2023-11-01 19:30:00+00:00,second_buy,trailing_stop_loss,0.0471,0.047650000000000005,0.04653291555511116,0.045905550488980915,0.0471,1,0.047610000000000006,3174243.0,0,False,0.04714599999999359,0.046904285714288896,0.045690800000002134,-8.40541498,-0.1372080609795558,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-11-09 16:00:00+00:00,go_short,go_short,0,go_short,4700899.0,0,0.054810000000000005,0.054290000000000005,0.05421,1,0.053635600000002136,go_short,go_short,False,0.053781824584179454,0.05449714285714593,0.054680000000000006,0.05411608967495093,go_short,0.05455999999999356
259,COTI/USDT:USDT,2023-11-09 16:15:00+00:00,second_buy,trailing_stop_loss,0.05428,0.054650000000000004,0.0535013066480354,0.05351057831868468,0.04741,1,0.050120000000000005,25437136.0,0,False,0.053591999999993555,0.05392000000000308,0.053497600000002136,4.787417,0.07816486960899549,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-11-22 18:30:00+00:00,go_short,go_short,0,go_short,3737956.0,0,0.046430000000000006,0.04641000000000001,0.045860000000000005,0,0.04552040000000211,go_short,go_short,False,0.04557746062421383,0.045705714285717354,0.045860000000000005,0.045687300718010866,go_short,0.04584199999999351
244,COTI/USDT:USDT,2023-04-25 22:00:00+00:00,second_buy,trailing_stop_loss,0.08029,0.08094000000000001,0.07866680625270844,0.07765182841677644,0.08025,0,0.08089,3000833.0,0,False,0.07990599999999437,0.07937857142857405,0.07712120000000205,4.71478663,0.07698147123293077,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-05-08 01:30:00+00:00,go_short,go_short,0,go_short,5622885.0,1,0.0752,0.07428000000000001,0.0741,1,0.07601000000000221,go_short,go_short,False,0.07588061028746426,0.0754985714285743,0.07514000000000001,0.07563892075886827,go_short,0.07532199999999416
260,COTI/USDT:USDT,2023-11-22 18:45:00+00:00,second_buy,trailing_stop_loss,0.04641000000000001,0.04666000000000001,0.04582002368447073,0.04564950057797577,0.046400000000000004,0,0.04655,1580767.0,0,False,0.04604399999999352,0.0458885714285745,0.04556400000000212,-15.50202324,-0.25311473902427367,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-12-04 07:15:00+00:00,go_short,go_short,0,go_short,4063210.0,0,0.05793,0.05791,0.05688000000000001,0,0.05646200000000214,go_short,go_short,False,0.05640344555218082,0.056890000000003084,0.05689,0.056823146883403126,go_short,0.05701199999999342
261,COTI/USDT:USDT,2023-12-04 07:30:00+00:00,second_buy,trailing_stop_loss,0.057920000000000006,0.05863,0.05703035505518726,0.05653430143720446,0.05759,0,0.058170000000000006,10702656.0,0,False,0.05732199999999342,0.057108571428574506,0.056569200000002144,-8.36389369,-0.13657713779099134,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-12-13 16:00:00+00:00,go_short,go_short,0,go_short,6884927.0,0,0.06481,0.0635,0.06349,0,0.06094320000000215,go_short,go_short,False,0.06142325471756978,0.062075714285717336,0.06481,0.06189443704527716,go_short,0.06264999999999354
262,COTI/USDT:USDT,2023-12-13 16:15:00+00:00,second_buy,trailing_stop_loss,0.06351000000000001,0.06625,0.06252606211523452,0.061762272886638686,0.06339,0,0.066,18279632.0,0,False,0.06378199999999354,0.06286285714286019,0.061132800000002145,-8.31309155,-0.1356974318071154,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-12-26 12:45:00+00:00,go_short,go_short,0,go_short,722016.0,0,0.07519,0.07506,0.07488,1,0.07386080000000218,go_short,go_short,False,0.07417861119829733,0.07479142857143155,0.07505,0.07459483538574242,go_short,0.07493799999999362
243,COTI/USDT:USDT,2023-04-14 00:45:00+00:00,second_buy,trailing_stop_loss,0.08099,0.08214,0.08090722148019598,0.08065612469209595,0.08098000000000001,0,0.08197,6326421.0,1,False,0.08113999999999431,0.08096285714285968,0.080608000000002,0.94817367,0.01548359657141913,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-04-25 21:45:00+00:00,go_short,go_short,1,go_short,5463240.0,0,0.08076000000000001,0.08027000000000001,0.08008000000000001,0,0.07691000000000205,go_short,go_short,False,0.07739277469011856,0.07886142857143119,0.08009000000000001,0.07826258920774634,go_short,0.07941799999999437
263,COTI/USDT:USDT,2023-12-26 13:00:00+00:00,second_buy,trailing_stop_loss,0.07505,0.07534,0.07468639917255128,0.07425352888731235,0.075,1,0.07519,1134979.0,0,False,0.07495799999999361,0.07493142857143155,0.07396120000000218,9.22812871,0.1507206317072849,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-01-03 12:00:00+00:00,go_short,go_short,0,go_short,6505064.0,1,0.07467,0.07322000000000001,0.07175000000000001,1,0.07499080000000215,go_short,go_short,False,0.07454981488732967,0.07438000000000315,0.07461000000000001,0.0745294514890024,go_short,0.07410799999999361
242,COTI/USDT:USDT,2023-04-01 13:00:00+00:00,second_buy,trailing_stop_loss,0.079,0.08359000000000001,0.08025611176919466,0.08031008679988669,0.07897000000000001,0,0.0821,42022178.0,0,False,0.08013199999999444,0.0800928571428597,0.08028840000000179,0.14858484,0.002427255460231919,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-04-14 00:30:00+00:00,go_short,go_short,0,go_short,1846346.0,0,0.08116000000000001,0.08097,0.08065000000000001,0,0.08055880000000198,go_short,go_short,False,0.08055101466746362,0.08078142857143111,0.08106000000000001,0.08071398902204979,go_short,0.08084599999999433
251,COTI/USDT:USDT,2023-07-31 05:30:00+00:00,second_buy,trailing_stop_loss,0.04392,0.044050000000000006,0.04384768653850412,0.04376062876720606,0.04392,1,0.04395,2355374.0,0,False,0.043891999999993506,0.043870000000002886,0.04373560000000212,-3.34004037,-0.05450555383796596,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-08-15 19:00:00+00:00,go_short,go_short,0,go_short,916509.0,1,0.047220000000000005,0.04707,0.04703,1,0.04719880000000219,go_short,go_short,False,0.04725651814718433,0.047128571428574476,0.047150000000000004,0.04712884453047614,go_short,0.04710999999999358
240,COTI/USDT:USDT,2023-03-11 02:00:00+00:00,second_buy,trailing_stop_loss,0.06926,0.06966,0.06856086217445122,0.0682431195136564,0.06892000000000001,0,0.06915,2961854.0,1,False,0.06878999999999438,0.06866571428571713,0.06816160000000183,-5.54756544,-0.09053596634538022,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-03-21 23:45:00+00:00,go_short,go_short,0,go_short,2256054.0,0,0.07537,0.07526000000000001,0.07477,0,0.07388680000000179,go_short,go_short,False,0.07408119113424268,0.07473285714285985,0.07479000000000001,0.07456182759952248,go_short,0.07471799999999446
264,COTI/USDT:USDT,2024-01-03 12:15:00+00:00,second_buy,trailing_stop_loss,0.07323,0.07323,0.07276492049069434,0.07369871748826821,0.0562,1,0.06306,48345510.0,0,False,0.0717299999999936,0.07262428571428887,0.07453080000000215,-1.72365934,-0.02812705974134621,1,go_short,go_short,go_short,go_short,go_short,go_short,2024-01-11 11:45:00+00:00,go_short,go_short,0,go_short,1064818.0,0,0.06459000000000001,0.06452000000000001,0.06406,1,0.06353400000000219,go_short,go_short,False,0.06376009156838221,0.0643514285714317,0.06458,0.06416378816457552,go_short,0.06447799999999342
239,COTI/USDT:USDT,2023-02-27 14:30:00+00:00,second_buy,trailing_stop_loss,0.09087,0.09162000000000001,0.08970369623052588,0.08910593990645822,0.09073,0,0.091,4314514.0,0,False,0.0904059999999944,0.08999571428571727,0.08873240000000202,14.56209909,0.2376083869421493,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-03-11 01:45:00+00:00,go_short,go_short,0,go_short,3829229.0,0,0.06944,0.06931000000000001,0.0685,0,0.06810920000000183,go_short,go_short,False,0.06817056907474892,0.06856285714285999,0.06855,0.06845374620616962,go_short,0.06859399999999438
238,COTI/USDT:USDT,2023-02-15 16:45:00+00:00,second_buy,trailing_stop_loss,0.09212000000000001,0.0927,0.09157790754187929,0.0912507556091353,0.09172000000000001,0,0.09255000000000001,5840299.0,0,False,0.09171799999999466,0.09149857142857451,0.09131560000000198,0.89702063,0.014655563801530462,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-02-27 14:15:00+00:00,go_short,go_short,1,go_short,2964796.0,0,0.09113,0.09082000000000001,0.09036000000000001,0,0.08861760000000202,go_short,go_short,False,0.08895441509897488,0.08969428571428871,0.09051000000000001,0.08946800463607604,go_short,0.09002799999999439
265,COTI/USDT:USDT,2024-01-11 12:00:00+00:00,second_buy,trailing_stop_loss,0.06452000000000001,0.0648,0.06424935921617929,0.06383119589665019,0.06451000000000001,0,0.06472,568429.0,0,False,0.06454999999999342,0.06446857142857455,0.0636216000000022,11.16858633,0.182379966366605,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-01-24 00:45:00+00:00,go_short,go_short,0,go_short,811949.0,0,0.0526,0.052550000000000006,0.0523,0,0.051658800000002184,go_short,go_short,False,0.051830378030549976,0.0523385714285745,0.05235000000000001,0.05210717314911704,go_short,0.052349999999993554
237,COTI/USDT:USDT,2023-02-05 13:00:00+00:00,second_buy,trailing_stop_loss,0.10238000000000001,0.10267000000000001,0.10290549625152307,0.10358067701499307,0.09335,1,0.09757,30255259.0,0,False,0.10242599999999483,0.10297142857143159,0.10397240000000194,3.36751897,0.05500777836150543,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-02-15 16:30:00+00:00,go_short,go_short,0,go_short,3604903.0,0,0.09218000000000001,0.09211000000000001,0.09140000000000001,0,0.09123720000000198,go_short,go_short,False,0.09114681605786612,0.09129714285714594,0.09175000000000001,0.09140116345858462,go_short,0.09141599999999465
266,COTI/USDT:USDT,2024-01-24 01:00:00+00:00,second_buy,trailing_stop_loss,0.05256,0.053130000000000004,0.05223837728002211,0.05191405373199072,0.052500000000000005,0,0.05296000000000001,1845971.0,0,False,0.05250999999999355,0.05245285714286022,0.051720800000002176,-5.84312975,-0.0954189710493764,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-02-05 07:00:00+00:00,go_short,go_short,0,go_short,2832684.0,0,0.057960000000000005,0.0579,0.05711000000000001,1,0.056440000000002176,go_short,go_short,False,0.056725449380735496,0.05755571428571735,0.0572,0.05727905188626123,go_short,0.057575999999993424
236,COTI/USDT:USDT,2023-01-26 06:15:00+00:00,second_buy,trailing_stop_loss,0.1192,0.128,0.11640030812725155,0.11374823208083716,0.11919,0,0.12653,65430498.0,0,False,0.11814999999999487,0.1165828571428602,0.11395640000000201,12.13349218,0.1983111507193005,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-02-05 12:45:00+00:00,go_short,go_short,0,go_short,4849271.0,1,0.10378000000000001,0.10238000000000001,0.10226,1,0.10426800000000194,go_short,go_short,False,0.10406153117619252,0.10397285714286016,0.10372,0.10387558647907272,go_short,0.10373999999999481
285,COTI/USDT:USDT,2024-07-05 03:00:00+00:00,second_buy,trailing_stop_loss,0.07294,0.07326,0.07352841371844658,0.07617034580339986,0.06698000000000001,1,0.06805,14506822.0,0,False,0.07220999999999318,0.0725214285714338,0.07727680000000188,-21.34637355,-0.34850233826715993,1,go_short,go_short,go_short,go_short,go_short,go_short,2024-07-15 16:15:00+00:00,go_short,go_short,0,go_short,775401.0,0,0.09101000000000001,0.09097000000000001,0.0903,0,0.08987880000000181,go_short,go_short,False,0.08983106642658378,0.09015571428571915,0.09051000000000001,0.09020847934864207,go_short,0.09022399999999302
315,CTSI/USDT:USDT,2023-06-25 09:15:00+00:00,first_buy,trailing_stop_loss,0.1584,0.1588,0.1574775770354758,0.15620271859886203,0.1578,1,0.1582,1311232.0,0,False,0.1579399999999954,0.15778571428571025,0.15671200000000277,-18.98598152,-0.30980008469791787,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-08-17 21:30:00+00:00,do_nothing,go_long,0,go_short,1470014.0,1,0.1315,0.1303,0.1303,1,0.13302000000000308,go_long,go_short,False,0.13315753537838992,0.13249999999999645,0.13090000000000002,0.13254020103771375,go_long,0.1319399999999956
287,COTI/USDT:USDT,2024-07-23 23:15:00+00:00,second_buy,trailing_stop_loss,0.11292,0.11456000000000001,0.11153068092765979,0.11004838849504052,0.11209000000000001,0,0.11422000000000002,14861426.0,0,False,0.11232999999999313,0.11181714285714768,0.11011200000000189,17.31945024,0.282627327351854,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-08-04 19:45:00+00:00,go_short,go_short,0,go_short,2117284.0,0,0.08207,0.0818,0.08131000000000001,0,0.08099800000000183,go_short,go_short,False,0.08090449604370877,0.08006571428571918,0.08193,0.08025240711326997,go_short,0.08070199999999342
339,ATOM/USDT:USDT,2020-09-03 23:30:00+00:00,first_buy,trailing_stop_loss,5.553,5.557,5.504375894129632,5.607423790311829,4.961,1,4.961,564109.32,0,False,5.447999999999949,5.50114285714285,5.615360000000009,99.95874065,1.6285771981020447,1,go_long,go_long,do_nothing,do_nothing,go_long,go_long,2021-02-23 09:00:00+00:00,go_long,go_long,0,do_nothing,277306.48,1,17.788,16.322,16.304,1,19.384879999999967,go_long,do_nothing,False,19.098172717454116,17.99642857142855,17.363,18.240745834424917,go_long,17.552799999999998
341,ATOM/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,trailing_stop_loss,18.618,19.105,18.688694205246094,18.553966123664665,18.599,0,19.105,61125.02,0,False,18.709800000000023,18.713999999999945,18.46259999999995,-19.25768623,-0.31386676687423326,0,go_long,go_long,do_nothing,do_nothing,go_long,go_long,2021-04-18 03:30:00+00:00,go_long,go_long,0,do_nothing,737432.36,1,22.783,21.079,19.555,1,24.061840000000057,go_long,do_nothing,False,23.799889624282955,22.92985714285697,22.754,23.1041711100056,go_long,22.712799999999948
342,ATOM/USDT:USDT,2021-04-18 03:45:00+00:00,first_buy,trailing_stop_loss,21.078,21.121,22.387990939235507,23.403527429891625,15.7,1,18.449,875222.62,0,False,21.693799999999946,22.20099999999983,23.787280000000056,-1.42772126,-0.02330513817832301,1,go_long,go_long,do_nothing,do_nothing,go_long,go_long,2021-05-19 04:45:00+00:00,go_long,go_long,0,do_nothing,223857.71,1,20.154,19.212,18.983,1,21.823960000000124,go_long,do_nothing,False,21.47897705915802,20.471285714285532,19.627,20.771729915536294,go_long,20.218999999999905
343,ATOM/USDT:USDT,2021-05-19 05:00:00+00:00,first_buy,trailing_stop_loss,19.206,19.426,20.54700223622302,21.318386165887055,18.594,0,19.311,220473.04,0,False,19.920999999999907,20.228428571428392,21.668400000000123,-29.82733019,-0.4869885283024667,1,go_long,go_long,do_nothing,do_nothing,go_long,go_long,2021-06-21 21:15:00+00:00,go_long,go_long,1,do_nothing,80545.51,0,10.288,10.033,10.022,1,10.312560000000119,go_long,do_nothing,False,10.329618154878059,10.268999999999792,10.276,10.277572388781113,go_long,10.281399999999886
344,ATOM/USDT:USDT,2021-06-21 21:30:00+00:00,first_buy,trailing_stop_loss,10.031,10.078,10.234561252045557,10.305053847109313,9.889,1,9.998,132273.26,0,False,10.217999999999886,10.24914285714265,10.28908000000012,78.63242778,1.282107185829357,1,go_long,go_long,do_nothing,do_nothing,go_long,go_long,2021-11-18 17:00:00+00:00,go_long,go_long,0,do_nothing,186314.56,1,26.49,26.122,26.092,1,27.536160000000212,go_long,do_nothing,False,27.37137057095551,26.617428571428313,26.343,26.864619570986395,go_long,26.46939999999996
