,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),volume (exit),ema-12 (exit),mean-grad-hist (exit),sma-07 (exit),imit-enter-short (exit),nlp-exit-short (exit),close (exit),imit-exit-short (exit),long_jcrosk (exit),nlp-enter-short (exit),sma-05 (exit),ema-26 (exit),open (exit),short_kdj (exit),nlp-enter-long (exit),high (exit),sma-25 (exit),low (exit)
468,ATOM/USDT:USDT,2021-06-23 13:30:00+00:00,second_buy,trailing_stop_loss,10.473,10.473,10.218812474258318,10.133331774035469,10.473,0,10.473,16.0,0,False,10.244599999999837,10.211142857142974,10.177600000000092,-1.573293,-0.15185303903845992,go_short,go_short,go_short,go_short,go_short,125.0,11.495610906679431,0,11.743714285714377,go_short,go_short,11.853,go_short,0,go_short,11.748999999999851,11.664501896727769,11.813,False,go_short,11.872,11.471680000000088,11.774000000000001
470,ATOM/USDT:USDT,2021-07-14 00:45:00+00:00,second_buy,trailing_stop_loss,11.902,11.904,11.986358757215074,12.137032271648764,11.629,1,11.645,3202.0,0,False,11.97559999999991,12.000285714285825,12.044800000000082,-0.55375,-0.04774369546118038,go_short,go_short,go_short,go_short,go_short,792.0,11.760811580493515,1,12.032857142857244,go_short,go_short,12.118,go_short,0,go_short,12.028999999999916,11.953351562753786,12.04,False,go_short,12.118,11.69356000000009,12.04
496,ATOM/USDT:USDT,2024-11-23 00:45:00+00:00,second_buy,trailing_stop_loss,7.5600000000000005,7.756,7.484524966395738,7.388146432722775,7.546,0,7.732,21111.0,0,False,7.559600000000356,7.521857142857377,7.368920000000113,-2.56055178,-0.3317518631756271,go_short,go_short,go_short,go_short,go_short,10443.0,9.847589282771688,0,10.024714285714511,go_short,go_short,10.224,go_short,1,go_short,10.077000000000357,9.976249125787682,10.12,False,go_short,10.253,9.828200000000104,10.114
495,ATOM/USDT:USDT,2024-11-16 23:15:00+00:00,second_buy,trailing_stop_loss,6.014,6.207,5.9941009985061084,5.886827918956502,6.014,0,6.17,29420.0,0,False,6.062600000000363,6.042142857143098,5.8771200000001045,-1.56280583,-0.2537090820953941,go_short,go_short,go_short,go_short,go_short,12856.0,7.360638147340596,0,7.468571428571663,go_short,go_short,7.567,go_short,0,go_short,7.503600000000356,7.439529505740418,7.472,False,go_short,7.6129999999999995,7.351520000000113,7.454
494,ATOM/USDT:USDT,2024-11-07 01:30:00+00:00,second_buy,trailing_stop_loss,4.558,4.617,4.530790250574713,4.497730800011918,4.551,0,4.617,18359.0,0,False,4.552000000000353,4.540857142857382,4.487080000000103,-1.56663203,-0.34032123051871316,go_short,go_short,go_short,go_short,go_short,6257.0,5.864174152473022,1,6.010857142857383,go_short,go_short,6.011,go_short,0,go_short,6.028400000000363,5.9621193618708554,6.05,False,go_short,6.069,5.858680000000105,6.011
493,ATOM/USDT:USDT,2024-09-19 16:30:00+00:00,second_buy,trailing_stop_loss,4.535,4.552,4.521028142498466,4.501458578376441,4.529,0,4.552,2356.0,0,False,4.53400000000037,4.5265714285716685,4.496720000000096,0.01025959,0.0022620836695726567,go_short,go_short,go_short,go_short,go_short,3930.0,4.488189264012871,0,4.525285714285952,go_short,go_short,4.553,go_short,0,go_short,4.532600000000353,4.515115750679206,4.5280000000000005,False,go_short,4.553,4.479880000000103,4.5280000000000005
492,ATOM/USDT:USDT,2024-08-10 18:00:00+00:00,second_buy,trailing_stop_loss,5.188,5.206,5.179190865896855,5.162195920597665,5.185,0,5.196,1085.0,0,False,5.1874000000003635,5.1851428571431,5.163120000000072,0.64799195,0.12471459153827928,go_short,go_short,go_short,go_short,go_short,2001.0,4.497415264646556,0,4.522571428571668,go_short,go_short,4.537,go_short,0,go_short,4.52720000000037,4.515396895680005,4.523,False,go_short,4.538,4.493400000000096,4.517
491,ATOM/USDT:USDT,2024-07-16 21:45:00+00:00,second_buy,trailing_stop_loss,6.64,6.643,6.57759813025506,6.547090878234252,6.619,0,6.619,315.0,0,False,6.5988000000003595,6.590857142857386,6.567560000000067,1.40045861,0.2117933933329008,go_short,go_short,go_short,go_short,go_short,1215.0,5.159491594245479,1,5.182000000000244,go_short,go_short,5.185,go_short,0,go_short,5.184200000000363,5.176134659696283,5.196,False,go_short,5.2,5.161040000000072,5.185
490,ATOM/USDT:USDT,2024-06-20 07:30:00+00:00,second_buy,trailing_stop_loss,7.051,7.087,6.999070925423626,6.959817255302661,7.051,0,7.085,862.0,0,False,7.0298000000003595,7.023000000000237,6.942680000000048,0.46312702,0.06533125854151783,go_short,go_short,go_short,go_short,go_short,871.0,6.541338148492993,0,6.575714285714528,go_short,go_short,6.625,go_short,0,go_short,6.58960000000036,6.5700705175741625,6.59,False,go_short,6.625,6.563600000000068,6.59
489,ATOM/USDT:USDT,2024-04-12 18:45:00+00:00,second_buy,trailing_stop_loss,9.717,9.723,9.946278343397681,10.250128931214414,8.45,1,8.996,162018.0,0,False,9.679800000000347,9.802428571428816,10.35456000000004,1.94350079,0.21628084894232755,go_short,go_short,go_short,go_short,go_short,818.0,6.949802635726874,0,7.007142857143094,go_short,go_short,7.045,go_short,0,go_short,7.017800000000359,6.983447457318831,7.017,False,go_short,7.053,6.935960000000048,7.017
488,ATOM/USDT:USDT,2023-12-11 02:15:00+00:00,second_buy,trailing_stop_loss,10.52,10.525,10.432737810171488,10.483529127126454,9.234,1,9.719,130245.0,1,False,10.361000000000319,10.426714285714427,10.535200000000103,-0.29519412,-0.030397038330378524,go_short,go_short,go_short,go_short,go_short,3020.0,10.082314616548782,0,10.13085714285731,go_short,go_short,10.18,go_short,0,go_short,10.158800000000294,10.107372671434915,10.228,False,go_short,10.252,10.061200000000076,10.18
487,ATOM/USDT:USDT,2023-11-13 10:45:00+00:00,second_buy,trailing_stop_loss,10.195,10.54,10.087549616222613,9.897793555759016,10.194,0,10.525,22202.0,0,False,10.261800000000296,10.192857142857283,9.810600000000102,-0.41711693,-0.03968958787685024,go_short,go_short,go_short,go_short,go_short,5452.0,10.75268966936924,0,10.851571428571573,go_short,go_short,10.948,go_short,0,go_short,10.884000000000322,10.837047931481681,10.965,False,go_short,10.965,10.753400000000088,10.869
486,ATOM/USDT:USDT,2023-10-30 15:45:00+00:00,second_buy,trailing_stop_loss,7.543,7.58,7.488535345297339,7.447385758344238,7.536,0,7.536,5537.0,0,False,7.509000000000258,7.501285714285834,7.451040000000094,-2.73695802,-0.3636445072627711,go_short,go_short,go_short,go_short,go_short,6594.0,9.847617040219736,1,10.109285714285855,go_short,go_short,10.185,go_short,0,go_short,10.167400000000296,10.008013182808543,10.162,False,go_short,10.237,9.776400000000102,10.16
485,ATOM/USDT:USDT,2023-09-14 22:15:00+00:00,second_buy,trailing_stop_loss,6.79,6.876,6.7638256694934435,6.723333553602579,6.782,0,6.834,3982.0,0,False,6.794000000000224,6.77657142857158,6.719080000000091,-0.75052854,-0.10990050026621122,go_short,go_short,go_short,go_short,go_short,2829.0,7.440296619011777,0,7.4915714285715485,go_short,go_short,7.54,go_short,0,go_short,7.494400000000257,7.4799054080786735,7.523,False,go_short,7.552,7.444640000000094,7.505
469,ATOM/USDT:USDT,2021-06-29 16:15:00+00:00,second_buy,trailing_stop_loss,12.038,12.038,12.1533415439242,12.039994954140882,11.878,1,11.949,578.0,0,False,12.076399999999854,12.184571428571521,12.081360000000092,-2.672374,-0.22547615045929276,go_short,go_short,go_short,go_short,go_short,1469.0,14.019269476331445,1,14.337000000000108,go_short,go_short,14.402,go_short,0,go_short,14.313799999999905,14.23283696239182,14.334,False,go_short,14.459,13.949200000000081,14.299
484,ATOM/USDT:USDT,2023-06-10 04:30:00+00:00,second_buy,trailing_stop_loss,8.858,8.858,8.745821261662671,8.936789903060701,7.084,1,7.506,86858.0,0,False,8.622000000000284,8.719857142857306,9.00508000000011,0.65264248,0.08686288735218399,go_short,go_short,go_short,go_short,go_short,1388.0,6.714480237890785,0,6.7614285714287234,go_short,go_short,6.796,go_short,0,go_short,6.775400000000225,6.751066700310433,6.787,False,go_short,6.817,6.712160000000091,6.781
482,ATOM/USDT:USDT,2023-01-03 09:30:00+00:00,second_buy,trailing_stop_loss,9.9,10.337,9.932396465276526,9.911565527419041,9.9,0,10.15,14044.0,0,False,9.93140000000031,9.921571428571477,9.916360000000157,-3.496725,-0.3456671168502099,go_short,go_short,go_short,go_short,go_short,17822.0,12.971918738810611,0,13.165142857142957,go_short,go_short,13.416,go_short,0,go_short,13.191800000000308,13.131227533403688,13.142,False,go_short,13.422,12.98424000000016,13.142
481,ATOM/USDT:USDT,2022-11-09 10:15:00+00:00,second_buy,trailing_stop_loss,11.497,11.587,11.635368702772855,11.786349507194394,11.125,1,11.161,21137.0,0,False,11.454800000000285,11.56928571428576,11.839800000000132,0.871559,0.07812585577428419,go_short,go_short,go_short,go_short,go_short,119.0,9.892490769612564,0,9.88485714285719,go_short,go_short,9.888,go_short,0,go_short,9.88160000000031,9.892832186235893,9.872,False,go_short,9.888,9.905360000000158,9.872
480,ATOM/USDT:USDT,2022-10-13 02:30:00+00:00,second_buy,trailing_stop_loss,11.44,11.44,11.603321322025948,11.695378492461874,11.279,1,11.3,20544.0,0,False,11.512000000000308,11.584142857142933,11.71320000000015,-3.394941,-0.3011110525730409,go_short,go_short,go_short,go_short,go_short,21113.0,13.75926526435005,0,13.897857142857188,go_short,go_short,14.288,go_short,0,go_short,13.94080000000028,13.860631672455169,14.073,False,go_short,14.294,13.690160000000152,13.993
479,ATOM/USDT:USDT,2022-08-27 00:30:00+00:00,second_buy,trailing_stop_loss,11.367,11.374,11.55621310880315,11.751596456410798,11.259,1,11.276,1983.0,1,False,11.415800000000322,11.46700000000008,11.747320000000139,-2.792287,-0.2482310907710553,go_short,go_short,go_short,go_short,go_short,3496.0,13.66389166887889,0,13.792571428571506,go_short,go_short,13.812,go_short,0,go_short,13.815400000000333,13.780559063803668,13.897,False,go_short,13.905,13.761440000000157,13.803
478,ATOM/USDT:USDT,2022-08-08 01:45:00+00:00,second_buy,trailing_stop_loss,11.318,11.319,11.346438046517397,11.359835111507211,11.205,1,11.219,3482.0,0,False,11.314600000000322,11.35271428571437,11.388840000000151,-1.993417,-0.177780863543515,go_short,go_short,go_short,go_short,go_short,63267.0,12.13416249560739,0,12.417571428571508,go_short,go_short,12.983,go_short,0,go_short,12.51060000000031,12.32831067155287,12.379,False,go_short,13.08,12.051760000000138,12.334
477,ATOM/USDT:USDT,2022-07-19 10:45:00+00:00,second_buy,trailing_stop_loss,9.836,10.062,9.7007385146249,9.600502920167933,9.825,0,9.982,12964.0,1,False,9.815200000000292,9.743571428571524,9.558080000000121,-1.636579,-0.1641171325603303,go_short,go_short,go_short,go_short,go_short,1426.0,11.327302494592272,0,11.37085714285723,go_short,go_short,11.383,go_short,0,go_short,11.37780000000032,11.37530027403187,11.384,False,go_short,11.387,11.367000000000148,11.35
476,ATOM/USDT:USDT,2022-07-06 01:00:00+00:00,second_buy,trailing_stop_loss,9.174,9.386,9.065177658107233,9.016699111263724,9.174,0,9.25,11230.0,0,False,9.054000000000295,9.03885714285723,9.063200000000109,-0.79524,-0.08622574047184098,go_short,go_short,go_short,go_short,go_short,4312.0,9.569983153781369,0,9.691857142857236,go_short,go_short,9.852,go_short,0,go_short,9.737800000000291,9.649600062738518,9.788,False,go_short,9.854,9.534400000000122,9.765
475,ATOM/USDT:USDT,2022-06-23 07:15:00+00:00,second_buy,trailing_stop_loss,7.5280000000000005,7.724,7.526751811503421,7.4407928087039155,7.524,0,7.66,24175.0,0,False,7.563200000000305,7.549571428571489,7.437600000000116,-1.653969,-0.2159698179786883,go_short,go_short,go_short,go_short,go_short,3144.0,8.998035040164822,0,9.015571428571517,go_short,go_short,9.158,go_short,0,go_short,9.008000000000296,9.031573595944911,8.985,False,go_short,9.164,9.051600000000109,8.985
474,ATOM/USDT:USDT,2022-06-16 00:15:00+00:00,second_buy,trailing_stop_loss,7.319,7.492,7.224532820984881,7.069973293138579,7.313,0,7.377,12671.0,1,False,7.288600000000313,7.271142857142919,7.07820000000012,-0.272007,-0.03691922430905482,go_short,go_short,go_short,go_short,go_short,4622.0,7.423256233400228,1,7.527571428571489,go_short,go_short,7.5280000000000005,go_short,1,go_short,7.5286000000003055,7.502524868140407,7.5760000000000005,False,go_short,7.587,7.420640000000116,7.5280000000000005
473,ATOM/USDT:USDT,2022-05-16 07:00:00+00:00,second_buy,trailing_stop_loss,11.514,11.53,11.827144286433102,11.924578601535627,11.386,1,11.397,2735.0,0,False,11.687600000000295,11.82542857142866,11.993600000000107,4.041244,0.35460109478342294,go_short,go_short,go_short,go_short,go_short,8869.0,7.045411156589665,1,7.254142857142918,go_short,go_short,7.331,go_short,0,go_short,7.256000000000313,7.196811515709405,7.205,False,go_short,7.331,7.048480000000119,7.2
472,ATOM/USDT:USDT,2022-05-11 12:45:00+00:00,second_buy,trailing_stop_loss,11.774000000000001,11.774000000000001,11.881239563792676,12.260069739590566,10.25,1,10.283,88329.0,0,False,11.5644000000003,11.78442857142866,12.178680000000083,-1.531045,-0.1492576526663009,go_short,go_short,go_short,go_short,go_short,1345.0,11.248750898524083,0,11.402000000000081,go_short,go_short,11.394,go_short,0,go_short,11.397600000000299,11.343802751420169,11.356,False,go_short,11.394,11.28792000000011,11.345
471,ATOM/USDT:USDT,2021-07-26 20:15:00+00:00,second_buy,trailing_stop_loss,11.9,11.944,12.038743718503781,12.073511562891287,11.602,1,11.618,4631.0,0,False,12.02059999999992,12.06085714285724,12.10208000000009,-3.71897,-0.3198464380696531,go_short,go_short,go_short,go_short,go_short,521.0,14.672034898389285,0,14.94200000000012,go_short,go_short,15.22,go_short,0,go_short,14.997199999999882,14.88674404975829,15.114,False,go_short,15.252,14.65264000000011,15.114
483,ATOM/USDT:USDT,2023-03-09 13:00:00+00:00,second_buy,trailing_stop_loss,10.631,10.643,10.706269168256071,10.77061104392953,10.6,0,10.614,2455.0,0,False,10.64700000000027,10.671714285714412,10.783640000000146,2.92468258,0.2757993584729336,go_short,go_short,go_short,go_short,go_short,252.0,9.051253095305556,1,8.914428571428735,go_short,go_short,8.887,go_short,0,go_short,8.915400000000284,8.971243309237702,8.891,False,go_short,8.9,9.07252000000011,8.881
371,BCH/USDT:USDT,2024-08-27 22:15:00+00:00,first_buy,trailing_stop_loss,326.21,326.93,331.55552351913786,334.5855770360985,314.89,1,317.28,194588.0,1,False,328.42999999999927,330.93571428573057,335.41000000000184,0.58743944,0.09248181218680464,go_long,go_long,go_long,go_long,go_long,49892.0,350.3849417116025,1,347.9700000000179,go_long,go_long,344.62,go_long,1,go_long,346.7639999999982,348.84002401987533,346.95,False,go_long,346.95,351.9032000000023,344.59
436,APT/USDT:USDT,2023-11-07 00:15:00+00:00,second_buy,trailing_stop_loss,7.412,7.677,7.420098995015385,7.3731230589738885,7.382,0,7.5760000000000005,707982.0,0,False,7.427999999999888,7.424857142857182,7.3722399999999855,-1.02861137,-0.1236835733003809,go_short,go_short,go_short,go_short,go_short,35954.0,8.383536626694784,0,8.430285714285755,go_short,go_short,8.424,go_short,0,go_short,8.438799999999912,8.425067256907496,8.412,False,go_short,8.459,8.411599999999988,8.39
433,APT/USDT:USDT,2023-06-18 07:30:00+00:00,second_buy,trailing_stop_loss,7.175,7.247,7.071529862443213,7.015952843108118,7.159,0,7.221,158244.0,0,False,7.111399999999909,7.0924285714285515,6.982480000000002,-0.41719737,-0.048194500413722134,go_short,go_short,go_short,go_short,go_short,665.0,6.719636062184209,0,6.732142857142848,go_short,go_short,6.723,go_short,0,go_short,6.7245999999998975,6.728433913170045,6.721,False,go_short,6.723,6.716480000000001,6.721
400,ADA/USDT:USDT,2023-10-21 14:30:00+00:00,second_buy,trailing_stop_loss,0.25903000000000004,0.25945,0.2572572046766052,0.2556994566192079,0.25885,0,0.25914000000000004,11120.0,0,False,0.25816799999999107,0.2575328571428569,0.2554316000000222,-2.83411941,-0.3651166494680008,go_short,go_short,go_short,go_short,go_short,6389.0,0.3472055301311385,1,0.3513871428571424,go_short,go_short,0.35236,go_short,0,go_short,0.3521319999999907,0.3495551521381874,0.35306000000000004,False,go_short,0.3539,0.34544920000002294,0.35125
399,ADA/USDT:USDT,2023-07-13 17:30:00+00:00,second_buy,trailing_stop_loss,0.3199,0.32757000000000003,0.30983993116105907,0.30137710376834864,0.31886000000000003,0,0.32402000000000003,52100.0,0,False,0.3182679999999906,0.3167014285714277,0.2974480000000224,1.33071435,0.2054232305836155,go_short,go_short,go_short,go_short,go_short,51456.0,0.25542421314874453,0,0.2573142857142855,go_short,go_short,0.25892000000000004,go_short,0,go_short,0.25744799999999113,0.25691487825416975,0.25868,False,go_short,0.25903000000000004,0.25516840000002217,0.25827
397,ADA/USDT:USDT,2023-04-14 01:15:00+00:00,second_buy,trailing_stop_loss,0.42735,0.43874,0.427775296670515,0.42471358546498417,0.42735,0,0.43659000000000003,141411.0,0,False,0.42953399999999126,0.4281957142857125,0.4253192000000209,1.86107339,0.4271614065684505,go_short,go_short,go_short,go_short,go_short,25649.0,0.28740937106831543,1,0.27902857142856996,go_short,go_short,0.27339,go_short,0,go_short,0.27746599999999255,0.2815186384875006,0.27631,False,go_short,0.27659,0.288007200000022,0.27262000000000003
396,ADA/USDT:USDT,2023-03-14 12:45:00+00:00,second_buy,trailing_stop_loss,0.34034000000000003,0.35335000000000005,0.34285309611848824,0.34213076210143134,0.33949,0,0.35295000000000004,114848.0,0,False,0.343487999999991,0.34277857142856855,0.34136560000002064,-1.7082196,-0.2420762117800455,go_short,go_short,go_short,go_short,go_short,116718.0,0.4237634723021829,0,0.42642857142856966,go_short,go_short,0.42726000000000003,go_short,0,go_short,0.4272059999999912,0.42617262333788136,0.43068000000000006,False,go_short,0.43163,0.4246364000000209,0.42279000000000005
395,ADA/USDT:USDT,2023-01-21 10:15:00+00:00,second_buy,trailing_stop_loss,0.36803,0.37126000000000003,0.36586320814059636,0.3641049949288198,0.36737000000000003,0,0.37092,27581.0,0,False,0.3668639999999911,0.36607428571428235,0.36391480000002036,0.348529,0.04703759982174435,go_short,go_short,go_short,go_short,go_short,8620.0,0.3412652230695458,0,0.34123857142856856,go_short,go_short,0.34047000000000005,go_short,0,go_short,0.34105599999999103,0.3410172954127588,0.34082,False,go_short,0.34134000000000003,0.34095480000002065,0.33997000000000005
394,ADA/USDT:USDT,2023-01-06 00:45:00+00:00,second_buy,trailing_stop_loss,0.27091000000000004,0.27504,0.269934559859165,0.26893778562405835,0.27091000000000004,0,0.27440000000000003,78564.0,0,False,0.2704219999999916,0.269931428571426,0.2690160000000206,-2.9257656,-0.3558732252228899,go_short,go_short,go_short,go_short,go_short,15153.0,0.3635597945231254,0,0.3650571428571395,go_short,go_short,0.36812,go_short,0,go_short,0.36530599999999114,0.3649437914388866,0.3679,False,go_short,0.36878000000000005,0.3634484000000204,0.36625
393,ADA/USDT:USDT,2022-10-25 17:30:00+00:00,second_buy,trailing_stop_loss,0.39177,0.39859000000000006,0.3812120567169577,0.37382641838969405,0.38827,0,0.39611,128757.0,1,False,0.3883379999999944,0.3842785714285707,0.37098720000002233,2.4508158,0.30959201800422365,go_short,go_short,go_short,go_short,go_short,2703.0,0.268500808473983,0,0.26902142857142597,go_short,go_short,0.27082,go_short,0,go_short,0.26925199999999166,0.2691226616517404,0.26922,False,go_short,0.27098,0.2687148000000206,0.26890000000000003
