,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),mean-grad-hist (exit),sma-05 (exit),close (exit),long-bid-rl (exit),short-bid-rl (exit),high (exit),low (exit),long-small-rl (exit),ema-26 (exit),volume (exit),short-small-rl (exit),long_jcrosk (exit),sma-compare (exit),open (exit),short-large-rl (exit),ema-12 (exit),short_kdj (exit),long-large-rl (exit),sma-25 (exit),sma-07 (exit)
328,COTI/USDT:USDT,2021-05-19 13:30:00+00:00,first_buy,stop_loss,0.15111000000000002,0.17486000000000002,0.23710195168992018,0.275062695219354,0.13077,1,0.15382,1799029.0,0,False,0.198757999999998,0.2230685714285709,0.290768800000001,-16.75398139,-0.27287282531265133,1,go_long,go_long,go_short,go_short,go_long,go_long,0,0.11145399999999814,0.11129000000000001,go_long,go_long,0.11159000000000001,0.11093000000000001,go_long,0.1123036497572047,803261.0,go_long,1,1,0.11107000000000002,go_short,0.11355652867142856,False,go_short,0.11389040000000084,0.11167428571428535
424,IOTA/USDT:USDT,2022-07-27 00:00:00+00:00,second_buy,stop_loss,0.2743,0.2762,0.2722541365293358,0.2705775486471684,0.274,0,0.2757,656228.1,0,False,0.27371999999998886,0.2734428571428454,0.2693680000000023,-16.8174032,-0.2744268919145536,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.34325999999998835,0.34390000000000004,go_long,go_long,0.34450000000000003,0.343,do_nothing,0.34238037765605933,232943.4,go_long,0,0,0.3435,do_nothing,0.34177821807577075,False,do_nothing,0.3406120000000029,0.3429142857142743
330,COTI/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,0.19214,0.19326000000000002,0.19199049100051074,0.19183753191458885,0.19153,0,0.19310000000000002,1263908.0,1,False,0.19273799999999458,0.19250428571428782,0.19226680000000207,-16.84067805,-0.2748425440440333,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.14833999999999486,0.14597000000000002,go_long,go_long,0.14773,0.14059000000000002,go_long,0.1510354589551633,9963571.0,go_long,0,1,0.14381000000000002,go_short,0.15394966182671416,False,go_short,0.15331480000000217,0.15013571428571643
331,COTI/USDT:USDT,2022-05-11 06:45:00+00:00,first_buy,stop_loss,0.14214000000000002,0.14397000000000001,0.14629756938754035,0.1494348494211344,0.13975,1,0.14011,3960541.0,0,False,0.1440399999999949,0.14558857142857365,0.15038520000000222,-16.93907771,-0.27637904566395044,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.13155799999999496,0.12278000000000001,go_long,go_long,0.13347,0.11889000000000001,go_long,0.13551212296359713,23009766.0,go_long,0,1,0.13347,go_short,0.1392079523536043,False,go_short,0.13835280000000222,0.13375714285714507
334,COTI/USDT:USDT,2022-06-10 17:45:00+00:00,first_buy,stop_loss,0.1218,0.12188000000000002,0.12162477337849044,0.1229749693450784,0.1212,0,0.12161000000000001,2983834.0,0,False,0.12071199999999475,0.12081285714285926,0.12288240000000215,-16.84488143,-0.2745579705195926,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.08993599999999481,0.08933,go_long,go_long,0.09079000000000001,0.08852,go_long,0.09083363160317937,4231023.0,go_long,0,1,0.08955,go_short,0.09250662754487471,False,go_short,0.091919600000002,0.09034000000000217
336,COTI/USDT:USDT,2022-08-08 04:15:00+00:00,first_buy,stop_loss,0.1212,0.12142000000000001,0.12067882303397524,0.12029486229465466,0.12117000000000001,1,0.12131000000000002,2328040.0,0,False,0.12102799999999514,0.12094714285714507,0.12001400000000202,-16.57866979,-0.27037306542681483,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.08981399999999469,0.08865,go_long,go_long,0.09009,0.08834,go_long,0.09014327549130342,2348139.0,go_long,0,1,0.08985000000000001,go_short,0.09093972090520937,False,go_short,0.09051000000000212,0.09006428571428794
337,COTI/USDT:USDT,2022-09-13 06:30:00+00:00,first_buy,stop_loss,0.1033,0.1037,0.102726329945752,0.10234285813655941,0.10306000000000001,0,0.10355,1435798.0,0,False,0.10311599999999455,0.10290714285714524,0.1018396000000019,-15.4655424,-0.2520584208820639,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.07976799999999473,0.07861000000000001,go_long,go_long,0.08021,0.07764,go_long,0.08021978396643091,4923901.0,go_long,0,1,0.08019000000000001,go_short,0.081731367538927,False,go_short,0.08163160000000196,0.08023000000000259
338,COTI/USDT:USDT,2022-11-23 02:30:00+00:00,first_buy,stop_loss,0.07084,0.07231,0.07080315397673813,0.07032617014492815,0.07077,0,0.07216,8680129.0,0,False,0.07090999999999496,0.07084714285714569,0.07033360000000202,-17.42337098,-0.2837805695673832,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.05280999999999493,0.05254,go_long,go_long,0.05272,0.05253000000000001,go_long,0.05288682669673746,1037605.0,go_long,0,1,0.05272,go_short,0.053111936533778686,False,go_short,0.05306680000000205,0.05284285714286014
340,COTI/USDT:USDT,2023-01-26 13:00:00+00:00,first_buy,stop_loss,0.11913000000000001,0.11960000000000001,0.12022113121546689,0.11981235375043191,0.11835000000000001,0,0.11935000000000001,11392639.0,0,False,0.1194279999999949,0.11979285714286021,0.12083960000000199,-17.35310579,-0.28307022964948564,1,go_long,go_long,go_short,go_short,go_long,go_long,0,0.08915199999999462,0.08816,go_long,go_long,0.08911000000000001,0.08804000000000001,go_long,0.09047053300296837,3032373.0,go_long,0,1,0.0887,go_short,0.09255472766586433,False,go_short,0.09315320000000198,0.0893128571428601
341,COTI/USDT:USDT,2023-02-19 11:30:00+00:00,first_buy,stop_loss,0.10467000000000001,0.10618000000000001,0.10409103903438155,0.10393712043190635,0.10448,0,0.10579000000000001,6151437.0,0,False,0.10428399999999441,0.10403000000000305,0.10399880000000197,-17.15940802,-0.27980981575385067,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.08660599999999455,0.08263000000000001,go_long,go_long,0.08731000000000001,0.082,go_long,0.08713877443702331,19380681.0,go_long,0,1,0.08725000000000001,go_short,0.08752395561283446,False,go_short,0.087922000000002,0.08710142857143154
343,COTI/USDT:USDT,2023-04-17 09:00:00+00:00,first_buy,stop_loss,0.10119,0.10214000000000001,0.0972398711562188,0.09572355688356624,0.10041000000000001,0,0.10118,54517959.0,0,False,0.09860999999999435,0.09784714285714544,0.09496480000000203,-17.13772072,-0.2791957246698304,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.07532199999999416,0.07428000000000001,go_long,go_long,0.0752,0.0741,go_long,0.07563892075886827,5622885.0,go_long,0,1,0.07514000000000001,go_short,0.07588061028746426,False,go_short,0.07601000000000221,0.0754985714285743
344,COTI/USDT:USDT,2023-05-08 01:45:00+00:00,first_buy,stop_loss,0.07428000000000001,0.07481,0.07484062525750393,0.0754783428587632,0.06961,1,0.07045000000000001,16306700.0,0,False,0.07424799999999417,0.07474000000000289,0.07580800000000222,-17.40681734,-0.28367291863992894,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.05195999999999405,0.051410000000000004,go_long,go_long,0.05186,0.051320000000000005,go_long,0.052258807222766074,6510034.0,go_long,0,1,0.051840000000000004,go_short,0.05262446062459012,False,go_short,0.0527656000000022,0.05205142857143136
345,COTI/USDT:USDT,2023-06-10 04:15:00+00:00,first_buy,stop_loss,0.0499,0.050170000000000006,0.05072166203271526,0.051392699820038155,0.049710000000000004,1,0.04997000000000001,6317628.0,0,False,0.05032999999999408,0.05043000000000279,0.05155680000000221,-17.78074894,-0.2897670370044357,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.04331399999999361,0.04299,go_long,go_long,0.04326000000000001,0.04283000000000001,go_long,0.043503025163214006,2597690.0,go_long,0,1,0.042980000000000004,go_short,0.043637006497984625,False,go_short,0.043637200000002235,0.043467142857145924
419,IOTA/USDT:USDT,2021-04-08 14:45:00+00:00,second_buy,stop_loss,1.9052,1.9434,1.883099082339257,1.8467028716334577,1.892,0,1.9214,2006939.5,0,False,1.8959599999999999,1.8946999999999963,1.839560000000002,-14.26740346,-0.2328263189390689,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,2.3509200000000012,2.4027,go_long,go_long,2.4405,2.38,do_nothing,2.339919937667717,2968740.5,go_long,0,0,2.3827,do_nothing,2.3236267164083557,False,do_nothing,2.324116000000004,2.3339999999999947
418,IOTA/USDT:USDT,2021-03-11 18:00:00+00:00,second_buy,stop_loss,1.4969000000000001,1.532,1.4359535389193738,1.4011030016088697,1.4697,0,1.5171999999999999,3702880.6,0,False,1.4592200000000024,1.4448285714285727,1.3993240000000022,-11.47383457,-0.1874398999699368,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,1.8926199999999997,1.9052,go_long,go_long,1.9072,1.8756,do_nothing,1.8761352791282129,702802.0,go_long,0,0,1.8924,do_nothing,1.8407271013641342,False,do_nothing,1.8335280000000023,1.8894714285714247
417,IOTA/USDT:USDT,2021-03-03 00:15:00+00:00,second_buy,stop_loss,1.1812,1.1848,1.1686011481466503,1.1572625356125357,1.1703999999999999,0,1.1829,305887.5,0,False,1.1782199999999996,1.1756857142857144,1.155644,-15.82612746,-0.2583456037038865,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,1.4358400000000024,1.4967000000000001,go_long,go_long,1.506,1.4572,do_nothing,1.4211814550865327,3509934.1,go_long,0,0,1.4573,do_nothing,1.3918152417375793,False,do_nothing,1.392520000000002,1.429114285714287
414,YFI/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,7669.0,7688.0,7687.697453873752,7934.138647359318,6005.0,1,6580.0,2358.837,1,False,7490.999999999954,7592.428571428538,8007.5200000000095,-17.95060272,-0.30267642327797273,1,go_long,go_long,go_short,go_short,go_long,go_long,1,5113.199999999953,5010.0,go_long,go_long,5099.0,4933.0,go_long,5154.920762710345,225.667,go_long,0,1,5056.0,go_short,5189.563718888371,False,go_short,5214.44000000001,5141.142857142824
413,YFI/USDT:USDT,2024-02-24 11:45:00+00:00,first_buy,stop_loss,9218.0,9365.0,8803.770603928411,8498.656440210578,9029.0,0,9255.0,932.445,0,False,9022.999999999953,8940.428571428538,8443.76000000001,-18.15174747,-0.32659055284460514,0,go_long,go_long,go_short,go_short,go_long,go_long,1,7697.199999999953,7672.0,go_long,go_long,7745.0,7597.0,go_long,7889.096990941707,64.764,go_long,0,1,7744.0,go_short,8042.469739148064,False,go_short,8078.28000000001,7809.571428571396
411,YFI/USDT:USDT,2023-11-18 05:15:00+00:00,first_buy,stop_loss,10892.0,11202.0,12256.015644709141,13056.347608596358,9382.0,1,9445.0,8704.178,0,False,11698.399999999954,11972.85714285711,13427.480000000009,-17.40473255,-0.30659023142888986,1,go_long,go_long,go_short,go_short,go_long,go_long,1,6950.199999999953,6905.0,go_long,go_long,6934.0,6860.0,go_long,6997.551150707718,80.391,go_long,0,1,6917.0,go_short,7037.406894370662,False,go_short,7065.920000000009,6970.714285714253
410,YFI/USDT:USDT,2023-11-16 11:30:00+00:00,first_buy,stop_loss,14185.0,14466.0,13720.153291082384,13308.470535609826,14168.0,0,14363.0,1475.639,0,False,14051.999999999953,13934.999999999967,13217.80000000001,-15.93262095,-0.27700494684570565,0,go_long,go_long,go_short,go_short,go_long,go_long,1,12342.799999999954,10890.0,go_long,go_long,12606.0,10759.0,go_long,12767.109398292621,4586.942,go_long,0,1,12583.0,go_short,13345.255417284066,False,go_short,13632.96000000001,12466.85714285711
351,COTI/USDT:USDT,2024-02-25 02:45:00+00:00,first_buy,stop_loss,0.22674000000000002,0.23149000000000003,0.1983290557621315,0.18436567778660387,0.21628000000000003,0,0.22940000000000002,154889957.0,0,False,0.20676999999999363,0.20208285714286015,0.18321360000000225,-17.08809018,-0.2787478805051119,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.19414999999999358,0.18660000000000002,go_long,go_long,0.19315000000000002,0.18222000000000002,go_long,0.19389820396839114,27811508.0,go_long,0,1,0.19273,go_short,0.19572675358128658,False,go_short,0.19586320000000185,0.19443142857143178
353,COTI/USDT:USDT,2024-03-06 22:30:00+00:00,first_buy,stop_loss,0.22058000000000003,0.22307000000000002,0.2152292232349928,0.2100428497460633,0.21903000000000003,1,0.22259,7883259.0,0,False,0.21854599999999347,0.21791571428571763,0.2085452000000019,-17.86159244,-0.29154546584061,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.1686539999999938,0.16332000000000002,go_long,go_long,0.16912000000000002,0.16308,go_long,0.1699427273783314,7875349.0,go_long,0,1,0.16887000000000002,go_short,0.1732222082302634,False,go_short,0.17289720000000172,0.16929285714286055
354,COTI/USDT:USDT,2024-03-19 07:30:00+00:00,first_buy,stop_loss,0.16331,0.16671000000000002,0.16935769239704965,0.17269760021320685,0.1608,1,0.16614,9670494.0,0,False,0.16743399999999378,0.16877142857143196,0.17245040000000172,-18.17295384,-0.2960644927245939,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.1337619999999935,0.13355,go_long,go_long,0.13577,0.13246000000000002,go_long,0.13851348005029954,4834101.0,go_long,0,1,0.13567,go_short,0.14268219585185093,False,go_short,0.14362920000000165,0.136362857142861
355,COTI/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,0.13357000000000002,0.13382000000000002,0.1355714061964073,0.14095684801097308,0.10886000000000001,1,0.11939000000000001,51662054.0,1,False,0.1309279999999935,0.13295857142857528,0.14233960000000168,-18.14391712,-0.2955925017966564,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.08952599999999311,0.08897000000000001,go_long,go_long,0.08974000000000001,0.08881000000000001,go_long,0.08924687706768711,1193410.0,go_long,1,0,0.08968000000000001,go_short,0.08953263028341236,False,go_short,0.08943200000000204,0.08917714285714794
357,COTI/USDT:USDT,2024-07-24 04:45:00+00:00,first_buy,stop_loss,0.11828000000000001,0.11860000000000001,0.11605714527363616,0.11457690871533845,0.11648000000000001,1,0.11672,21052427.0,1,False,0.11692799999999315,0.11650428571429054,0.11479360000000187,-17.1312229,-0.27923849973826725,0,go_long,go_long,go_short,go_short,go_long,go_long,0,0.08620599999999337,0.08636,go_long,go_long,0.08638000000000001,0.08476,go_long,0.08712255306786308,2656260.0,go_long,0,0,0.08564000000000001,go_short,0.08899934595678703,False,go_short,0.08977560000000179,0.08613857142857631
326,COTI/USDT:USDT,2021-04-18 03:45:00+00:00,first_buy,stop_loss,0.28851000000000004,0.28866,0.3160139610048973,0.33344088767199326,0.21366000000000002,1,0.24051000000000003,12163295.0,0,False,0.302807999999997,0.31329857142857137,0.34052479999999996,-19.21971662,-0.3130686523799687,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.27121799999999796,0.2316,go_long,go_long,0.27729000000000004,0.23118000000000002,go_long,0.2871070832928284,7070145.0,go_long,1,1,0.27718000000000004,go_short,0.30468902208016285,False,go_short,0.309640400000001,0.277401428571428
370,SUSHI/USDT:USDT,2022-05-10 00:00:00+00:00,first_buy,stop_loss,1.774,1.849,1.80925519021798,1.8352127005976462,1.699,1,1.722,7512512.0,0,False,1.7901999999998495,1.8051428571429378,1.8203600000001245,-16.61015276,-0.2754803552884403,1,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,1,1.3179999999998482,1.307,go_long,go_long,1.318,1.286,go_short,1.3463748581490727,1434183.0,do_nothing,0,1,1.317,do_nothing,1.3989577826103612,False,do_nothing,1.3990000000001237,1.3264285714286508
0,INJ/USDT:USDT,2022-08-17 09:30:00+00:00,first_buy,stop_loss,2.023,2.083,2.0651254289751404,2.097482905982906,2.02,0,2.079,188945.4,0,False,2.0494000000000008,2.048857142857144,2.0947999999999998,-16.63240067,-0.2713135574461135,0,go_long,go_long,go_short,go_short,go_long,go_long,1,1.5530000000000004,1.5430000000000001,go_long,go_long,1.554,1.5310000000000001,go_long,1.5617097854577235,88269.8,go_long,0,1,1.553,go_short,1.5701960546052864,False,go_short,1.5729200000000012,1.5575714285714304
295,APE/USDT:USDT,2022-05-12 23:30:00+00:00,first_buy,stop_loss,7.668,8.1,7.3425170556788935,7.360038108873135,7.583,0,7.894,4885307.0,0,False,7.394399999999983,7.292999999999933,7.4025200000000355,-14.84074686,-0.2683716048631695,0,go_long,go_short,go_short,go_short,go_long,go_long,1,5.949199999999979,5.924,go_long,go_long,5.964,5.911,go_long,5.96097685679093,388868.0,go_short,0,1,5.954,go_short,5.972399534058453,False,go_short,5.975000000000027,5.953571428571381
110,BAKE/USDT:USDT,2023-12-24 12:45:00+00:00,second_buy,stop_loss,0.5825,0.6071000000000001,0.5679178635498642,0.5526975522530148,0.577,0,0.5992000000000001,42887957.0,0,False,0.579639999999986,0.572271428571449,0.5521720000000054,-16.92026159,-0.2771211090079057,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.6888999999999864,0.7177,go_long,go_long,0.73,0.683,do_nothing,0.6932596491435905,36663293.0,go_long,0,1,0.6874,do_nothing,0.694040176648191,False,do_nothing,0.7008560000000059,0.6903571428571631
109,BAKE/USDT:USDT,2023-12-22 07:15:00+00:00,second_buy,stop_loss,0.4476,0.48,0.41523898691375877,0.40397739759666024,0.4456,0,0.4738,120895636.0,0,False,0.42533999999998606,0.41670000000002044,0.39786800000000555,-16.85748338,-0.27602653452446774,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.572839999999986,0.5825,go_long,go_long,0.586,0.5668000000000001,do_nothing,0.5622302023771122,17489562.0,go_long,0,0,0.5738,do_nothing,0.548977356433256,False,do_nothing,0.5494120000000055,0.5659000000000204
108,BAKE/USDT:USDT,2023-12-21 03:30:00+00:00,second_buy,stop_loss,0.3579,0.378,0.34719561775233404,0.3369342920779855,0.3537,0,0.3755,80831885.0,0,False,0.3530999999999858,0.35010000000002023,0.3381720000000057,-16.86037658,-0.27574283505565317,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.40929999999998606,0.4476,go_long,go_long,0.4495,0.41000000000000003,do_nothing,0.4045915299889876,107153209.0,go_long,0,0,0.41050000000000003,do_nothing,0.39839158940439306,False,do_nothing,0.3947440000000055,0.405871428571449
107,BAKE/USDT:USDT,2023-12-05 16:45:00+00:00,second_buy,stop_loss,0.2684,0.30000000000000004,0.23978500682777412,0.21678364654005358,0.26630000000000004,0,0.2901,169058887.0,0,False,0.2586599999999862,0.24852857142859158,0.20655200000000515,-16.42294075,-0.2684760653729595,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.3473599999999858,0.3579,go_long,go_long,0.364,0.3448,do_nothing,0.3420493664345766,68926998.0,go_long,0,0,0.3502,do_nothing,0.3338490354442243,False,do_nothing,0.33617200000000563,0.3438428571428774
106,BAKE/USDT:USDT,2023-12-05 14:00:00+00:00,second_buy,stop_loss,0.2,0.2245,0.18631418834822927,0.18088818582164695,0.19770000000000001,0,0.22010000000000002,154484019.0,0,False,0.18987999999998612,0.18642857142859154,0.17912000000000514,-16.9356769,-0.2770589811944461,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.24491999999998618,0.2684,go_long,go_long,0.2705,0.2538,do_nothing,0.2306368262510058,68677413.0,go_long,0,0,0.2581,do_nothing,0.21091833826325787,False,do_nothing,0.20194800000000515,0.23840000000002015
105,BAKE/USDT:USDT,2023-11-05 12:00:00+00:00,second_buy,stop_loss,0.1653,0.1656,0.1661875269332814,0.165123054652846,0.1641,0,0.1656,3371439.0,0,False,0.16547999999998583,0.16618571428573475,0.1664960000000045,-16.09257379,-0.2630633211802478,1,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.1813999999999861,0.19990000000000002,go_long,go_long,0.2005,0.1754,do_nothing,0.18017131350245277,63154353.0,go_long,0,0,0.176,do_nothing,0.17775124068737871,False,do_nothing,0.1772560000000051,0.1804000000000201
113,BAKE/USDT:USDT,2024-01-08 03:45:00+00:00,second_buy,stop_loss,0.3154,0.3219,0.3285456532570474,0.33778836658556294,0.3144,1,0.32070000000000004,5648282.0,0,False,0.32295999999998665,0.32557142857144866,0.3378520000000059,-16.92737646,-0.27653903168748256,1,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.3953799999999866,0.39830000000000004,go_long,go_long,0.39940000000000003,0.3956,do_nothing,0.3899130454884341,3002851.0,go_long,0,0,0.3991,do_nothing,0.380177107852931,False,do_nothing,0.38306800000000657,0.39291428571430537
104,BAKE/USDT:USDT,2023-10-20 13:45:00+00:00,second_buy,stop_loss,0.12050000000000001,0.121,0.12091115418601954,0.12140462405619204,0.1202,0,0.1207,1627642.0,0,False,0.12035999999998528,0.12035714285716301,0.12203200000000457,-16.66036629,-0.2719869549239236,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.1493599999999858,0.1522,go_long,go_long,0.15230000000000002,0.14730000000000001,do_nothing,0.14719625098492578,9788090.0,go_long,0,0,0.149,do_nothing,0.14515198807628094,False,do_nothing,0.1440600000000045,0.14850000000002034
