,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,open (exit),long_jcrosk (exit),close (exit),mean-grad-hist (exit),volume (exit),short_kdj (exit),high (exit),sma-05 (exit),sma-07 (exit),ema-12 (exit),ema-26 (exit),low (exit),sma-25 (exit)
222,UNI/USDT:USDT,2021-02-26 00:45:00+00:00,first_buy,long-ml-exit,22.7767,22.8047,23.70738415581616,24.236447477764454,21.9609,1,22.2828,392622.0,0,False,23.21707999999996,23.577457142857163,24.338588000000055,-3.20413608,-0.07186362349198158,21.2541,1,20.7436,0,328794.0,False,21.2675,21.269479999999948,21.31744285714289,22.19475511009171,21.584269976478097,20.5679,22.485496000000047
197,UNI/USDT:USDT,2021-02-12 07:30:00+00:00,first_buy,long-ml-exit,23.6257,24.0607,22.474991767380324,22.084246040394863,23.1757,0,23.246,643228.0,1,False,22.81273999999999,22.644757142857127,21.996796000000035,-3.69362948,-0.07933579458485715,22.0677,0,21.7019,1,397020.0,False,22.3288,22.237419999999975,22.40004285714284,22.63118719108828,22.398619439243905,21.5719,22.699248000000043
221,UNI/USDT:USDT,2021-02-24 01:15:00+00:00,first_buy,long-ml-exit,24.7077,24.88,24.070898635973343,23.622473648341913,24.4675,0,24.6613,241684.0,0,False,24.092319999999958,24.23610000000003,23.358548000000052,-3.88744877,-0.07877030742509908,23.64,0,22.7872,1,285120.0,False,23.7318,23.707339999999956,23.869614285714306,24.39273927598561,23.966399456873646,22.7457,24.448876000000055
217,UNI/USDT:USDT,2021-02-23 09:30:00+00:00,first_buy,long-ml-exit,19.845,21.3,21.888710639995125,23.08061686511331,19.3986,0,21.1008,838528.0,0,False,20.736299999999954,21.30290000000003,23.24718400000005,-2.9924082,-0.07090719032483185,21.1124,0,19.6356,1,656641.0,False,21.1895,21.112559999999952,21.329114285714322,22.197813185170183,21.347338900582162,19.4769,22.189236000000047
216,UNI/USDT:USDT,2021-02-23 08:45:00+00:00,first_buy,long-ml-exit,21.2132,22.5884,22.849597051892776,23.78179618278562,21.1886,1,21.4189,760830.0,0,False,22.341059999999953,22.5896285714286,23.782372000000052,-3.2137112,-0.07497456164938626,20.1229,0,19.845,1,1368839.0,False,21.0276,20.966839999999955,21.667128571428602,23.239002214322376,22.03196711999424,18.0,23.411676000000053
215,UNI/USDT:USDT,2021-02-23 05:45:00+00:00,first_buy,long-ml-exit,23.0952,23.8444,24.326859480803822,25.140219893318086,22.5,0,23.5792,868644.0,0,False,23.760839999999952,24.0632285714286,25.409276000000048,-4.82402301,-0.10219661054524765,22.254,0,21.1972,1,504840.0,False,22.6563,22.71159999999995,22.829757142857172,23.970827877408468,23.10972378860055,21.1648,23.93262800000005
214,UNI/USDT:USDT,2021-02-23 02:45:00+00:00,first_buy,long-ml-exit,25.1713,25.5308,26.041305074436902,26.53392545590351,24.63,1,24.8198,261618.0,0,False,25.45303999999995,25.696342857142877,27.01099200000004,-3.5248098,-0.07096596314120104,23.47,0,23.0829,1,813287.0,False,23.8513,23.97469999999995,24.227628571428596,25.265101484783532,24.4627975682227,22.5786,25.54786400000005
213,UNI/USDT:USDT,2021-02-22 16:30:00+00:00,first_buy,long-ml-exit,27.8541,27.9998,26.10080930058474,26.189669355218566,27.0,0,27.0851,497960.0,0,False,26.36415999999995,26.29460000000002,25.99121600000005,-3.94446308,-0.07273423329904861,25.4647,1,25.1753,1,232025.0,False,25.7,25.679379999999952,25.96321428571431,26.671055492375793,26.263396906152703,25.12,27.12720400000004
211,UNI/USDT:USDT,2021-02-22 10:15:00+00:00,first_buy,long-ml-exit,26.8711,27.1867,27.334047748062318,27.654363573407178,25.6713,1,26.3149,676635.0,0,False,27.06677999999996,27.173914285714293,27.65045200000005,-6.1044692,-0.1158566722616482,24.7251,0,23.3181,1,711393.0,False,25.1871,25.023739999999947,25.346685714285734,26.309867973731357,25.552849303058373,23.2731,26.50440400000004
210,UNI/USDT:USDT,2021-02-20 23:00:00+00:00,first_buy,long-ml-exit,27.8202,29.1235,29.621047257854627,29.769440493185847,27.2631,0,28.8,748282.0,0,False,29.104999999999983,29.427985714285736,30.550688000000047,-4.26115373,-0.073908564940532,27.3467,0,26.8711,1,475309.0,False,27.494,27.26813999999996,27.38372857142858,27.761520659279753,27.519347338619102,26.5,27.70322400000005
209,UNI/USDT:USDT,2021-02-20 20:30:00+00:00,first_buy,long-ml-exit,29.9864,30.7182,30.65009560839198,29.981050591551593,29.74,1,30.6663,366566.0,0,False,30.564159999999987,30.723357142857164,30.13762800000005,-5.8173812,-0.09474231882156137,28.8514,0,27.8203,1,1143924.0,False,29.0,29.411779999999982,29.594542857142876,29.846995732640714,29.77032857746456,26.5192,30.684388000000048
208,UNI/USDT:USDT,2021-02-20 16:45:00+00:00,first_buy,long-ml-exit,31.1326,32.85,29.034513959953056,27.91879710406814,30.58,0,32.1425,1506813.0,0,False,29.46819999999999,28.976685714285736,27.974240000000055,-2.2066173,-0.06860725616502765,30.9345,0,29.9959,1,549362.0,False,30.9345,30.625139999999988,30.771871428571448,29.926230638875722,30.64714935537234,29.8,30.082272000000053
206,UNI/USDT:USDT,2021-02-20 14:00:00+00:00,first_buy,long-ml-exit,28.7581,29.485,27.484523704407923,26.470102116143334,28.4033,0,28.7901,776575.0,0,False,27.90617999999999,27.57931428571431,26.68080400000005,-4.1615104,-0.0722008365164717,27.3824,0,26.7659,1,517740.0,False,27.6153,27.63015999999999,28.00644285714288,27.06383476936468,27.681465378745933,26.5591,27.428744000000055
203,UNI/USDT:USDT,2021-02-17 22:15:00+00:00,first_buy,long-ml-exit,21.7483,21.8283,21.319169324079542,21.10344360015784,21.7036,0,21.7618,98879.0,0,False,21.484220000000004,21.366985714285736,21.069364000000036,-2.98470994,-0.06850830840712192,20.6712,0,20.443,1,240120.0,False,20.6753,20.820300000000003,20.965600000000034,21.11821800150756,20.998570141833643,20.1185,21.23092400000006
201,UNI/USDT:USDT,2021-02-15 16:15:00+00:00,first_buy,long-ml-exit,20.7806,20.9257,20.549056283019162,20.370706005744115,20.731,0,20.8871,191162.0,0,False,20.60932,20.499985714285714,20.395612000000042,-2.9703755,-0.07099911692566316,19.7078,1,19.4736,1,118759.0,False,19.7629,19.651879999999995,19.760357142857153,20.02353238794776,19.85637383739366,19.4588,20.10506400000004
199,UNI/USDT:USDT,2021-02-15 01:45:00+00:00,first_buy,long-ml-exit,20.364,20.4349,20.6450710383696,20.93178225998621,19.2054,1,19.3661,1003826.0,0,False,20.40492,20.554757142857138,21.03947600000005,-5.423988,-0.0931818201145206,18.8715,0,17.6147,1,1477250.0,False,18.9484,19.09074,19.560571428571425,20.437387868327214,19.79332232684112,16.7095,20.73630800000005
219,UNI/USDT:USDT,2021-02-23 16:00:00+00:00,first_buy,long-ml-exit,24.1978,24.5,22.57730708649744,22.326008575318163,23.4555,0,23.7351,797917.0,0,False,22.99339999999996,22.605185714285746,21.90817200000005,-3.11726775,-0.06560228514738924,22.4671,0,22.2313,1,159436.0,False,22.6152,22.45365999999996,22.674414285714317,22.624004253452682,22.68272899647619,22.1466,22.666812000000053
246,UNI/USDT:USDT,2021-04-22 21:15:00+00:00,first_buy,long-ml-exit,34.0636,34.0636,34.990889849128024,35.602690158034974,32.9228,1,33.7496,757851.0,0,False,34.524099999999954,34.86487142857137,35.778020000000055,-2.61685413,-0.07745436981837787,32.6025,0,31.1732,1,437101.0,False,33.0,32.731099999999955,33.06872857142851,34.18552442474098,33.40192566542446,31.1732,34.25417200000006
132,UNI/USDT:USDT,2020-12-03 01:45:00+00:00,first_buy,long-ml-exit,3.9598,3.9671000000000003,3.9875439910218966,4.0001760841169185,3.901,0,3.9088000000000003,197968.0,0,False,3.9568600000000087,3.9677857142857067,4.041307999999973,-3.89885538,-0.066434024451729,3.7211,1,3.6589,1,155081.0,False,3.7211,3.698680000000009,3.6955285714285635,3.770044751674358,3.7306137030036988,3.651,3.7851999999999744
128,UNI/USDT:USDT,2020-11-25 22:45:00+00:00,first_buy,long-ml-exit,3.7905,3.8005,3.8581864077251273,3.9099336457883322,3.7245,1,3.7278000000000002,380377.0,0,False,3.824580000000003,3.8473428571428463,3.9185719999999757,-4.7179271,-0.07901713194262819,3.5342000000000002,0,3.4436,1,2395275.0,False,3.5509,3.555700000000004,3.600171428571418,3.7071327676958328,3.6210738549042976,3.32,3.714187999999975
3745,YFI/USDT:USDT,2021-01-18 00:45:00+00:00,first_buy,long-ml-exit,37808.3,39192.7,36365.30283058371,35955.55824195835,37416.6,0,38744.3,337.737,0,False,36522.00000000008,36107.785714285754,36035.81600000006,-2.55707783,-0.06591161568275261,36550.0,0,36448.9,1,27.908,False,36723.2,36733.06000000005,36818.557142857135,37178.27771953552,36954.39129645198,36409.0,37205.48400000005
3746,YFI/USDT:USDT,2021-01-19 15:00:00+00:00,first_buy,long-ml-exit,36425.5,36566.3,36849.94648161321,37111.40529586622,36190.0,1,36275.5,36.832,1,False,36618.84000000005,36706.97142857142,37165.41200000004,-2.56041642,-0.07051434656047288,34062.8,0,33881.7,1,36.089,False,34366.2,34443.54000000006,34690.31428571429,34980.63883024332,34685.91639493484,33857.8,35061.85200000003
3747,YFI/USDT:USDT,2021-01-20 04:30:00+00:00,first_buy,long-ml-exit,33867.0,33988.2,34566.436949560244,34901.28039837344,32928.0,1,33909.3,113.879,0,False,34212.88000000006,34502.91428571429,34976.420000000035,-2.25673848,-0.06645396518854538,32439.6,1,31789.1,1,37.781,False,32524.4,32194.320000000054,32197.042857142857,32698.86298186922,32370.002335841098,31710.2,32902.720000000045
3748,YFI/USDT:USDT,2021-01-21 05:00:00+00:00,first_buy,long-ml-exit,31782.9,31873.3,32250.617361096312,32617.02127950854,31510.6,1,31594.0,50.934,0,False,32097.940000000053,32099.08571428571,32827.724000000046,-2.07042816,-0.06546561121836643,30001.0,1,29622.5,0,62.049,False,30176.6,29880.900000000034,29879.299999999996,30552.329583130988,30161.63488133757,29525.6,30543.46400000005
3749,YFI/USDT:USDT,2021-01-21 16:15:00+00:00,first_buy,long-ml-exit,29609.1,30480.0,30195.321822670252,30539.608873269433,29160.6,0,30380.6,87.022,0,False,30029.860000000033,29932.77142857143,30515.880000000052,-5.7537178,-0.09457350924465562,28636.7,0,27570.0,1,96.881,False,28837.5,29002.620000000024,29253.100000000002,29743.121612020677,29357.925424703742,27556.3,29757.636000000046
3751,YFI/USDT:USDT,2021-01-22 12:15:00+00:00,first_buy,long-ml-exit,30913.1,31388.3,30823.591011721834,30499.918395039753,30913.1,1,31182.9,31.853,0,False,31041.48000000003,30957.157142857144,30549.944000000047,-2.0430346,-0.06545422379557457,29476.9,0,29337.5,1,26.963,False,29728.8,29694.580000000027,29696.85714285715,30267.29602513189,29845.65996991109,29283.8,30312.396000000048
3752,YFI/USDT:USDT,2021-01-26 00:15:00+00:00,first_buy,long-ml-exit,29341.5,29876.1,29844.035359155536,30235.28150475175,28906.6,0,29835.1,69.542,0,False,29701.98000000003,29734.242857142865,30266.988000000045,-4.72286661,-0.07903678766171145,28141.3,0,27599.9,1,68.388,False,28211.7,28143.780000000017,28172.357142857138,28437.55168881734,28215.22111932049,27524.9,28409.112000000052
3754,YFI/USDT:USDT,2021-01-29 12:15:00+00:00,first_buy,long-ml-exit,31946.5,32034.0,30510.41472856555,30032.370847263745,31336.5,0,31362.2,74.595,1,False,30973.16000000004,30695.52857142858,29691.664000000037,-2.19725338,-0.06999615180241908,29548.6,0,29311.1,0,39.897,False,29557.7,29577.160000000044,29658.557142857142,30123.381146667612,29860.159973159298,29207.7,30352.56800000005
3756,YFI/USDT:USDT,2021-02-03 12:30:00+00:00,first_buy,long-ml-exit,33949.5,34191.1,33448.0273370727,33214.62360824963,33901.9,0,34041.0,52.333,1,False,33889.980000000025,33664.157142857155,33139.19600000005,-2.430404,-0.07132546896594745,32240.4,0,31902.3,1,50.307,False,32363.9,32617.780000000035,32727.828571428585,32935.66729226542,32712.470532084768,31780.1,32851.09200000005
3757,YFI/USDT:USDT,2021-02-04 15:30:00+00:00,first_buy,long-ml-exit,31902.9,32009.2,32560.61352714865,32846.01786320872,31512.7,1,31725.4,43.373,0,False,32323.720000000038,32538.68571428573,32822.44400000005,-2.07312664,-0.06530908514283683,30363.8,0,30198.5,1,30.981,False,30546.6,30412.060000000034,30484.328571428567,30846.06316597819,30652.34174987317,30178.0,30990.860000000048
3760,YFI/USDT:USDT,2021-02-10 04:15:00+00:00,first_buy,long-ml-exit,39136.2,39296.9,37488.09997379653,36411.36121055745,37154.3,1,37531.0,234.04,0,False,38356.24000000004,38247.07142857141,36104.20800000004,-3.40778025,-0.09068130994256794,36464.3,0,34279.5,1,336.241,False,36640.1,36390.56000000004,36653.814285714245,36973.56052945231,36695.074284550115,33100.0,37069.10000000005
3763,YFI/USDT:USDT,2021-02-12 11:15:00+00:00,first_buy,long-ml-exit,49425.5,50710.2,48414.03770743456,47661.296053426464,49347.5,0,50336.4,277.269,0,False,48704.840000000055,48543.314285714245,47614.428000000036,-3.47068433,-0.06888214307769096,47391.7,0,47175.9,1,33.445,False,47514.6,47873.64000000006,48167.8571428571,48758.20895227104,48413.895880986616,47100.0,49062.11200000005
3764,YFI/USDT:USDT,2021-02-13 00:15:00+00:00,first_buy,long-ml-exit,47188.0,48213.1,48367.34266852714,48710.28977062133,47161.2,0,48111.3,66.375,0,False,47794.74000000006,48063.01428571424,49013.74800000005,-4.15101468,-0.08626834976487771,46006.9,0,44104.5,1,273.325,False,46006.9,45986.96000000008,46218.04285714281,47310.283733432836,46557.52257557057,43977.8,47675.37200000003
81,UNI/USDT:USDT,2020-09-18 18:30:00+00:00,first_buy,long-ml-exit,8.1801,8.25,6.928141990402684,6.345361516472612,6.78,1,7.1239,7527725.0,0,False,7.444900000000002,7.283785714285715,6.130571999999997,-4.0548744,-0.07105511311118788,6.807,0,6.6434,1,4554658.0,False,7.0,7.245120000000003,7.239785714285715,6.399347802188453,6.869034206146301,6.4724,6.265483999999997
3765,YFI/USDT:USDT,2021-02-13 08:15:00+00:00,first_buy,long-ml-exit,44126.6,45256.7,46323.657563944325,47141.92197540077,44100.1,1,45037.4,168.889,0,False,45597.52000000008,45965.714285714246,47525.55200000003,-4.05300356,-0.08989546355617485,42926.6,0,41420.6,1,246.206,False,42940.4,43196.960000000065,43399.885714285665,43875.391060356225,43478.0997473595,40638.6,44091.66000000005
3768,YFI/USDT:USDT,2021-02-20 16:00:00+00:00,first_buy,long-ml-exit,43968.5,44862.3,45849.56457123527,46222.84878924684,43875.5,1,44565.5,58.168,0,False,44932.80000000003,45625.68571428569,46541.711999999956,-3.88853661,-0.08716705167308322,42939.3,0,40882.2,1,341.694,False,42984.3,43309.360000000044,43528.48571428569,44490.02587171391,43749.61049347212,39000.0,44681.98799999996
3769,YFI/USDT:USDT,2021-02-20 23:00:00+00:00,first_buy,long-ml-exit,40889.4,42471.2,43488.25503293795,44309.34247380917,40800.3,1,42050.8,114.735,0,False,42815.16000000005,43242.757142857125,44550.56399999997,-2.99647027,-0.07118715442290736,39997.0,0,39274.7,1,65.56,False,40217.8,40060.980000000076,40160.61428571425,41044.86897149722,40409.893699277265,39159.9,41413.995999999934
3770,YFI/USDT:USDT,2021-02-22 12:30:00+00:00,first_buy,long-ml-exit,39298.8,39586.0,40234.24851477307,40913.26386249743,38066.8,1,39268.2,116.307,0,False,39831.70000000007,39994.31428571425,41286.255999999936,-5.0066985,-0.1273804889546833,36856.3,0,34362.6,1,259.395,False,37391.4,37470.680000000066,37908.51428571424,39574.19553707528,38306.569332688436,34093.7,39998.93199999992
3772,YFI/USDT:USDT,2021-02-22 21:00:00+00:00,first_buy,long-ml-exit,39976.7,39985.0,39011.575981958005,38817.86093025055,39271.9,1,39383.4,32.576,0,False,39509.180000000044,39290.999999999935,38556.15999999994,-3.33910105,-0.08472903811335808,37159.4,0,36105.0,1,78.956,False,37630.1,37278.24000000005,37494.11428571421,38377.253868733525,37824.7249901327,36064.2,38862.03199999994
3773,YFI/USDT:USDT,2021-02-23 03:00:00+00:00,first_buy,long-ml-exit,36110.1,36946.3,37552.78268395844,38205.39061919771,35743.7,1,36057.1,83.432,0,False,36915.28000000005,37152.41428571421,38705.96799999994,-3.3243307,-0.09205006029412945,34238.8,1,32783.8,1,92.232,False,34624.8,34113.140000000036,34144.67142857135,35469.44063053954,34517.25874644356,32700.0,35449.88799999994
3775,YFI/USDT:USDT,2021-02-24 03:30:00+00:00,first_buy,long-ml-exit,35282.2,35318.6,34227.379446271116,33533.75597069549,34595.2,1,34780.5,51.622,0,False,34824.88000000008,34700.41428571423,33256.343999999925,-2.31172386,-0.06639644546792456,33013.6,0,32556.5,1,60.572,False,33137.3,33268.48000000008,33420.02857142855,33908.55844475528,33536.97677465412,32242.5,34037.20799999994
3776,YFI/USDT:USDT,2021-02-25 22:30:00+00:00,first_buy,long-ml-exit,32555.3,33297.6,33497.68804009195,33862.11707847712,32306.5,0,33281.6,33.957,0,False,33178.50000000008,33366.08571428569,33961.27999999994,-2.18607467,-0.065649927078666,32127.8,0,31142.2,1,53.256,False,32250.6,31949.480000000076,32125.94285714283,33064.79836143478,32414.056773699947,31129.7,33256.12399999994
3777,YFI/USDT:USDT,2021-02-26 00:45:00+00:00,first_buy,long-ml-exit,31147.2,31335.6,32208.909577746108,32917.82070503221,30750.0,1,31080.6,74.737,1,False,31598.560000000074,31909.657142857115,33131.33999999994,-2.51017216,-0.08068548385606254,29403.8,0,28670.7,1,133.73,False,29497.0,29479.360000000124,29513.04285714283,30289.56445715032,29678.819712199725,28378.8,30356.54399999993
3780,YFI/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,long-ml-exit,34209.1,34303.1,34350.26607427377,34172.03944871696,33828.0,1,34221.2,32.686,0,False,34246.400000000096,34320.228571428524,34091.14799999992,-2.42337495,-0.07065363871706185,32249.8,0,31940.0,1,21.935,False,32293.1,32381.240000000154,32594.042857142824,32808.72714861617,32630.92433066869,31940.0,32822.175999999934
3783,YFI/USDT:USDT,2021-03-08 01:00:00+00:00,first_buy,long-ml-exit,40230.8,40418.7,39034.07044987971,38063.50876231569,39700.1,0,40101.8,63.487,0,False,39837.44000000013,39469.22857142852,37798.73199999993,-3.12962514,-0.07796210342815567,38093.2,0,37136.9,1,135.11,False,38120.0,38148.60000000013,38380.37142857142,38719.24578025423,38427.940517340736,36465.0,38796.87599999994
3784,YFI/USDT:USDT,2021-03-10 02:30:00+00:00,first_buy,long-ml-exit,37134.6,37746.5,38295.08813005755,38633.70164838355,37072.6,1,37564.4,49.777,0,False,37889.440000000126,38181.557142857135,38743.45199999994,-2.54126924,-0.0675931337226899,35338.7,0,35220.0,1,27.383,False,35664.6,35597.920000000166,35725.22857142844,36092.24234695788,35831.00322308103,35201.1,36146.31199999994
3785,YFI/USDT:USDT,2021-03-12 21:00:00+00:00,first_buy,long-ml-exit,35200.0,35616.3,35782.61811183779,36049.59476570174,35169.0,0,35516.5,20.499,0,False,35485.16000000016,35625.171428571295,36128.50399999994,-2.34313923,-0.06588342137971459,33850.9,0,33548.5,1,41.094,False,33850.9,33966.28000000007,34066.7142857141,34228.905231689634,34104.25602685653,33517.6,34226.59999999994
3786,YFI/USDT:USDT,2021-03-17 10:00:00+00:00,first_buy,long-ml-exit,33550.2,33917.3,34056.524330417065,34196.69002934225,33400.0,1,33794.0,45.788,0,False,33889.50000000007,33998.27142857124,34217.56399999994,-2.44793364,-0.07234594135522168,32567.7,0,31943.5,1,57.885,False,32638.7,32469.639999999963,32491.31428571417,33206.44321319159,32735.575881603603,31900.4,33350.04799999993
3767,YFI/USDT:USDT,2021-02-20 14:00:00+00:00,first_buy,long-ml-exit,47473.7,47821.8,46968.05342780739,46662.183934023225,47298.2,0,47534.5,106.867,0,False,47206.440000000046,47014.414285714265,46556.819999999956,-3.6626081,-0.07696634281418335,44708.5,0,43962.5,1,149.696,False,44750.0,45468.26000000003,46138.04285714283,46355.43669238659,46083.03085691441,43731.9,46612.44399999996
129,UNI/USDT:USDT,2020-11-26 03:30:00+00:00,first_buy,long-ml-exit,3.4413,3.46,3.5865548003036363,3.684137747866512,3.3901,1,3.3967,768803.0,0,False,3.5057600000000035,3.5555428571428465,3.694243999999975,-4.10273224,-0.06705001973553211,3.2281,0,3.1748,1,437933.0,False,3.2285,3.2286400000000044,3.260385714285704,3.312996642392527,3.2736361359508495,3.1517,3.3477279999999756
82,UNI/USDT:USDT,2020-09-18 19:15:00+00:00,first_buy,long-ml-exit,6.6331,7.1193,6.882982789816101,6.440855372396716,6.6281,1,6.9597,2602295.0,0,False,7.143560000000003,7.219657142857144,6.339299999999996,-4.2040584,-0.07543174528820462,6.6593,0,6.4463,1,2305782.0,False,6.6952,6.708600000000002,6.782500000000001,6.481245775222207,6.781392031518084,6.2333,6.495203999999997
