,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),close_date,high (exit),sma-07 (exit),short-small-rl (exit),long_jcrosk (exit),sma-25 (exit),ema-26 (exit),short_kdj (exit),open (exit),volume (exit),close (exit),mean-grad-hist (exit),sma-compare (exit),low (exit),sma-05 (exit),long-large-rl (exit),ema-12 (exit),long-small-rl (exit),short-large-rl (exit)
572,COTI/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,roi,0.3265,0.33177,0.3634919710114054,0.38670990968059515,0.24521,1,0.26932,29107117.0,0,False,0.3453479999999967,0.3580014285714304,0.3943224000000017,24.06103418,0.3933663533332174,1,go_long,go_short,go_short,go_short,2021-12-04 19:45:00+00:00,0.3765,0.36288857142857317,go_short,0,0.359300800000002,0.3635348146469879,False,0.37136,2498358.0,0.37559000000000003,0,0,0.37076000000000003,0.36492599999999686,go_short,0.35876957898703793,go_long,go_short
100,1000SHIB/USDT:USDT,2021-05-19 13:45:00+00:00,second_buy,roi,0.008374999999999999,0.012071,0.009638465621935122,0.011010252988891285,0.006876999999999999,0,0.009367,165785210.0,0,False,0.007990399999999998,0.008841142857142882,0.011575359999999963,21.85620769,0.3566604301455911,1,do_nothing,go_short,do_nothing,do_nothing,2021-09-07 14:45:00+00:00,0.006658,0.0067450000000001354,go_short,0,0.006797999999999936,0.006741645299010752,False,0.006496999999999999,1385124363.0,0.006522,1,1,0.006423,0.006699199999999942,do_nothing,0.0068189794001091006,do_nothing,do_nothing
574,COTI/USDT:USDT,2022-01-22 10:15:00+00:00,first_buy,roi,0.23929000000000003,0.24196,0.2511729230007162,0.26255875385665534,0.22486000000000003,1,0.23232000000000003,11315417.0,0,False,0.24515399999999574,0.24782714285714563,0.2644244000000019,24.7033605,0.4037836915716747,1,go_long,go_short,go_short,go_short,2022-01-30 11:45:00+00:00,0.31959000000000004,0.3157414285714311,go_short,1,0.3116748000000019,0.3148491472768302,False,0.3185,2018166.0,0.31896,0,0,0.31815000000000004,0.316773999999996,go_short,0.3125466305960359,go_long,go_short
98,1000SHIB/USDT:USDT,2021-05-19 11:30:00+00:00,second_buy,roi,0.012572,0.012816,0.01254392269100046,0.012997285875325327,0.010218999999999999,1,0.010487999999999999,3470681282.0,0,False,0.012234599999999997,0.012466428571428599,0.012961599999999962,24.10891119,0.3933933933933934,1,do_nothing,go_short,do_nothing,do_nothing,2021-05-19 12:45:00+00:00,0.01072,0.010782857142857169,go_short,1,0.012416559999999964,0.011325731891816746,False,0.010672,2646230763.0,0.009256,1,1,0.009215,0.010484199999999997,do_nothing,0.012182053853873599,do_nothing,do_nothing
97,1000SHIB/USDT:USDT,2021-05-12 18:00:00+00:00,second_buy,roi,0.022465,0.022661,0.02449887031092117,0.025997630030228296,0.016288,1,0.018290999999999998,9168073465.0,0,False,0.023527999999999986,0.02407585714285712,0.02645271999999999,21.43449928,0.34976791531978574,1,do_nothing,go_short,do_nothing,do_nothing,2021-05-19 11:15:00+00:00,0.012756,0.012868714285714313,go_short,0,0.013069399999999962,0.012917726816636908,False,0.012702,726130579.0,0.012570999999999999,1,1,0.012523999999999999,0.012705199999999996,do_nothing,0.013198028745351352,do_nothing,do_nothing
96,1000SHIB/USDT:USDT,2021-05-11 00:15:00+00:00,second_buy,roi,0.034835,0.036354,0.03421613562907227,0.030872259259259256,0.034644,0,0.035113,333968278.0,0,False,0.0357752,0.03618542857142857,0.031042799999999995,23.6701517,0.3863667190589737,0,do_nothing,go_short,do_nothing,do_nothing,2021-05-12 17:45:00+00:00,0.025876,0.025145714285714264,go_short,1,0.02687355999999999,0.025627574003815927,False,0.025672999999999998,2722351333.0,0.022466,1,1,0.021588,0.024881399999999984,do_nothing,0.02661416043264656,do_nothing,do_nothing
94,DYDX/USDT:USDT,2024-09-22 00:00:00+00:00,first_buy,roi,0.972,0.976,0.9644425198764015,0.9618870866565732,0.971,0,0.972,545026.0,0,False,0.9678000000000196,0.9660000000001246,0.9609999999999583,22.95665044,0.37412872515500617,0,go_short,go_short,go_short,go_short,2024-11-18 07:45:00+00:00,1.361,1.3337142857144113,go_short,0,1.3027999999999584,1.3202683724134143,False,1.333,1837281.8,1.358,0,0,1.326,1.3348000000000222,go_short,1.3027215008223574,go_short,go_short
529,ZRX/USDT:USDT,2024-03-11 15:30:00+00:00,first_buy,roi,0.9104000000000001,0.9179,0.9403274174270904,0.9568345340432823,0.8934000000000001,0,0.8961,7776083.1,0,False,0.9120599999999778,0.9226428571428504,0.9870520000000045,23.81312508,0.38816663638679616,1,go_short,go_short,go_short,go_short,2024-03-14 06:00:00+00:00,1.2294,1.1338571428571365,go_short,0,1.0867640000000043,1.1239422597845865,False,1.2136,14632723.2,1.2035,0,0,1.1905000000000001,1.1560799999999767,go_short,1.0892106896526041,go_short,go_short
89,DYDX/USDT:USDT,2023-12-08 14:15:00+00:00,first_buy,roi,3.02,3.042,3.037242993892016,3.036997402811145,2.997,1,3.015,1648680.0,0,False,3.030599999999999,3.0354285714287106,3.0329999999999533,21.53240969,0.3515760407296131,0,go_short,go_short,go_short,go_short,2024-03-07 21:45:00+00:00,4.308,4.2234285714286965,go_short,0,4.218879999999957,4.225839755245805,False,4.245,742902.5,4.296,0,0,4.223,4.239600000000003,go_short,4.208131138941133,go_short,go_short
87,DYDX/USDT:USDT,2023-06-25 12:00:00+00:00,first_buy,roi,2.004,2.006,1.995472863430021,1.9772956205440946,1.999,0,2.002,417391.3,0,False,1.9940000000000004,1.9971428571429968,1.9857199999999455,22.26689368,0.3629302619758113,0,go_short,go_short,go_short,go_short,2023-11-10 21:45:00+00:00,2.781,2.745714285714424,go_short,1,2.685799999999943,2.7264707319340498,False,2.7720000000000002,685443.8,2.773,0,0,2.762,2.7639999999999927,go_short,2.6961547915922557,go_short,go_short
114,1000SHIB/USDT:USDT,2022-02-07 16:45:00+00:00,second_buy,roi,0.033489,0.034963,0.03128010486189502,0.029907992018367836,0.033187999999999995,0,0.034016,9542675388.0,1,False,0.03264859999999993,0.03233171428571451,0.029252479999999997,24.66867114,0.4027101440508541,0,do_nothing,go_short,do_nothing,do_nothing,2022-04-30 23:00:00+00:00,0.021332,0.021366571428571707,go_short,1,0.021558599999999987,0.021422589444399603,False,0.021324,226535855.0,0.021063,1,1,0.021,0.0212963999999999,do_nothing,0.021571661300926828,do_nothing,do_nothing
56,LDO/USDT:USDT,2023-05-11 12:30:00+00:00,first_buy,roi,1.7930000000000001,1.802,1.7916140330528956,1.7996292914399648,1.7889,0,1.7996,643684.0,0,False,1.7893199999999727,1.7882428571428586,1.7975280000000036,23.96027473,0.391312296534025,0,go_long,go_long,go_short,go_short,2023-05-17 20:00:00+00:00,2.4993,2.4478000000000018,go_long,0,2.2672360000000045,2.3809189252959517,False,2.4778000000000002,3975764.0,2.4892,1,0,2.4739,2.4643599999999735,go_short,2.3043751885354666,go_long,go_short
53,LDO/USDT:USDT,2023-01-13 10:00:00+00:00,first_buy,roi,1.9871,1.9871,1.9755238697816968,1.9860044167761202,1.9595,1,1.9628,977766.0,0,False,1.9760199999999926,1.9744571428571496,1.9858720000000012,23.47333439,0.3852548445500465,0,go_long,go_long,go_short,go_short,2023-01-24 13:15:00+00:00,2.715,2.682471428571433,go_long,0,2.633096000000001,2.664644276285424,False,2.6623,942533.0,2.7033,0,0,2.6551,2.680299999999993,go_short,2.6382273299998005,go_long,go_short
24,AAVE/USDT:USDT,2021-04-18 03:45:00+00:00,first_buy,roi,335.81,336.385,383.74105586736437,404.18404448215745,227.699,1,300.604,196102.9,0,False,367.62780000000237,379.7300000000001,413.2870000000006,23.5138725,0.3909147842578584,1,go_long,go_long,go_short,go_short,2021-04-27 06:15:00+00:00,418.914,408.685714285714,go_long,0,402.15996000000086,407.231374420108,False,416.092,7743.7,417.073,0,0,415.379,412.92580000000237,go_short,403.65104596729606,go_long,go_short
617,NEO/USDT:USDT,2021-04-16 01:30:00+00:00,first_buy,roi,79.395,82.726,77.76133247484229,75.20526530552189,79.192,1,82.052,89638.82,0,False,80.24339999999984,79.42685714285722,74.15019999999996,23.12564004,0.3804814604419738,0,go_short,do_nothing,go_short,go_short,2021-04-18 23:15:00+00:00,110.955,104.95071428571431,do_nothing,0,97.54255999999994,102.87464546040984,False,110.709,100998.53,108.709,0,0,107.424,107.97739999999985,go_short,98.42161368219514,go_short,go_short
20,XLM/USDT:USDT,2024-11-23 05:00:00+00:00,first_buy,roi,0.42194000000000004,0.4269,0.4265774383997361,0.4088485558201558,0.41747,1,0.42382000000000003,62842112.0,0,False,0.42667000000000144,0.4314042857142871,0.4102320000000014,23.91267016,0.3914448209752599,0,go_short,go_short,go_short,go_short,2024-11-24 02:45:00+00:00,0.56881,0.5285228571428586,go_short,0,0.5094880000000016,0.5265512845403172,False,0.55523,100841199.0,0.56383,0,0,0.55273,0.5366240000000013,go_short,0.5143058212460501,go_short,go_short
19,XLM/USDT:USDT,2024-11-22 22:15:00+00:00,first_buy,roi,0.33877,0.34393,0.3362153178896413,0.3256374508267729,0.33514000000000005,1,0.33630000000000004,58119155.0,0,False,0.34116400000000147,0.3434500000000016,0.3238604000000016,24.04371362,0.3925063652544415,0,go_short,go_short,go_short,go_short,2024-11-23 01:15:00+00:00,0.433,0.38126285714285874,go_short,0,0.35066560000000147,0.37534507332962525,False,0.40226,254623885.0,0.4273,0,0,0.39607000000000003,0.3975920000000014,go_short,0.35431686608778523,go_short,go_short
18,XLM/USDT:USDT,2024-11-16 15:00:00+00:00,first_buy,roi,0.1854,0.19839,0.17540390069619463,0.1670637237067681,0.1847,0,0.19769,139340235.0,0,False,0.18252400000000127,0.17962000000000136,0.1648488000000016,23.96497908,0.39048010402496813,0,go_short,go_short,go_short,go_short,2024-11-22 00:00:00+00:00,0.265,0.2555500000000016,go_short,0,0.24926400000000157,0.25364443442906004,False,0.25767,65206630.0,0.2625,0,0,0.25645,0.2568340000000011,go_short,0.2496731460177429,go_short,go_short
17,XLM/USDT:USDT,2024-11-14 21:30:00+00:00,first_buy,roi,0.13349,0.13470000000000001,0.13226499064620761,0.1302815239007911,0.13323000000000002,0,0.13459000000000002,12660868.0,0,False,0.13315000000000132,0.1329014285714298,0.1294912000000016,24.03188873,0.39206845961388787,0,go_short,go_short,go_short,go_short,2024-11-16 14:30:00+00:00,0.17826,0.17173142857142995,go_short,0,0.1616952000000016,0.1687976794847677,False,0.17755,59718564.0,0.17813,0,0,0.17378000000000002,0.17485000000000125,go_short,0.16295071133157432,go_short,go_short
16,XLM/USDT:USDT,2024-07-04 01:30:00+00:00,first_buy,roi,0.08971000000000001,0.08983000000000001,0.09017366671382664,0.09028257381369645,0.0889,1,0.08954000000000001,9987227.0,0,False,0.09014800000000228,0.0902157142857155,0.0901624000000013,22.9846977,0.3744083818747859,0,go_short,go_short,go_short,go_short,2024-11-12 08:30:00+00:00,0.12571000000000002,0.12120428571428701,go_short,1,0.11706360000000166,0.1201160280420898,False,0.12239000000000001,38494239.0,0.12546000000000002,0,0,0.12184,0.12193200000000126,go_short,0.11784244147985454,go_short,go_short
14,XLM/USDT:USDT,2022-06-13 03:00:00+00:00,first_buy,roi,0.11298000000000001,0.11303,0.11440588949206046,0.1170254072702718,0.11152000000000001,0,0.11185,4344109.0,1,False,0.11277600000000113,0.11286857142857398,0.11806200000000064,23.24949057,0.37883173032260686,1,go_short,go_short,go_short,go_short,2023-07-13 18:15:00+00:00,0.14965,0.12547428571428773,go_short,0,0.1071788000000013,0.12133940235607221,False,0.13531,488043817.0,0.14731000000000002,0,0,0.13445000000000001,0.13076200000000085,go_short,0.11165987113941472,go_short,go_short
620,NEO/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,roi,55.475,58.681,66.45250495411871,71.79801945770899,39.546,1,48.992,299508.39,0,False,61.91780000000017,63.929857142856804,73.69824000000035,24.68718489,0.40204625451574955,1,go_short,do_nothing,go_short,go_short,2021-05-20 13:00:00+00:00,67.328,64.80828571428538,do_nothing,0,63.04768000000031,64.41279009260408,False,67.203,42724.96,67.015,0,0,66.291,65.51140000000018,go_short,62.950123459632515,go_short,go_short
622,NEO/USDT:USDT,2021-05-23 12:45:00+00:00,first_buy,roi,42.149,42.952,43.930905781060765,45.728342896163014,40.214,1,40.389,105002.53,0,False,43.14960000000017,43.64614285714252,45.68096000000035,24.04536731,0.39405935435033823,1,go_short,do_nothing,go_short,go_short,2021-05-25 00:15:00+00:00,56.188,53.14857142857113,do_nothing,0,52.315360000000354,53.17146587194293,False,53.97,96618.34,55.86,0,0,53.126,53.8296000000002,go_short,52.27800566858392,go_short,go_short
9,XLM/USDT:USDT,2021-06-21 21:45:00+00:00,first_buy,roi,0.2525,0.25258,0.2563872370305153,0.258066058371013,0.24934000000000003,1,0.24944000000000002,5558787.0,0,False,0.25573399999999713,0.25701285714285754,0.25752560000000096,22.74771964,0.37188308950814286,1,go_short,go_short,go_short,go_short,2021-08-11 19:45:00+00:00,0.3467,0.34203142857142976,go_short,0,0.3369004000000003,0.34089588146486355,False,0.34236000000000005,7011954.0,0.34648,0,0,0.34129000000000004,0.3421959999999977,go_short,0.337085043420074,go_short,go_short
624,NEO/USDT:USDT,2021-06-21 21:45:00+00:00,first_buy,roi,35.471,35.655,36.06526959397828,36.53860956061473,34.652,1,34.683,32281.86,0,False,35.87740000000009,36.08242857142825,36.39304000000035,23.20049532,0.37969410613134424,1,go_short,do_nothing,go_short,go_short,2021-08-11 01:30:00+00:00,48.088,47.19142857142827,do_nothing,0,46.83604000000051,47.102793454073414,False,47.165,44546.58,48.016,0,0,47.156,47.27360000000021,go_short,46.80901263163448,go_short,go_short
7,XLM/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,roi,0.39798000000000006,0.41772000000000004,0.47556800047498415,0.5226621575142582,0.2215,1,0.2642,161179933.0,0,False,0.4394759999999998,0.4598842857142841,0.5398740000000011,24.0886992,0.39260739260739264,1,go_short,go_short,go_short,go_short,2021-05-19 13:15:00+00:00,0.297,0.4231457142857127,go_short,0,0.5270724000000011,0.44086523117114046,False,0.2642,93708803.0,0.25,1,1,0.214,0.3862239999999998,go_short,0.5024649606613502,go_short,go_short
4,XLM/USDT:USDT,2021-05-02 00:15:00+00:00,first_buy,roi,0.54103,0.54659,0.5363486365932988,0.5324171879146328,0.53851,1,0.54042,16245599.0,0,False,0.5383239999999994,0.5385328571428561,0.5313244000000025,23.3496091,0.38201806493446866,0,go_short,go_short,go_short,go_short,2021-05-10 10:00:00+00:00,0.76182,0.7324157142857134,go_short,0,0.6972460000000025,0.7251308071382595,False,0.7374,44855990.0,0.76173,0,0,0.7373500000000001,0.7414759999999992,go_short,0.7026283059175096,go_short,go_short
3,XLM/USDT:USDT,2021-04-23 02:30:00+00:00,first_buy,roi,0.41093,0.4174,0.43120253938555775,0.4481342831986958,0.35977000000000003,1,0.3871,69028038.0,0,False,0.41890399999999967,0.4260914285714272,0.45051320000000183,23.17726958,0.3785715179169918,1,go_short,go_short,go_short,go_short,2021-05-02 00:00:00+00:00,0.54117,0.537847142857142,go_short,0,0.5305796000000026,0.5356083887011713,False,0.53673,4513319.0,0.5409900000000001,0,0,0.53649,0.5381599999999993,go_short,0.5317769629478034,go_short,go_short
627,NEO/USDT:USDT,2022-01-22 06:45:00+00:00,first_buy,roi,18.399,18.714,19.019472801828172,19.38822497149078,18.002,0,18.7,65222.58,0,False,18.678400000000558,18.86371428571383,19.441880000000282,24.06969831,0.3920316397766834,1,go_short,do_nothing,go_short,go_short,2022-02-16 23:30:00+00:00,25.897,25.304999999999524,do_nothing,0,24.87132000000026,25.213493486539985,False,25.728,213926.47,25.802,0,0,25.6,25.457800000000475,go_short,24.967725123089938,go_short,go_short
1,XLM/USDT:USDT,2021-03-02 03:15:00+00:00,first_buy,roi,0.42254,0.42395000000000005,0.42363966024476907,0.42242307692378195,0.4193,1,0.4234,2373420.0,0,False,0.4242820000000008,0.42322142857142914,0.4230156000000001,21.15289513,0.34650505705350926,0,go_short,go_short,go_short,go_short,2021-04-11 06:00:00+00:00,0.63961,0.6160285714285705,go_short,0,0.5922488000000009,0.6092226534032487,False,0.6218400000000001,50917531.0,0.63097,0,0,0.6201,0.6173859999999991,go_short,0.5945326329825411,go_short,go_short
25,AAVE/USDT:USDT,2021-04-27 06:30:00+00:00,first_buy,roi,417.074,420.235,409.13716297086063,404.833857377126,415.003,0,419.619,5063.4,0,False,415.64820000000236,412.0064285714284,402.8476000000009,15.33434483,0.36515254917944634,0,go_long,go_long,go_short,go_short,2021-05-12 14:30:00+00:00,593.95,546.7057142857141,go_long,0,529.6732000000011,545.0169044293286,False,568.32,71222.8,586.88,0,0,568.3,554.3220000000006,go_short,532.2288099665392,go_long,go_short
54,LDO/USDT:USDT,2023-01-26 18:15:00+00:00,first_buy,roi,2.3079,2.3117,2.3278952961350763,2.360873733091032,2.2833,0,2.2949,692577.0,0,False,2.3101799999999946,2.3126714285714303,2.370236000000004,23.04148713,0.3857628399755097,1,go_long,go_long,go_short,go_short,2023-02-18 16:45:00+00:00,3.1354,3.13391428571428,go_long,0,3.111672000000003,3.127034103214771,False,3.118,542583.0,3.1277,0,0,3.112,3.129099999999994,go_short,3.1097839109023195,go_long,go_short
616,NEO/USDT:USDT,2021-04-03 15:00:00+00:00,first_buy,roi,56.292,56.832,55.38413952756072,54.78746768570015,55.865,1,56.677,70463.77,0,False,56.16559999999998,55.77714285714292,54.43435999999996,20.39622149,0.33288969995189666,0,go_short,do_nothing,go_short,go_short,2021-04-16 01:15:00+00:00,80.849,78.36057142857149,do_nothing,0,73.70039999999996,76.98121110663179,False,80.305,63765.18,79.381,1,0,78.748,79.80699999999983,go_short,74.65752652996365,go_short,go_short
28,AAVE/USDT:USDT,2021-05-23 12:45:00+00:00,first_buy,roi,273.61,277.84,281.49621869218413,292.53594842727074,256.9,1,258.09,32919.7,0,False,277.5860000000001,281.0042857142842,290.9000000000015,20.27119337,0.39270366171991206,1,go_long,go_long,go_short,go_short,2021-05-24 15:30:00+00:00,356.53,345.26285714285586,go_long,0,335.9432000000015,344.0384609783516,False,350.01,9107.7,355.97,0,0,349.4,347.47600000000034,go_short,336.3472377668477,go_long,go_short
52,LDO/USDT:USDT,2022-11-09 21:15:00+00:00,first_buy,roi,0.991,0.993,1.0008958896133386,1.033325703294235,0.9590000000000001,1,0.96,559318.0,0,False,0.9775999999999915,0.9857142857142873,1.0378799999999988,24.66242972,0.40737089828161255,1,go_long,go_long,go_short,go_short,2023-01-04 06:30:00+00:00,1.29,1.2644714285714351,go_long,1,1.2420679999999988,1.2595889073859985,False,1.2675,2033275.0,1.2781,0,0,1.2662,1.2681999999999936,go_short,1.2455094994663045,go_long,go_short
49,AAVE/USDT:USDT,2024-08-22 19:00:00+00:00,first_buy,roi,136.14,136.17,135.46116637468964,135.38384087887908,135.77,1,135.86,4580.2,0,False,135.7860000000041,135.56571428571803,135.31000000000012,21.05664541,0.3870824709296298,0,go_long,go_long,go_short,go_short,2024-11-07 02:30:00+00:00,188.4,183.0542857142909,go_long,0,175.62360000000018,180.72127508446644,False,184.69,47808.1,186.72,0,0,184.43,184.5340000000033,go_short,176.70172431519404,go_long,go_short
48,AAVE/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,roi,104.04,104.12,105.8562876966637,109.36414571110282,86.53,1,95.75,172575.3,0,False,103.19600000000494,104.23857142857523,110.20399999999992,21.30686617,0.3703901404157199,1,go_long,go_long,go_short,go_short,2024-08-21 06:30:00+00:00,133.84,132.95142857143227,go_long,0,131.83120000000008,132.67332238760412,False,133.72,12057.9,133.64,0,0,133.37,133.10400000000428,go_short,131.69222056800592,go_long,go_short
601,ATOM/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,roi,13.95,14.768,16.5594902910401,18.004452044347953,9.64,1,11.815,700616.49,0,False,15.445999999999907,15.928714285714111,18.455160000000163,24.42072339,0.3981620271022213,1,go_short,go_short,go_short,go_short,2021-05-19 16:45:00+00:00,16.198,14.881285714285545,go_short,0,14.881200000000167,14.721403342720414,False,15.094,239616.08,15.948,0,0,15.076,15.153599999999908,go_short,15.336970475118765,go_short,go_short
46,AAVE/USDT:USDT,2023-11-10 21:45:00+00:00,first_buy,roi,99.26,99.57,98.80686058776848,98.59557857046251,99.14,0,99.25,4892.7,0,False,98.93400000000474,98.72142857143236,98.72160000000005,22.91037824,0.3843020140582099,0,go_long,go_long,go_short,go_short,2024-03-13 06:15:00+00:00,144.98,142.4514285714322,go_long,0,138.20159999999981,141.22817871379567,False,142.78,20852.3,144.91,0,0,142.77,142.6300000000045,go_short,138.92415832279403,go_long,go_short
45,AAVE/USDT:USDT,2023-06-25 12:00:00+00:00,first_buy,roi,74.53,75.53,72.88077540738097,71.11186092762944,73.88,0,74.97,235862.3,1,False,73.52400000000526,73.00285714286119,72.0892000000003,22.48671925,0.3746040387374099,0,go_long,go_long,go_short,go_short,2023-11-09 03:30:00+00:00,106.11,104.30285714286107,go_long,0,100.79040000000003,103.10695425849643,False,105.19,23382.7,105.62,1,0,104.4,105.0760000000048,go_short,101.50346953058137,go_long,go_short
