,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,long_jcrosk (exit),long-small-rl (exit),high (exit),volume (exit),short-bid-rl (exit),sma-05 (exit),short-large-rl (exit),short-small-rl (exit),ema-26 (exit),short_kdj (exit),sma-25 (exit),mean-grad-hist (exit),sma-07 (exit),long-large-rl (exit),close (exit),ema-12 (exit),sma-compare (exit),long-bid-rl (exit),open (exit),low (exit)
274,SOL/USDT:USDT,2022-11-09 08:45:00+00:00,first_buy,stop_loss,15.73,16.55,17.973341953476407,19.393828398126576,14.63,1,16.02,14126038.0,0,False,16.921999999997254,17.558571428571195,19.590000000000344,-18.362475,-0.3816922777596935,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-11-09 18:30:00+00:00,0,do_nothing,11.3,8177234.0,go_long,11.745599999997252,go_long,do_nothing,12.778376975797174,False,14.738360000000347,1,12.276714285714055,go_long,10.452,14.178413218869412,1,go_long,10.95,10.451
223,ALGO/USDT:USDT,2021-04-23 02:45:00+00:00,second_buy,stop_loss,0.9693,1.0275,1.0978490398593552,1.1483420518044358,0.9693,1,1.0187,4447554.7,0,False,1.0481199999999933,1.0789428571428596,1.1582880000000084,-24.16432403,-0.39442675363627966,1,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2021-04-30 10:00:00+00:00,0,do_nothing,1.4133,1401654.9,do_nothing,1.397519999999993,go_short,go_short,1.3907903784193765,False,1.3788080000000094,0,1.395714285714287,go_short,1.4047,1.3779367145918082,0,do_nothing,1.3885,1.3866
221,ALGO/USDT:USDT,2021-03-02 02:15:00+00:00,second_buy,stop_loss,1.0717,1.1041,1.0816672070497249,1.0791798877373564,1.0717,0,1.1013,1317380.4,0,False,1.0767399999999898,1.077671428571428,1.0783200000000073,-16.48489741,-0.26898031212778006,1,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2021-04-11 20:45:00+00:00,0,do_nothing,1.5237,2584357.7,do_nothing,1.484979999999991,go_short,go_short,1.4704446950843395,False,1.4506760000000096,0,1.4750571428571462,go_short,1.5217,1.4540368362997207,0,do_nothing,1.4831,1.4823
219,ALGO/USDT:USDT,2021-02-11 12:15:00+00:00,second_buy,stop_loss,1.2305,1.2856,1.2044521711617677,1.17997994679694,1.2296,0,1.2617,3722042.3,1,False,1.2206399999999937,1.2095142857142862,1.184292000000003,-23.88477644,-0.39015643873693207,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2021-02-12 16:00:00+00:00,0,do_nothing,1.5823,2874181.2,do_nothing,1.4998999999999938,go_short,go_short,1.482619320460744,False,1.437864000000003,0,1.4890428571428578,go_short,1.5737999999999999,1.4358674813361476,0,do_nothing,1.5507,1.536
218,ALGO/USDT:USDT,2021-02-08 08:00:00+00:00,second_buy,stop_loss,0.8776,0.9095000000000001,0.8772333546390481,0.86973525741849,0.8776,0,0.9077000000000001,2768188.8,0,False,0.8834799999999949,0.8776428571428582,0.8705800000000028,-23.29361335,-0.3800826491968683,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2021-02-11 12:00:00+00:00,0,do_nothing,1.2469000000000001,2157251.2,do_nothing,1.2051199999999935,go_short,go_short,1.1940434750093618,False,1.181740000000003,0,1.1992571428571435,go_short,1.2297,1.1734423425406952,0,do_nothing,1.2208,1.2177
217,ALGO/USDT:USDT,2020-08-13 15:15:00+00:00,second_buy,stop_loss,0.6291,0.6574,0.5918476469481064,0.5717080651284373,0.6162000000000001,0,0.6413,8901265.9,1,False,0.608940000000001,0.5996285714285712,0.5638439999999987,-16.86610742,-0.2754405437748967,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2021-02-08 07:45:00+00:00,0,do_nothing,0.8788,425827.6,do_nothing,0.874719999999995,go_short,go_short,0.8716939645734204,False,0.8688840000000029,0,0.8720428571428582,go_short,0.8774000000000001,0.8666980780119692,0,do_nothing,0.8772000000000001,0.8701000000000001
216,ALGO/USDT:USDT,2020-08-09 05:30:00+00:00,second_buy,stop_loss,0.4611,0.4722,0.4525208447473529,0.4479305349177507,0.4606,0,0.4666,3744860.5,0,False,0.4538200000000008,0.4529285714285705,0.44896399999999853,-23.56825615,-0.3847883030582646,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2020-08-13 15:00:00+00:00,0,do_nothing,0.6387,6787347.3,do_nothing,0.596660000000001,go_short,go_short,0.5828563100295803,False,0.5596079999999987,0,0.5893571428571426,go_short,0.63,0.5661407103387123,0,do_nothing,0.5978,0.5974
215,ALGO/USDT:USDT,2020-07-16 18:00:00+00:00,second_buy,stop_loss,0.30820000000000003,0.3378,0.2922139663756578,0.2854581072858243,0.3079,0,0.3352,23964537.5,0,False,0.29710000000000153,0.2921428571428573,0.2816000000000003,-22.17277973,-0.36182581974882794,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2020-08-09 05:15:00+00:00,0,do_nothing,0.46230000000000004,1447889.2,do_nothing,0.45070000000000077,go_short,go_short,0.4499609983377807,False,0.44813199999999853,0,0.45099999999999907,go_short,0.461,0.44643697771117075,0,do_nothing,0.4485,0.44820000000000004
225,ALGO/USDT:USDT,2021-05-19 13:15:00+00:00,second_buy,stop_loss,0.8646,0.8821,1.0245801435112414,1.1026290507899124,0.7321000000000001,1,0.8186,1969915.9,0,False,0.9611199999999919,0.9957857142857215,1.1279040000000127,-24.7602401,-0.40433363527340616,1,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2021-05-21 00:15:00+00:00,0,do_nothing,1.1279,896820.0,do_nothing,1.1083599999999931,go_short,go_short,1.103633360423589,False,1.0994800000000127,0,1.1006428571428637,go_short,1.1242,1.0967511612434362,0,do_nothing,1.11,1.1068
214,ALGO/USDT:USDT,2020-06-16 15:45:00+00:00,second_buy,stop_loss,0.232,0.2335,0.23378412922214623,0.23579330484330488,0.23170000000000002,0,0.23220000000000002,285979.2,0,False,0.23123999999999997,0.23255714285714282,0.235764,-23.02207462,-0.3756504732688829,1,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2020-07-16 17:45:00+00:00,0,do_nothing,0.3098,13290621.1,do_nothing,0.2858600000000015,go_short,go_short,0.28439832389850467,False,0.27920800000000034,0,0.2845142857142859,go_short,0.30820000000000003,0.28147875586869026,0,do_nothing,0.28200000000000003,0.2816
207,ETH/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,stop_loss,2271.77,2273.33,2356.715716252424,2369.2933906932294,2120.0,1,2172.83,328411.153,0,False,2336.4540000000325,2359.8599999999547,2368.303999999992,-24.1220046,-0.39609151418240424,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-06-13 03:00:00+00:00,0,go_long,1358.44,125720.721,go_long,1354.7480000000285,go_long,go_long,1378.2996130279846,False,1425.1059999999916,0,1356.159999999955,go_long,1338.37,1413.1327156089822,1,go_long,1357.69,1335.0
206,ETH/USDT:USDT,2021-09-01 06:15:00+00:00,first_buy,stop_loss,3526.26,3532.49,3481.428375398444,3455.130901309806,3513.28,0,3524.87,34678.7,0,False,3510.1220000000067,3494.9471428571346,3444.3983999999973,-28.5450829,-0.4758871446548424,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-05-11 12:45:00+00:00,0,go_long,2410.18,265344.656,go_long,2384.7600000000325,go_long,go_long,2390.149482843774,False,2375.122799999992,1,2397.971428571384,go_long,2271.77,2385.010461948688,0,go_long,2410.15,2250.0
203,ETH/USDT:USDT,2021-05-20 13:30:00+00:00,first_buy,stop_loss,2921.67,2990.85,2821.0472171212873,2744.7252683460697,2912.2,0,2982.85,88975.41,1,False,2902.0300000000007,2855.6142857142845,2735.6907999999953,-23.58947328,-0.3950233396353718,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-05-23 16:15:00+00:00,0,go_long,1957.99,232198.138,go_long,1914.208000000003,go_long,go_long,1940.7643327100482,False,2005.975999999995,1,1936.2057142857072,go_long,1839.78,1995.8845737329466,1,go_long,1925.21,1826.0
201,ETH/USDT:USDT,2021-05-19 11:45:00+00:00,first_buy,stop_loss,2660.46,2723.66,2842.5919386130204,2923.9659288057037,2432.0,1,2690.05,481130.874,0,False,2775.0420000000004,2815.4214285714297,2920.8507999999943,-23.35615612,-0.3942115742040661,1,go_long,go_long,go_long,go_long,go_long,go_long,2021-05-19 13:00:00+00:00,0,go_long,2556.01,579046.335,go_long,2572.2600000000007,go_long,go_long,2668.767504977378,False,2841.687199999995,1,2601.687142857144,go_long,2333.82,2806.2512198826853,1,go_long,2424.4,1960.0
200,ETH/USDT:USDT,2021-05-10 03:30:00+00:00,first_buy,stop_loss,4018.32,4040.0,3962.6350558859267,3936.6942924829063,4006.1,0,4026.08,61665.701,0,False,3986.198000000014,3975.4900000000043,3927.347199999993,-24.36392894,-0.4030360577747092,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-05-19 11:30:00+00:00,0,go_long,2812.87,358013.009,go_long,2819.7920000000004,go_long,go_long,2870.3268365426607,False,2934.2907999999943,1,2856.1942857142867,go_long,2660.46,2942.67920311016,1,go_long,2801.69,2643.47
190,ETH/USDT:USDT,2020-02-06 12:30:00+00:00,first_buy,stop_loss,211.92,213.0,210.64753272920575,209.4948921917881,211.77,0,212.6,13632.21,0,False,211.08199999999948,210.8500000000004,209.6555999999998,-28.58239139,-0.46634651589525766,0,go_long,go_long,go_long,go_long,go_long,go_long,2020-03-12 10:45:00+00:00,0,go_long,163.11,536716.694,go_long,161.70800000000028,go_long,go_long,164.8846607720435,False,172.26279999999988,1,163.7885714285726,go_long,141.71,171.12712952600666,1,go_long,163.07,140.32
185,LTC/USDT:USDT,2024-03-01 05:30:00+00:00,first_buy,stop_loss,85.07,85.94,83.94851266129568,83.26730363485478,84.75,0,85.13,170580.625,0,False,84.23999999999889,83.99571428571741,83.04120000000175,-28.5359711,-0.4650969046746094,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-08-05 06:15:00+00:00,1,do_nothing,55.04,139660.493,go_long,54.879999999997835,go_long,do_nothing,55.398415378575265,False,56.44440000000178,1,55.14000000000315,go_long,54.07,56.80052395381117,1,go_long,54.77,53.97
209,ETH/USDT:USDT,2022-08-11 01:15:00+00:00,first_buy,stop_loss,1875.23,1882.85,1859.1087589506828,1847.4927327957,1867.7,0,1873.93,96260.207,0,False,1865.3460000000166,1861.0699999999517,1846.0699999999936,-22.9733085,-0.3827243770754868,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-11-09 10:15:00+00:00,1,go_long,1227.86,706063.491,go_long,1214.7740000000083,go_long,go_long,1239.2783922026224,False,1275.782799999995,1,1229.2657142856685,go_long,1167.22,1266.8499489439125,1,go_long,1214.36,1161.0
180,LTC/USDT:USDT,2022-05-09 15:45:00+00:00,first_buy,stop_loss,84.79,85.15,86.35291712569477,87.56056650392178,83.55,1,84.44,146404.877,0,False,85.45200000000054,85.9485714285732,87.5232000000014,-24.02636864,-0.3915337585252357,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-06-12 01:15:00+00:00,0,do_nothing,52.18,31346.553,go_long,52.24200000000061,go_long,do_nothing,52.34680134551441,False,52.60040000000147,1,52.194285714287744,go_long,51.88,52.62350172094451,0,go_long,52.12,51.63
227,ALGO/USDT:USDT,2021-05-23 17:00:00+00:00,second_buy,stop_loss,0.6851,0.7485,0.7561897022542887,0.79514315832046,0.6844,0,0.727,2146553.3,0,False,0.7269199999999943,0.74505714285715,0.7949440000000125,-24.21176666,-0.3952056560038552,1,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2021-05-25 00:15:00+00:00,0,do_nothing,1.0003,1057031.4,do_nothing,0.9760999999999955,go_short,go_short,0.9743743098505867,False,0.9755880000000126,0,0.9690285714285782,go_short,0.9953000000000001,0.9707435962817678,0,do_nothing,0.9821000000000001,0.9702000000000001
229,ALGO/USDT:USDT,2021-09-06 15:00:00+00:00,second_buy,stop_loss,1.3826,1.4273,1.3575564155471582,1.3504600371623372,1.3799000000000001,0,1.4233,7108320.2,0,False,1.3681599999999952,1.356442857142865,1.3517960000000104,-24.12042882,-0.3935915960375311,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2021-09-09 00:00:00+00:00,1,do_nothing,1.971,17239882.7,do_nothing,1.8564999999999952,go_short,go_short,1.802748913718301,False,1.7219000000000082,0,1.828600000000007,go_short,1.9187,1.7524233476952769,0,do_nothing,1.9335,1.8625
273,SOL/USDT:USDT,2022-11-08 18:15:00+00:00,first_buy,stop_loss,25.26,25.98,27.020101728582564,27.55772964328223,22.8,1,24.13,8526345.0,0,False,25.929999999997268,27.031428571428318,27.741600000000343,-18.3870658,-0.38077730312804936,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-11-09 08:30:00+00:00,0,do_nothing,16.89,9894264.0,go_long,17.545999999997257,go_long,do_nothing,18.328495035926665,False,19.844800000000344,1,17.982857142856908,go_long,15.74,19.6637346699767,1,go_long,15.94,15.51
272,SOL/USDT:USDT,2022-06-24 11:30:00+00:00,first_buy,stop_loss,39.91,40.14,38.99144451637203,38.69673219502446,39.74,0,39.89,736869.0,0,False,39.311999999997305,39.08571428571459,38.51280000000021,-16.00584424,-0.40084869354761554,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-11-08 18:00:00+00:00,0,do_nothing,26.52,6264557.0,go_long,26.925999999997266,go_long,do_nothing,27.54557477014303,False,27.894800000000345,1,27.909999999999748,go_long,25.26,27.831948014744807,0,go_long,26.27,24.61
270,SOL/USDT:USDT,2022-05-11 20:45:00+00:00,first_buy,stop_loss,47.35,47.35,49.06140787586394,51.81983967430622,43.62,1,45.8,1125058.0,0,False,47.219999999997526,47.81714285714306,52.259600000000255,-17.64660667,-0.3849121766879409,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-06-13 03:00:00+00:00,0,do_nothing,29.01,1263004.0,go_long,28.993999999997307,go_long,do_nothing,29.489849292451037,False,30.63240000000024,1,29.037142857143227,go_long,28.41,30.40238171145964,1,go_long,29.01,28.27
264,SOL/USDT:USDT,2021-06-03 20:30:00+00:00,first_buy,stop_loss,40.161,41.356,39.55607195079168,39.06553643020123,40.0,0,40.961,601256.0,0,False,39.801799999999936,39.54200000000022,39.13196000000009,-16.31829113,-0.39798806525375696,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-06-22 08:30:00+00:00,0,do_nothing,25.552,342315.0,go_long,26.050599999999918,go_long,do_nothing,26.30731285259797,False,26.953280000000177,1,26.22314285714307,go_long,25.09,26.731493386793566,1,go_long,25.383,25.004
262,SOL/USDT:USDT,2021-05-19 16:00:00+00:00,first_buy,stop_loss,47.592,47.686,42.97635168123169,43.3176954692489,45.437,0,46.722,383882.0,0,False,45.12819999999997,43.55014285714302,42.29708000000007,-18.21407442,-0.3896333734787696,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-05-23 06:30:00+00:00,0,do_nothing,29.671,187747.0,go_long,29.31779999999997,go_long,do_nothing,29.656000135415383,False,30.36244000000006,1,29.41514285714305,go_long,28.888,30.339171264300422,1,go_long,29.671,28.648
260,SOL/USDT:USDT,2021-04-25 16:00:00+00:00,first_buy,stop_loss,46.0477,46.9,44.8189062990878,43.75186712292268,45.72,0,46.6252,392397.0,0,False,45.52235999999998,45.31848571428569,43.323116,-19.83176282,-0.4252477155463256,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-05-19 12:45:00+00:00,1,do_nothing,41.818,776171.0,go_long,41.54579999999997,go_long,do_nothing,43.5555488583435,False,47.00628000000006,1,42.371000000000166,go_long,35.895,46.202194892391674,1,go_long,41.779,35.465
249,SOL/USDT:USDT,2020-10-08 07:00:00+00:00,first_buy,stop_loss,2.0863,2.1016,2.1502691753969825,2.194050899716644,2.0625,1,2.0647,134460.0,0,False,2.108519999999996,2.12937142857142,2.2073159999999934,-22.59363715,-0.3767608788766159,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2020-12-23 21:00:00+00:00,0,do_nothing,1.2969,285508.0,go_long,1.2904000000000269,go_long,do_nothing,1.2925155901668401,False,1.2982159999999954,1,1.2931857142857008,go_long,1.2610000000000001,1.3040167964045475,1,go_long,1.2969,1.2601
228,ALGO/USDT:USDT,2021-05-25 00:30:00+00:00,second_buy,stop_loss,0.9953000000000001,1.0178,0.9800244160274195,0.9737329595201554,0.9921000000000001,0,1.0111,782427.8,0,False,0.9850199999999955,0.978342857142864,0.9774160000000126,-20.85158706,-0.3404131499056923,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2021-09-06 14:45:00+00:00,0,do_nothing,1.3919000000000001,4305492.9,do_nothing,1.3505999999999951,go_short,go_short,1.3456030365557323,False,1.3492760000000106,0,1.3429285714285795,go_short,1.3823,1.3446328401353242,0,do_nothing,1.3482,1.3458
248,SOL/USDT:USDT,2020-09-14 13:45:00+00:00,first_buy,stop_loss,3.4332000000000003,3.4495,3.406024102076787,3.3666913105413103,3.3816,0,3.4124,62631.0,0,False,3.436839999999998,3.4248571428571424,3.36496,-23.14267114,-0.39850371343737817,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2020-10-08 06:45:00+00:00,0,do_nothing,2.1319,147713.0,go_long,2.130939999999996,go_long,do_nothing,2.165827207287343,False,2.2151719999999937,1,2.1458571428571345,go_long,2.0863,2.204398971693976,1,go_long,2.1245,2.081
245,ALGO/USDT:USDT,2024-11-15 18:00:00+00:00,second_buy,stop_loss,0.1816,0.187,0.17809262883512483,0.17244068728656825,0.1811,1,0.1857,33036192.2,0,False,0.1810599999999843,0.18092857142857263,0.17124400000001927,-24.09094513,-0.3931324695828908,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2024-11-22 23:00:00+00:00,0,do_nothing,0.2564,7051811.9,do_nothing,0.25159999999998484,go_short,go_short,0.2504238317433458,False,0.24736800000001943,0,0.25132857142857273,go_short,0.2546,0.24735798690662839,0,do_nothing,0.2561,0.2541
244,ALGO/USDT:USDT,2024-06-18 02:00:00+00:00,second_buy,stop_loss,0.1287,0.1338,0.1401318835897932,0.143140787671412,0.1265,1,0.13340000000000002,35382021.4,0,False,0.13763999999998341,0.13900000000000134,0.1443720000000195,-22.77528108,-0.37163918031592574,1,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2024-11-15 17:45:00+00:00,0,do_nothing,0.1849,24993455.9,do_nothing,0.1795799999999843,go_short,go_short,0.17670947044151117,False,0.17020800000001926,1,0.18045714285714406,go_short,0.1817,0.1713799422694937,0,do_nothing,0.18030000000000002,0.1799
242,ALGO/USDT:USDT,2024-04-13 20:15:00+00:00,second_buy,stop_loss,0.16590000000000002,0.16790000000000002,0.17385258243888174,0.17913943619815642,0.14170000000000002,1,0.1547,66660906.4,0,False,0.1706399999999823,0.17351428571428643,0.18094800000001895,-24.08595587,-0.39302234721132473,1,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2024-04-24 04:30:00+00:00,0,do_nothing,0.20980000000000001,8534062.7,do_nothing,0.20737999999998252,go_short,go_short,0.2051286416563568,False,0.20051600000001898,0,0.2060857142857151,go_short,0.2096,0.201694636441075,0,do_nothing,0.20800000000000002,0.2068
240,ALGO/USDT:USDT,2023-12-09 05:00:00+00:00,second_buy,stop_loss,0.19890000000000002,0.19990000000000002,0.19341107647062716,0.18964706331293021,0.19720000000000001,1,0.1988,21069182.6,0,False,0.19671999999998543,0.1954428571428571,0.1888280000000176,-20.4075958,-0.33302528080551697,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2024-03-07 13:15:00+00:00,1,do_nothing,0.27340000000000003,4289487.2,do_nothing,0.2727399999999824,go_short,go_short,0.27119558639224417,False,0.26862400000001807,0,0.2720285714285709,go_short,0.2728,0.26907502340262685,0,do_nothing,0.27240000000000003,0.27080000000000004
239,ALGO/USDT:USDT,2023-11-12 08:45:00+00:00,second_buy,stop_loss,0.14100000000000001,0.1437,0.13970468986774584,0.13759741222945332,0.1408,1,0.1432,18827185.0,0,False,0.14137999999998582,0.14094285714285743,0.13686400000001733,-23.57892759,-0.38473888354420177,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2023-12-09 04:45:00+00:00,0,do_nothing,0.1991,17168723.9,do_nothing,0.19551999999998543,go_short,go_short,0.19243127219255937,False,0.18821600000001756,0,0.1942285714285714,go_short,0.199,0.18891482837796464,0,do_nothing,0.19640000000000002,0.1961
238,ALGO/USDT:USDT,2023-06-10 04:45:00+00:00,second_buy,stop_loss,0.09630000000000001,0.10300000000000001,0.1133116285208245,0.11755448119976061,0.09620000000000001,1,0.1027,53804777.2,0,False,0.1096399999999867,0.11210000000000052,0.11943200000001714,-23.56682883,-0.3845561357090499,1,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2023-11-12 08:30:00+00:00,1,do_nothing,0.1414,11922091.1,do_nothing,0.14075999999998584,go_short,go_short,0.1390691789346087,False,0.13645200000001734,1,0.140314285714286,go_short,0.1409,0.13714920520780957,0,do_nothing,0.14100000000000001,0.1394
234,ALGO/USDT:USDT,2022-06-13 01:15:00+00:00,second_buy,stop_loss,0.3158,0.31770000000000004,0.3242001718321489,0.32963608461560245,0.31120000000000003,1,0.3115,5833066.6,1,False,0.3198999999999871,0.32148571428571315,0.3318920000000158,-22.4355764,-0.3661575354501097,1,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2022-11-05 12:00:00+00:00,0,do_nothing,0.43360000000000004,11274862.9,do_nothing,0.42617999999998724,go_short,go_short,0.42088182115416334,False,0.4158080000000167,0,0.4239142857142873,go_short,0.43310000000000004,0.4175904398103448,0,do_nothing,0.42750000000000005,0.425
246,ALGO/USDT:USDT,2024-11-22 23:15:00+00:00,second_buy,stop_loss,0.2545,0.2617,0.25197401147513876,0.24833146935798925,0.2526,0,0.2605,14474825.0,0,False,0.2541399999999848,0.25261428571428696,0.24807200000001944,-24.01175692,-0.3918118620566602,0,do_nothing,go_short,go_short,go_short,do_nothing,do_nothing,2024-11-29 10:45:00+00:00,1,do_nothing,0.3629,25889167.1,do_nothing,0.3523999999999844,go_short,go_short,0.3486106667979359,False,0.34305200000001945,0,0.34992857142857314,go_short,0.3584,0.3447846746754626,0,do_nothing,0.35910000000000003,0.3557
