,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,ema-12 (exit),sma-25 (exit),short-bid-rl (exit),sma-05 (exit),close (exit),long-bid-rl (exit),long_jcrosk (exit),short_kdj (exit),ema-26 (exit),short-large-rl (exit),low (exit),sma-07 (exit),mean-grad-hist (exit),long-large-rl (exit),long-small-rl (exit),short-small-rl (exit),sma-compare (exit),high (exit),volume (exit),open (exit)
3894,SC/USDT:USDT,2022-12-16 11:15:00+00:00,second_buy,short-exit-profit,0.0025700000000000002,0.0026000000000000003,0.0026220084243200664,0.0026493898580917216,0.0025700000000000002,0,0.0026000000000000003,1274060.0,0,False,0.002600000000000178,0.0026057142857144056,0.002657600000000029,4.18387457,0.017408335893691992,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-16 17:00:00+00:00,0.0025950319787063146,0.0025892000000000315,go_short,0.002568000000000178,0.00255,go_short,1,False,0.002578273800900369,do_nothing,0.00255,0.0025728571428572634,1,do_nothing,go_short,go_short,1,0.0025800000000000003,926950.0,0.0025700000000000002
3892,SC/USDT:USDT,2022-12-15 19:15:00+00:00,second_buy,short-exit-profit,0.00269,0.0027,0.002708982398050122,0.0027198142099264903,0.00268,1,0.0027,521240.0,0,False,0.0027060000000001783,0.0027057142857144054,0.0027220000000000295,6.69825195,0.027886775664553443,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-16 09:15:00+00:00,0.0026869275084305676,0.0026908000000000288,go_short,0.002672000000000178,0.0026200000000000004,go_short,0,False,0.002676051402594706,do_nothing,0.0026000000000000003,0.0026771428571429772,1,do_nothing,go_short,go_short,1,0.00266,10839880.0,0.00266
3872,SC/USDT:USDT,2022-10-13 08:30:00+00:00,second_buy,short-exit-profit,0.00317,0.00317,0.003219089299023082,0.0032480465098581775,0.0031500000000000005,1,0.00316,788930.0,0,False,0.0031940000000001746,0.00320714285714298,0.0032460000000000115,4.1068108,0.01702335246639044,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-10-13 10:45:00+00:00,0.003204225517670262,0.0032136000000000126,go_short,0.003150000000000175,0.0031000000000000003,go_short,0,False,0.003168264150282985,do_nothing,0.0030800000000000003,0.003161428571428694,1,do_nothing,go_short,go_short,1,0.0031100000000000004,810020.0,0.0031100000000000004
3871,SC/USDT:USDT,2022-10-13 02:30:00+00:00,second_buy,short-exit-profit,0.0032700000000000003,0.0032700000000000003,0.0033029093531845646,0.0033249728118906986,0.0032300000000000002,1,0.0032300000000000002,137010.0,1,False,0.0032800000000001743,0.003292857142857265,0.0033348000000000145,4.0267456,0.016710208660673055,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-10-13 08:15:00+00:00,0.0032550902306468315,0.003250400000000012,go_short,0.0032080000000001747,0.00317,go_short,0,False,0.0032298328079363695,do_nothing,0.0031300000000000004,0.0032200000000001225,1,do_nothing,go_short,go_short,1,0.00321,1856750.0,0.00321
3870,SC/USDT:USDT,2022-10-12 18:00:00+00:00,second_buy,short-exit-profit,0.00334,0.00335,0.003353001554140248,0.003361903855896305,0.00333,1,0.00334,260660.0,0,False,0.0033480000000001725,0.003351428571428694,0.003361200000000012,4.60030775,0.01909843975712239,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-10-13 02:15:00+00:00,0.0033325706368419546,0.0033396000000000146,go_short,0.0032980000000001745,0.0032700000000000003,go_short,0,False,0.003316165599218122,do_nothing,0.0032500000000000003,0.0033085714285715504,1,do_nothing,go_short,go_short,1,0.0032900000000000004,639850.0,0.0032900000000000004
3869,SC/USDT:USDT,2022-09-19 02:45:00+00:00,second_buy,short-exit-profit,0.0034400000000000003,0.0034500000000000004,0.003524144654833384,0.003568566689149344,0.0034000000000000002,1,0.0034000000000000002,517030.0,0,False,0.0035000000000001545,0.003520000000000126,0.0035624000000000107,4.4537181,0.0184680044584767,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-10-12 17:45:00+00:00,0.0033636561643680092,0.0033628000000000117,go_short,0.003352000000000172,0.00334,go_short,0,False,0.0033553654730748383,do_nothing,0.00334,0.003354285714285837,1,do_nothing,go_short,go_short,1,0.00336,18030.0,0.00335
3868,SC/USDT:USDT,2022-09-18 21:30:00+00:00,second_buy,short-exit-profit,0.0035800000000000003,0.0035800000000000003,0.0036666932813817278,0.003696102279437982,0.0035700000000000003,1,0.0035700000000000003,84350.0,0,False,0.0036460000000001517,0.0036628571428572684,0.003702800000000012,8.33435408,0.03458472478080321,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-09-19 02:30:00+00:00,0.0035820520242812915,0.0035744000000000106,go_short,0.0035320000000001544,0.0034400000000000003,go_short,0,False,0.0035467164102576357,do_nothing,0.00337,0.0035471428571429825,1,do_nothing,go_short,go_short,1,0.00355,4029980.0,0.00355
3867,SC/USDT:USDT,2022-09-18 16:30:00+00:00,second_buy,short-exit-profit,0.0037,0.0037400000000000003,0.003739786000803149,0.003751047457749716,0.00369,1,0.0037300000000000002,534470.0,0,False,0.0037360000000001502,0.0037385714285715554,0.003749200000000012,9.217774,0.03829298467368173,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-09-18 21:15:00+00:00,0.0037061904617930208,0.0037100000000000123,go_short,0.0036720000000001517,0.0035800000000000003,go_short,0,False,0.0036842738779965874,do_nothing,0.0034800000000000005,0.0036828571428572684,1,do_nothing,go_short,go_short,1,0.00369,5654800.0,0.00368
3866,SC/USDT:USDT,2022-09-07 02:45:00+00:00,second_buy,short-exit-profit,0.00369,0.0037,0.0037440575653228743,0.0037808352492130883,0.00369,1,0.0037,258440.0,0,False,0.0037200000000001524,0.003732857142857264,0.0037808000000000134,4.72378432,0.019721858662132268,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-09-18 16:15:00+00:00,0.0037527312543696933,0.003751600000000012,go_short,0.0037400000000001503,0.0037,go_short,1,False,0.0037415652736764488,do_nothing,0.00369,0.0037385714285715554,1,do_nothing,go_short,go_short,0,0.0037600000000000003,1088080.0,0.0037500000000000003
3865,SC/USDT:USDT,2022-09-06 20:15:00+00:00,second_buy,short-exit-profit,0.0038100000000000005,0.0038100000000000005,0.003848946967737733,0.003902188553674681,0.0037500000000000003,1,0.0037700000000000003,830790.0,0,False,0.0038180000000001503,0.003828571428571549,0.003916000000000016,4.60082479,0.01921358175385141,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-09-07 02:30:00+00:00,0.0037873020691501355,0.003784000000000014,go_short,0.003732000000000152,0.00369,go_short,0,False,0.0037520680317452153,do_nothing,0.00369,0.003741428571428692,1,do_nothing,go_short,go_short,1,0.0037400000000000003,1202270.0,0.0037300000000000002
3864,SC/USDT:USDT,2022-07-26 16:15:00+00:00,second_buy,short-exit-profit,0.0038100000000000005,0.0038400000000000005,0.0038766621792775875,0.0039046704817985944,0.0038100000000000005,1,0.0038400000000000005,373980.0,0,False,0.0038640000000001408,0.003871428571428667,0.0039055999999999887,4.05468686,0.01696573036051032,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-09-06 20:00:00+00:00,0.003912763637968656,0.003925600000000016,go_short,0.0038340000000001507,0.0038100000000000005,go_short,0,False,0.003863300961871866,do_nothing,0.0038,0.0038400000000001207,1,do_nothing,go_short,go_short,1,0.0038200000000000005,432320.0,0.0038200000000000005
3863,SC/USDT:USDT,2022-07-26 00:30:00+00:00,second_buy,short-exit-profit,0.00394,0.00395,0.004012545400146161,0.004043597247190612,0.00391,1,0.00393,426040.0,0,False,0.00398200000000014,0.004002857142857234,0.00405239999999999,6.8796144,0.02879215092955551,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-07-26 16:00:00+00:00,0.003909844120342482,0.003910799999999989,go_short,0.0038740000000001412,0.0038100000000000005,go_short,0,False,0.0038833280300553307,do_nothing,0.0038,0.0038800000000000956,1,do_nothing,go_short,go_short,1,0.0038900000000000002,1484030.0,0.00388
3862,SC/USDT:USDT,2022-07-25 19:30:00+00:00,second_buy,short-exit-profit,0.00404,0.00404,0.004063479228660685,0.004080679586248579,0.00402,1,0.00402,680070.0,1,False,0.0040520000000001406,0.0040557142857143786,0.004082799999999987,4.3084338,0.01803669340982774,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-07-26 00:15:00+00:00,0.004052685026965861,0.004057599999999989,go_short,0.00400400000000014,0.00394,go_short,0,False,0.004027553654718191,do_nothing,0.003920000000000001,0.00401857142857152,1,do_nothing,go_short,go_short,1,0.00396,872460.0,0.00396
3861,SC/USDT:USDT,2022-07-25 02:45:00+00:00,second_buy,short-exit-profit,0.00412,0.00412,0.004188989387138526,0.004230277951734366,0.0041,1,0.00412,304740.0,0,False,0.00414800000000014,0.004167142857142952,0.004250399999999988,4.2164598,0.01765357590600309,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-07-25 19:15:00+00:00,0.004085533953148465,0.0040863999999999874,go_short,0.004060000000000142,0.00404,go_short,0,False,0.004071384542962628,do_nothing,0.00402,0.004064285714285807,1,do_nothing,go_short,go_short,1,0.004070000000000001,497290.0,0.004070000000000001
3860,SC/USDT:USDT,2022-07-21 03:00:00+00:00,second_buy,short-exit-profit,0.0043,0.0043,0.004351460721315031,0.0044060584324260715,0.00419,1,0.004200000000000001,2410030.0,0,False,0.00431200000000014,0.004337142857142947,0.004407999999999988,4.3682695,0.018309976643309973,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-07-25 02:30:00+00:00,0.0042391001878731155,0.004258399999999989,go_short,0.00416600000000014,0.00412,go_short,0,False,0.004201532912072804,do_nothing,0.00411,0.004181428571428667,1,do_nothing,go_short,go_short,1,0.00417,1558410.0,0.00415
3859,SC/USDT:USDT,2022-07-20 20:30:00+00:00,second_buy,short-exit-profit,0.00444,0.00444,0.004516799877503848,0.004569318629800946,0.004370000000000001,1,0.00438,4007180.0,0,False,0.0044900000000001414,0.004502857142857232,0.0045907999999999895,3.9109745,0.016400190144482383,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-07-21 02:45:00+00:00,0.004422543107020158,0.004414799999999989,go_short,0.0043520000000001405,0.0043,go_short,0,False,0.0043789990342813995,do_nothing,0.00429,0.00437000000000009,1,do_nothing,go_short,go_short,1,0.00434,459180.0,0.00432
3858,SC/USDT:USDT,2022-07-20 17:30:00+00:00,second_buy,short-exit-profit,0.004560000000000001,0.00457,0.004628457051952003,0.004654338303754264,0.00455,1,0.004560000000000001,51930.0,0,False,0.004588000000000142,0.004614285714285804,0.00466359999999999,5.80641,0.02436647173489278,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-07-20 20:15:00+00:00,0.0045844641201850216,0.00460199999999999,go_short,0.004524000000000141,0.00444,go_short,0,False,0.004541672582504548,do_nothing,0.004430000000000001,0.004525714285714375,1,do_nothing,go_short,go_short,1,0.004560000000000001,5672880.0,0.00453
3873,SC/USDT:USDT,2022-10-13 11:00:00+00:00,second_buy,short-exit-profit,0.0031000000000000003,0.0031100000000000004,0.0031577619733163718,0.0031965051089539462,0.0030900000000000003,1,0.0031000000000000003,103610.0,0,False,0.003132000000000175,0.0031485714285715513,0.003206800000000013,7.71633275,0.031956280979892206,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-08 18:15:00+00:00,0.0031182099365110066,0.003114000000000017,go_short,0.0030960000000001867,0.00301,go_short,0,False,0.003111391738159937,do_nothing,0.0029800000000000004,0.0031285714285715495,1,do_nothing,go_short,go_short,0,0.0030700000000000002,5611180.0,0.0030600000000000002
3874,SC/USDT:USDT,2022-11-08 18:30:00+00:00,second_buy,short-exit-profit,0.00301,0.00301,0.0030896391630584083,0.0031072314226953763,0.0029100000000000003,1,0.0029700000000000004,4915930.0,0,False,0.003056000000000187,0.0030914285714286924,0.003108000000000017,15.001635,0.06209913617321024,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-08 19:30:00+00:00,0.0030521934786559217,0.003075600000000017,go_short,0.002918000000000187,0.0027800000000000004,go_short,0,False,0.0029937567657413308,do_nothing,0.0027800000000000004,0.002951428571428693,1,do_nothing,go_short,go_short,1,0.0029400000000000003,4025410.0,0.0029300000000000003
3875,SC/USDT:USDT,2022-11-08 19:45:00+00:00,second_buy,short-exit-profit,0.0027800000000000004,0.0029100000000000003,0.0029808711094734337,0.003041660628385113,0.00256,0,0.0029100000000000003,14312370.0,0,False,0.002906000000000187,0.0029300000000001213,0.0030680000000000165,4.4916144,0.01865783309082278,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-08 21:15:00+00:00,0.002980292969873966,0.003016400000000016,go_short,0.002872000000000186,0.00285,go_short,0,False,0.002912450528614218,do_nothing,0.00283,0.002882857142857264,0,do_nothing,go_short,go_short,1,0.00286,2179010.0,0.00286
3876,SC/USDT:USDT,2022-11-08 21:30:00+00:00,second_buy,short-exit-profit,0.00285,0.00285,0.0028982273703658766,0.0029684194165499685,0.00282,0,0.00282,781660.0,1,False,0.0028560000000001856,0.0028700000000001216,0.003006000000000016,5.40978531,0.022467343734355428,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-09 05:15:00+00:00,0.0028221148335954398,0.002820400000000015,go_short,0.0027820000000001862,0.0027500000000000003,go_short,0,False,0.002791691018500551,do_nothing,0.0027400000000000002,0.002782857142857265,1,do_nothing,go_short,go_short,1,0.0027700000000000003,198270.0,0.0027700000000000003
3891,SC/USDT:USDT,2022-12-15 02:45:00+00:00,second_buy,short-exit-profit,0.0027300000000000002,0.0027500000000000003,0.002774511413146445,0.002810295978798975,0.0027,0,0.0027400000000000002,7460870.0,0,False,0.002744000000000178,0.0027600000000001187,0.002820000000000029,3.9583901,0.016481810277430713,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-15 19:00:00+00:00,0.0027213993467206095,0.0027240000000000298,go_short,0.0027080000000001786,0.00269,go_short,1,False,0.0027106155613319622,do_nothing,0.00269,0.002707142857142977,1,do_nothing,go_short,go_short,0,0.0027,153910.0,0.0027
3890,SC/USDT:USDT,2022-12-15 00:45:00+00:00,second_buy,short-exit-profit,0.0027700000000000003,0.0027800000000000004,0.0028336978281234748,0.0028551764214787122,0.0027700000000000003,1,0.0027800000000000004,1846710.0,0,False,0.0028160000000001786,0.002832857142857262,0.0028548000000000297,3.8466054,0.016019616739041197,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-15 02:30:00+00:00,0.002815919657102893,0.002824400000000029,go_short,0.0027560000000001784,0.0027300000000000002,go_short,0,False,0.0027807862155367078,do_nothing,0.0027300000000000002,0.002764285714285833,0,do_nothing,go_short,go_short,1,0.0027500000000000003,594650.0,0.0027400000000000002
3889,SC/USDT:USDT,2022-12-14 21:00:00+00:00,second_buy,short-exit-profit,0.00284,0.00285,0.0028645943905992195,0.002885989190387971,0.00283,1,0.00285,3431610.0,0,False,0.0028500000000001783,0.002852857142857261,0.0028848000000000307,6.29592144,0.026225172540962016,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-15 00:30:00+00:00,0.002861190535197009,0.0028596000000000294,go_short,0.0028340000000001784,0.0027700000000000003,go_short,0,False,0.00284346106960047,do_nothing,0.0027700000000000003,0.002847142857142976,1,do_nothing,go_short,go_short,1,0.00283,5280480.0,0.0028100000000000004
3888,SC/USDT:USDT,2022-12-14 14:30:00+00:00,second_buy,short-exit-profit,0.0029000000000000002,0.0029100000000000003,0.002936128349465587,0.0029590514659034433,0.00288,0,0.0029000000000000002,7413320.0,0,False,0.0029200000000001785,0.0029242857142858327,0.002974800000000029,4.28935311,0.01787046285042248,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-14 20:45:00+00:00,0.0028888683256190085,0.0028880000000000307,go_short,0.0028500000000001783,0.00284,go_short,0,False,0.002867247916162714,do_nothing,0.00283,0.0028557142857144045,1,do_nothing,go_short,go_short,1,0.00285,1226460.0,0.00285
3887,SC/USDT:USDT,2022-12-13 15:45:00+00:00,second_buy,short-exit-profit,0.00299,0.0030800000000000003,0.0030228400299064638,0.0028987943034672332,0.00299,1,0.00303,27409050.0,0,False,0.0030440000000001815,0.0030485714285715454,0.002841600000000029,5.19875435,0.021666178750355692,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-14 14:15:00+00:00,0.0029637755831757187,0.002977200000000029,go_short,0.0029260000000001785,0.0029000000000000002,go_short,1,False,0.002942697140277512,do_nothing,0.0029000000000000002,0.0029300000000001187,1,do_nothing,go_short,go_short,1,0.0029200000000000003,2890130.0,0.0029200000000000003
3886,SC/USDT:USDT,2022-12-13 14:45:00+00:00,second_buy,short-exit-profit,0.003,0.0030800000000000003,0.003013959025623831,0.00285017257837806,0.0029500000000000004,1,0.0030800000000000003,81418230.0,0,False,0.003168000000000182,0.003254285714285831,0.002761200000000029,6.5440221,0.027277277277277277,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-13 15:30:00+00:00,0.0028882978477446117,0.002821600000000029,go_short,0.0030380000000001816,0.00299,go_short,1,False,0.0030215382171621843,do_nothing,0.0029700000000000004,0.0030571428571429735,1,do_nothing,go_short,go_short,0,0.0030700000000000002,36629590.0,0.0030700000000000002
3885,SC/USDT:USDT,2022-12-13 14:15:00+00:00,second_buy,short-exit-profit,0.0030900000000000003,0.0032500000000000003,0.0030023064076894826,0.0028183292954201693,0.0030600000000000002,1,0.0031200000000000004,198913910.0,0,False,0.0033400000000001822,0.003160000000000117,0.0027208000000000293,8.7619272,0.03653653653653654,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-13 14:30:00+00:00,0.0028317863846483047,0.0027392000000000293,go_short,0.003264000000000182,0.003,go_short,0,False,0.0030019515757372544,do_nothing,0.003,0.0032185714285715454,1,do_nothing,go_short,go_short,0,0.0031300000000000004,74369110.0,0.0031200000000000004
3893,SC/USDT:USDT,2022-12-16 09:30:00+00:00,second_buy,short-exit-profit,0.0026200000000000004,0.0026300000000000004,0.002667428109887828,0.0026819699152134885,0.0026000000000000003,1,0.0026200000000000004,1903240.0,0,False,0.002656000000000178,0.0026671428571429768,0.0026872000000000285,4.1140061,0.017120173608723224,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-16 11:00:00+00:00,0.0026533410467390593,0.0026608000000000287,go_short,0.0026040000000001782,0.0025700000000000002,go_short,0,False,0.0026260099560146237,do_nothing,0.0025700000000000002,0.002608571428571548,1,do_nothing,go_short,go_short,1,0.0026000000000000003,1196180.0,0.0026000000000000003
3884,SC/USDT:USDT,2022-12-13 13:15:00+00:00,second_buy,short-exit-profit,0.00283,0.0035,0.002725630305991347,0.0026400276968637187,0.0028100000000000004,0,0.00338,351625450.0,0,False,0.002790000000000182,0.002728571428571545,0.0025932000000000303,20.1192888,0.08396858396858396,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-12-13 14:00:00+00:00,0.0027941956390537827,0.0026972000000000298,go_short,0.003282000000000182,0.0030900000000000003,go_short,1,False,0.002980907572723934,do_nothing,0.0030600000000000002,0.0030814285714286884,1,do_nothing,go_short,go_short,0,0.00355,327320130.0,0.00355
3881,SC/USDT:USDT,2022-11-09 23:45:00+00:00,second_buy,short-exit-profit,0.0022700000000000003,0.0022900000000000004,0.00236183184009927,0.002458868695614307,0.0022600000000000003,0,0.0022800000000000003,672440.0,0,False,0.0023020000000001863,0.0023114285714286938,0.0024960000000000164,4.9631096,0.020568070960712937,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-14 00:45:00+00:00,0.002326553327684853,0.00233040000000002,go_short,0.0023020000000001837,0.0022500000000000003,go_short,0,False,0.0023111698836597583,do_nothing,0.00223,0.002308571428571549,1,do_nothing,go_short,go_short,1,0.0022800000000000003,535730.0,0.0022800000000000003
3774,SAGA/USDT:USDT,2025-02-03 01:00:00+00:00,second_buy,short-exit-profit,0.7712,0.8065,0.8274704897831646,0.8566246264928412,0.7709,1,0.7961,478015.7,0,False,0.8118000000000005,0.8168285714285684,0.858515999999993,4.60221483,0.020527624723077557,1,go_short,go_short,go_short,go_short,go_short,go_short,2025-02-03 01:30:00+00:00,0.8461017716845346,0.852587999999993,go_short,0.7906400000000005,0.7782,go_short,0,False,0.8147392264127984,go_short,0.7753,0.8035857142857111,1,go_short,go_short,go_short,1,0.7902,98113.4,0.7879
3880,SC/USDT:USDT,2022-11-09 21:30:00+00:00,second_buy,short-exit-profit,0.00248,0.00248,0.002548290783344671,0.0026040777083475362,0.0023,1,0.00234,4750660.0,0,False,0.002494000000000186,0.0025300000000001224,0.0026276000000000155,6.7462863,0.027972416861305752,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-09 23:30:00+00:00,0.0024731781912634516,0.002512400000000016,go_short,0.002314000000000186,0.0022700000000000003,go_short,0,False,0.0023767103564809556,do_nothing,0.0022700000000000003,0.0023185714285715513,0,do_nothing,go_short,go_short,1,0.00232,849860.0,0.00232
3879,SC/USDT:USDT,2022-11-09 10:30:00+00:00,second_buy,short-exit-profit,0.00255,0.0026100000000000003,0.0026600676070776793,0.002716961566976676,0.00255,1,0.0025700000000000002,2383190.0,0,False,0.0026080000000001857,0.0026285714285715503,0.002732400000000016,7.8520334,0.03252844329542143,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-09 21:15:00+00:00,0.002625203925015339,0.0026424000000000157,go_short,0.002546000000000186,0.00248,go_short,0,False,0.002586161834861884,do_nothing,0.0024700000000000004,0.002575714285714408,1,do_nothing,go_short,go_short,1,0.00253,1354090.0,0.00253
3775,SAGA/USDT:USDT,2025-02-03 01:45:00+00:00,second_buy,short-exit-profit,0.7782,0.7862,0.8081178069646756,0.8405905293375321,0.7663000000000001,1,0.7717,196226.0,0,False,0.7810200000000005,0.7932285714285683,0.8486039999999929,21.03253312,0.09486122120565556,1,go_short,go_short,go_short,go_short,go_short,go_short,2025-02-03 02:00:00+00:00,0.8299616012384556,0.8401999999999928,go_short,0.7662000000000007,0.6971,go_short,0,False,0.7910381443547255,go_short,0.645,0.7745714285714254,1,go_short,go_short,go_short,1,0.7729,2477853.9,0.7717
3878,SC/USDT:USDT,2022-11-09 09:15:00+00:00,second_buy,short-exit-profit,0.00271,0.00272,0.002738764006648159,0.0027698984557693544,0.00265,1,0.00265,1510400.0,0,False,0.0027120000000001856,0.002730000000000122,0.0027680000000000152,8.634384,0.035809394299960336,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-09 10:15:00+00:00,0.0027287184923348103,0.0027412000000000157,go_short,0.002624000000000186,0.00255,go_short,1,False,0.0026764435356372573,do_nothing,0.00255,0.002652857142857265,1,do_nothing,go_short,go_short,1,0.00265,2873660.0,0.0026400000000000004
3877,SC/USDT:USDT,2022-11-09 05:30:00+00:00,second_buy,short-exit-profit,0.0027500000000000003,0.0027800000000000004,0.002789892400269697,0.002818995216292074,0.0027500000000000003,0,0.0027800000000000004,263510.0,0,False,0.0027800000000001864,0.0027842857142858367,0.0028180000000000154,5.59267068,0.02320541379320629,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-09 09:00:00+00:00,0.002779490332230903,0.0027732000000000156,go_short,0.0027360000000001853,0.00271,go_short,0,False,0.002754902916947824,do_nothing,0.0027,0.0027500000000001226,1,do_nothing,go_short,go_short,1,0.0027400000000000002,249260.0,0.0027400000000000002
3882,SC/USDT:USDT,2022-11-14 01:00:00+00:00,second_buy,short-exit-profit,0.0022500000000000003,0.0022800000000000003,0.0022986822092505646,0.002319401229337827,0.00223,1,0.00223,367380.0,0,False,0.002282000000000184,0.0022957142857144065,0.0023260000000000203,4.9177933,0.020464410598939744,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2022-11-14 02:15:00+00:00,0.002284499397079667,0.00230120000000002,go_short,0.0022120000000001834,0.00218,go_short,0,False,0.002247292538458879,do_nothing,0.00217,0.0022200000000001207,1,do_nothing,go_short,go_short,1,0.00221,264880.0,0.00221
