,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,open (exit),volume (exit),ema-12 (exit),sma-25 (exit),long_jcrosk (exit),sma-05 (exit),mean-grad-hist (exit),long-large-rl (exit),close (exit),short-small-rl (exit),high (exit),long-bid-rl (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),low (exit),ema-26 (exit),long-small-rl (exit),sma-compare (exit),sma-07 (exit)
241,STMX/USDT:USDT,2023-05-24 18:45:00+00:00,first_buy,long-exit-profit,0.00423,0.00429,0.004261103735766323,0.004285232931946379,0.0041400000000000005,1,0.004240000000000001,291530383.0,0,False,0.004258000000000818,0.004254285714285011,0.0042835999999999656,2.69013919,0.04380613685302045,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-05-28 22:15:00+00:00,0.004390000000000001,214800343.0,0.004363930097071347,0.004364799999999965,0,0.0043860000000008215,0,go_long,0.00444,do_nothing,0.00446,go_long,go_long,go_long,False,0.00438,0.004379500137771943,go_long,0,0.004379999999999295
242,STMX/USDT:USDT,2023-05-28 22:30:00+00:00,first_buy,long-exit-profit,0.00445,0.0044800000000000005,0.004391884731960875,0.004371046386177173,0.00444,0,0.00446,130056010.0,0,False,0.004402000000000822,0.004392857142856438,0.004369999999999965,2.04357551,0.033278301995751665,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-11 05:15:00+00:00,0.00453,949263725.0,0.0044050235383981265,0.004371599999999961,0,0.004556000000000853,0,go_long,0.0046700000000000005,do_nothing,0.004710000000000001,go_long,go_long,go_long,False,0.00453,0.004497261807941855,go_long,0,0.004527142857142159
243,STMX/USDT:USDT,2023-07-11 05:30:00+00:00,first_buy,long-exit-profit,0.00466,0.004690000000000001,0.004509990760566185,0.004417984757776043,0.004540000000000001,1,0.004580000000000001,792007602.0,0,False,0.004566000000000852,0.004549999999999302,0.004387599999999961,2.72982928,0.04445322427550932,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-11 08:15:00+00:00,0.00459,1742147896.0,0.004480188060436697,0.004503199999999961,0,0.004568000000000852,0,go_long,0.00478,do_nothing,0.0048400000000000006,go_long,go_long,go_long,False,0.00457,0.00454309624089434,go_long,0,0.004537142857142161
244,STMX/USDT:USDT,2023-07-11 08:30:00+00:00,first_buy,long-exit-profit,0.00478,0.00481,0.00456723528075675,0.004496470426330275,0.004690000000000001,0,0.0047,1234792781.0,0,False,0.004616000000000852,0.004569999999999304,0.004514399999999961,3.260418,0.05309340341187474,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-11 09:00:00+00:00,0.00468,2028984625.0,0.00454413445330099,0.004545199999999961,0,0.004744000000000852,0,go_long,0.0049700000000000005,do_nothing,0.0049700000000000005,go_long,go_long,go_long,False,0.00466,0.004643878514624655,go_long,0,0.00467571428571359
245,STMX/USDT:USDT,2023-07-11 09:15:00+00:00,first_buy,long-exit-profit,0.0049700000000000005,0.005030000000000001,0.004675589512374709,0.004566791160463879,0.00481,0,0.00485,2508786362.0,0,False,0.004796000000000852,0.004727142857142161,0.004559999999999962,2.69813655,0.04393715340181912,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-18 15:15:00+00:00,0.00498,1206354393.0,0.004850666300429109,0.00481799999999996,0,0.004984000000000848,1,go_long,0.00508,do_nothing,0.005090000000000001,go_long,go_long,go_long,False,0.00495,0.004946756360966511,go_long,0,0.004975714285713586
246,STMX/USDT:USDT,2023-07-18 15:30:00+00:00,first_buy,long-exit-profit,0.005070000000000001,0.00508,0.004934947690048586,0.004852098426323248,0.004860000000000001,1,0.00487,1330348092.0,1,False,0.004964000000000848,0.004962857142856443,0.00482999999999996,1.91873508,0.0312457741950029,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-19 01:30:00+00:00,0.0050100000000000006,554449101.0,0.004909576543480849,0.0048839999999999596,0,0.004974000000000849,0,go_long,0.00504,do_nothing,0.00508,go_long,go_long,go_long,False,0.005,0.004950460655089965,go_long,0,0.00496857142857073
247,STMX/USDT:USDT,2023-07-19 01:45:00+00:00,first_buy,long-exit-profit,0.00504,0.005200000000000001,0.004982697477383817,0.004928126429148935,0.00504,0,0.0051600000000000005,1200745122.0,0,False,0.00501600000000085,0.005005714285713586,0.004899999999999959,2.4011418,0.039101355848113625,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-21 08:00:00+00:00,0.005280000000000001,1537093525.0,0.004993714871458984,0.0049467999999999596,0,0.005254000000000847,0,go_long,0.00536,do_nothing,0.0054,go_long,go_long,go_long,False,0.00523,0.0051205607659936744,go_long,0,0.005192857142856456
248,STMX/USDT:USDT,2023-07-21 08:15:00+00:00,first_buy,long-exit-profit,0.00536,0.00542,0.0051450898789177245,0.005014921177276837,0.00525,1,0.005280000000000001,1767492623.0,1,False,0.005278000000000847,0.005218571428570741,0.00496839999999996,1.96663194,0.03202479338842975,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-21 10:00:00+00:00,0.005410000000000001,910986412.0,0.005177938021272433,0.00513919999999996,0,0.005406000000000848,1,go_long,0.005450000000000001,do_nothing,0.0054800000000000005,go_long,go_long,go_long,False,0.00538,0.00532689939526123,go_long,0,0.005404285714285028
249,STMX/USDT:USDT,2023-07-21 10:15:00+00:00,first_buy,long-exit-profit,0.0054600000000000004,0.00559,0.005365837949836426,0.005207720390067067,0.00542,0,0.005580000000000001,1478455402.0,0,False,0.005442000000000847,0.0054371428571421705,0.00516879999999996,1.96787138,0.03204515412773941,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-21 15:30:00+00:00,0.005730000000000001,797046975.0,0.005508064313484312,0.005538799999999959,0,0.005682000000000847,0,go_long,0.005770000000000001,do_nothing,0.005770000000000001,go_long,go_long,go_long,False,0.00566,0.005608420055634722,go_long,0,0.0056214285714278845
250,STMX/USDT:USDT,2023-07-21 15:45:00+00:00,first_buy,long-exit-profit,0.00576,0.00578,0.005625586200921687,0.005523763253226215,0.0057,0,0.00572,655238028.0,0,False,0.005714000000000847,0.0056585714285707425,0.005553999999999959,2.14069135,0.034859940945813114,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-21 17:30:00+00:00,0.00587,751118176.0,0.005647384798425821,0.005642799999999959,1,0.005840000000000847,1,go_long,0.00589,do_nothing,0.00595,go_long,go_long,go_long,False,0.00587,0.005767053375183373,go_long,0,0.005811428571427884
252,STMX/USDT:USDT,2023-07-21 19:00:00+00:00,first_buy,long-exit-profit,0.006070000000000001,0.00627,0.005899925475483541,0.005764213912194972,0.006070000000000001,0,0.006090000000000001,3842430924.0,0,False,0.0059680000000008485,0.005942857142856454,0.005735599999999957,2.29241334,0.037332126002076735,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-07-21 19:30:00+00:00,0.00615,3846160223.0,0.005832529074241231,0.005794399999999957,0,0.006114000000000849,0,go_long,0.00632,do_nothing,0.0064,go_long,go_long,go_long,False,0.0061400000000000005,0.005998408180671648,go_long,0,0.0060457142857135975
739,LPT/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,4.427,4.427,4.321563114866152,4.446342534992795,3.151,1,3.525,716168.9,0,False,4.230199999999839,4.303857142856905,4.492479999999817,4.5358668,0.07387846196356834,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-06-10 04:45:00+00:00,3.525,431302.1,4.398094939808144,4.460119999999817,0,4.10899999999984,1,go_long,3.795,do_nothing,3.926,go_long,go_long,go_long,False,3.525,4.240553404886744,go_long,1,4.203714285714048
1391,APE/USDT:USDT,2022-03-17 21:45:00+00:00,first_buy,long-exit-profit,8.803,8.869,8.143410814751398,7.939360398860399,8.426,0,8.653,3662401.0,0,False,8.375800000000002,8.249285714285714,7.8575599999999985,4.2367053,0.06988430135349097,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-03-18 00:30:00+00:00,8.813,3293289.0,8.309236970757548,8.188519999999999,0,8.680000000000007,0,do_nothing,9.271,do_nothing,9.423,go_long,go_long,do_nothing,False,8.801,8.56076247447486,go_long,0,8.56757142857143
889,BAL/USDT:USDT,2021-03-06 20:45:00+00:00,first_buy,long-exit-profit,41.579,42.0,40.3262904650973,39.428456698632914,41.108,0,41.276,20291.4,1,False,40.902,40.7364285714286,39.105519999999984,2.6508608,0.04582872003828999,0,go_long,go_long,do_nothing,do_nothing,go_long,go_long,2021-03-06 23:30:00+00:00,42.112,27699.4,40.85662530912983,40.881999999999984,1,42.26399999999999,0,do_nothing,43.253,go_long,43.537,go_long,go_long,do_nothing,False,42.094,41.798397251204555,go_long,0,42.07285714285717
751,LPT/USDT:USDT,2023-08-08 08:15:00+00:00,first_buy,long-exit-profit,5.554,5.556,5.3836317855553775,5.260487117020941,5.15,1,5.249,7041338.8,1,False,5.4923999999998765,5.4869999999997585,5.162839999999817,2.94224576,0.048282867258897536,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-11 04:00:00+00:00,4.93,2582731.0,4.7768191143425645,4.7467999999998165,0,4.916999999999882,0,go_long,5.157,do_nothing,5.18,go_long,go_long,go_long,False,4.921,4.861122830048529,go_long,0,4.8919999999997525
750,LPT/USDT:USDT,2023-08-08 06:45:00+00:00,first_buy,long-exit-profit,5.572,5.588,5.23682036531893,5.1327870440179835,5.41,0,5.501,2651792.4,0,False,5.358799999999877,5.311714285714045,5.0468399999998175,2.01261753,0.032927787463326454,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-08 08:00:00+00:00,5.5600000000000005,1973397.9,5.261406086382616,5.152679999999817,0,5.531799999999877,1,go_long,5.553,do_nothing,5.589,go_long,go_long,go_long,False,5.53,5.408110292019992,go_long,0,5.533142857142615
749,LPT/USDT:USDT,2023-08-08 00:00:00+00:00,first_buy,long-exit-profit,5.312,5.44,5.1839938533041074,5.1213657088969065,5.312,0,5.36,2690460.4,0,False,5.252399999999876,5.225857142856901,5.074639999999816,3.56137083,0.058269018136456525,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-08 06:30:00+00:00,5.237,6873916.3,5.103330007539422,5.029319999999817,0,5.291599999999876,0,go_long,5.572,do_nothing,5.69,go_long,go_long,go_long,False,5.232,5.188787704467826,go_long,0,5.257285714285473
748,LPT/USDT:USDT,2023-08-07 07:00:00+00:00,first_buy,long-exit-profit,5.284,5.395,4.988197632026782,4.710037296501411,5.204,1,5.23,4448781.2,1,False,5.187199999999878,5.130714285714045,4.592199999999818,2.6423081,0.04312169083693431,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-07 23:45:00+00:00,5.202,1301448.3,5.102274965608659,5.062639999999816,0,5.209799999999876,0,go_long,5.313,do_nothing,5.355,go_long,go_long,go_long,False,5.202,5.151992735723036,go_long,0,5.200142857142615
747,LPT/USDT:USDT,2023-08-07 06:15:00+00:00,first_buy,long-exit-profit,5.079,5.2,4.8178468802125005,4.569697542850386,5.026,1,5.105,4241152.9,0,False,5.022799999999878,5.000999999999759,4.457159999999818,1.999308,0.03259106274575239,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-07 06:45:00+00:00,5.24,7722050.1,4.668440280221524,4.5475199999998175,0,5.134199999999878,1,go_long,5.283,do_nothing,5.388,go_long,go_long,go_long,False,5.154,4.94423356512256,go_long,0,5.090857142856902
746,LPT/USDT:USDT,2023-06-30 17:15:00+00:00,first_buy,long-exit-profit,4.805,4.899,4.659998268004506,4.5832246512714025,4.793,0,4.875,220528.1,1,False,4.737999999999857,4.686999999999759,4.582919999999815,1.9940659,0.03269044227567305,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-07 06:00:00+00:00,4.965,2552805.7,4.526873346278417,4.416799999999817,0,4.997399999999877,1,go_long,5.079,do_nothing,5.135,go_long,go_long,go_long,False,4.963,4.765637222069318,go_long,0,4.954285714285473
745,LPT/USDT:USDT,2023-06-30 12:45:00+00:00,first_buy,long-exit-profit,4.629,4.655,4.541163123914395,4.467071196594492,4.592,0,4.617,97037.4,0,False,4.575999999999859,4.566714285714046,4.457719999999814,2.31154172,0.037866202405753766,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-06-30 17:00:00+00:00,4.708,444117.6,4.559882623373115,4.568599999999815,0,4.679599999999858,0,go_long,4.806,do_nothing,4.942,go_long,go_long,go_long,False,4.696,4.620907044005325,go_long,0,4.641571428571188
879,LPT/USDT:USDT,2024-11-24 04:00:00+00:00,first_buy,long-exit-profit,13.508,13.566,13.082886524782877,12.792378577441585,13.233,0,13.33,65972.2,1,False,13.26399999999984,13.192714285714217,12.729639999999765,1.97893951,0.032238726790001525,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-27 18:00:00+00:00,13.715,29174.0,13.44254485491339,13.363439999999777,0,13.677799999999834,1,go_long,13.8,do_nothing,13.843,go_long,go_long,go_long,False,13.715,13.608541198138587,go_long,0,13.678428571428501
752,LPT/USDT:USDT,2023-08-11 04:15:00+00:00,first_buy,long-exit-profit,5.158,5.68,4.932488548502602,4.817425105872745,5.146,0,5.325,6977617.4,1,False,5.018399999999881,4.962142857142609,4.775039999999817,4.6912065,0.07653023033304723,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-08-11 06:00:00+00:00,5.48,5199372.5,5.070540298206752,4.987399999999816,0,5.451599999999881,0,go_long,5.742,do_nothing,5.786,go_long,go_long,go_long,False,5.46,5.289261475521597,go_long,0,5.404714285714038
744,LPT/USDT:USDT,2023-06-22 00:45:00+00:00,first_buy,long-exit-profit,4.4030000000000005,4.44,4.376467905456188,4.349768440098303,4.389,0,4.431,21418.8,0,False,4.388599999999857,4.385428571428334,4.349359999999814,2.4219463,0.039532813313510336,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-06-30 12:30:00+00:00,4.557,97752.2,4.455076892322051,4.444479999999814,0,4.562399999999859,0,go_long,4.63,do_nothing,4.631,go_long,go_long,go_long,False,4.552,4.52737460098974,go_long,0,4.552428571428332
742,LPT/USDT:USDT,2023-06-20 20:00:00+00:00,first_buy,long-exit-profit,4.114,4.13,4.0547746101795505,4.007294615906459,4.108,1,4.127,27844.9,0,False,4.0999999999998575,4.089142857142618,3.9767599999998167,2.00076612,0.0327239758061178,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-06-21 06:00:00+00:00,4.234,14663.6,4.204706273379861,4.212679999999816,0,4.239199999999857,0,go_long,4.271,do_nothing,4.273,go_long,go_long,go_long,False,4.234,4.230466915718779,go_long,0,4.2341428571426185
741,LPT/USDT:USDT,2023-06-14 18:00:00+00:00,first_buy,long-exit-profit,3.954,3.964,3.9325986015502568,3.922248868983194,3.948,0,3.96,9908.2,0,False,3.93819999999985,3.9364285714283334,3.923439999999815,2.17579129,0.03564242542843487,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-06-20 19:45:00+00:00,4.086,27823.1,3.9977181851789756,3.9689999999998173,0,4.0869999999998585,1,go_long,4.115,do_nothing,4.117,go_long,go_long,go_long,False,4.086,4.0416427211212875,go_long,0,4.07757142857119
740,LPT/USDT:USDT,2023-06-10 05:00:00+00:00,first_buy,long-exit-profit,3.793,3.873,4.175083650288784,4.354902722044577,3.776,1,3.815,260061.5,0,False,3.9895999999998404,4.108714285714048,4.4281999999998165,2.0180201,0.033001638552646935,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-06-14 17:45:00+00:00,3.9290000000000003,25560.8,3.9192287785018496,3.921519999999816,0,3.9329999999998497,0,go_long,3.954,do_nothing,3.958,go_long,go_long,go_long,False,3.927,3.927616529104849,go_long,0,3.9314285714283335
880,LPT/USDT:USDT,2024-11-27 18:15:00+00:00,first_buy,long-exit-profit,13.798,13.81,13.612150244578805,13.45657856936425,13.626,1,13.632,24692.5,1,False,13.684199999999834,13.667857142857073,13.382799999999778,2.286891,0.03723980853006012,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-27 23:30:00+00:00,13.941,60781.9,13.717203831640912,13.72175999999978,0,13.944799999999827,0,go_long,14.171,do_nothing,14.225,go_long,go_long,go_long,False,13.931000000000001,13.839668360614048,go_long,0,13.87185714285707
881,LPT/USDT:USDT,2024-11-27 23:45:00+00:00,first_buy,long-exit-profit,14.169,14.278,13.885565535904195,13.74837391818603,14.078,0,14.138,45362.3,0,False,14.00459999999983,13.940857142857071,13.740599999999779,2.04163845,0.03354730279515263,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-28 09:00:00+00:00,14.418,51049.3,14.186425429596442,14.112119999999779,0,14.378199999999822,0,go_long,14.645,do_nothing,14.68,go_long,go_long,go_long,False,14.3,14.304931625308479,go_long,0,14.366714285714213
882,LPT/USDT:USDT,2024-11-28 09:15:00+00:00,first_buy,long-exit-profit,14.644,14.686,14.330172913722558,14.207356879255965,14.43,0,14.469,96712.6,0,False,14.43859999999982,14.392999999999928,14.131879999999779,2.33840289,0.03843593300191225,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-28 18:15:00+00:00,14.848,87912.1,14.57321788145844,14.548599999999784,0,14.82559999999982,0,go_long,15.054,do_nothing,15.142,go_long,go_long,go_long,False,14.8,14.692839979944079,go_long,0,14.745999999999926
883,LPT/USDT:USDT,2024-11-28 18:30:00+00:00,first_buy,long-exit-profit,15.058,15.061,14.714710752260375,14.592609149498555,14.815,1,14.835,37133.9,0,False,14.84399999999982,14.778999999999927,14.563959999999781,2.106498,0.03459136900301478,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-28 22:15:00+00:00,15.282,40754.7,14.938196943191402,14.931599999999776,0,15.228399999999823,0,go_long,15.389,do_nothing,15.442,go_long,go_long,go_long,False,15.24,15.105962910109076,go_long,0,15.129999999999924
886,BAL/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,long-exit-profit,37.626,37.884,37.74657275960699,37.5587743475523,37.412,1,37.875,5280.0,0,False,37.6918,37.74442857142861,37.44391999999999,2.07798749,0.03424602060163349,0,go_long,go_long,do_nothing,do_nothing,go_long,go_long,2021-03-03 08:15:00+00:00,38.959,10104.5,37.94845789510815,37.86528,0,38.84279999999999,0,do_nothing,39.223,go_long,39.376,go_long,go_long,do_nothing,False,38.945,38.47066392533563,go_long,0,38.67228571428574
743,LPT/USDT:USDT,2023-06-21 06:15:00+00:00,first_buy,long-exit-profit,4.271,4.274,4.23454892868512,4.20857988275913,4.247,0,4.257,31391.4,1,False,4.2451999999998575,4.238142857142619,4.216919999999816,1.98803999,0.03241372790285834,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2023-06-22 00:30:00+00:00,4.377,21225.0,4.343269915306167,4.3470799999998135,0,4.377999999999857,0,go_long,4.404,do_nothing,4.406,go_long,go_long,go_long,False,4.371,4.366552979175495,go_long,0,4.376999999999763
878,LPT/USDT:USDT,2024-11-24 02:30:00+00:00,first_buy,long-exit-profit,13.165,13.224,12.779062886234636,12.530138490370224,12.924,1,13.02,74703.7,0,False,13.00619999999984,12.92914285714279,12.455959999999761,2.1642137,0.03532839175262952,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-24 03:45:00+00:00,13.184,76101.3,12.749368863636912,12.687919999999766,0,13.19979999999984,0,go_long,13.509,do_nothing,13.518,go_long,go_long,go_long,False,13.175,13.037956802016128,go_long,0,13.169428571428503
877,LPT/USDT:USDT,2024-11-12 04:30:00+00:00,first_buy,long-exit-profit,12.802,12.847,12.593325661248521,12.471284832024848,12.58,1,12.647,30622.4,0,False,12.65839999999986,12.593285714285605,12.449719999999752,2.26468988,0.03729833446340529,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2024-11-24 02:15:00+00:00,12.943,79747.5,12.490949569599842,12.412279999999761,0,12.95979999999984,0,go_long,13.167,do_nothing,13.288,go_long,go_long,go_long,False,12.932,12.735256138277297,go_long,0,12.867285714285646
