,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,imit-enter-short (exit),ema-12 (exit),high (exit),short-bid-rl (exit),sma-25 (exit),open (exit),mean-grad-hist (exit),imit-exit-short (exit),ema-26 (exit),short_kdj (exit),long_jcrosk (exit),nlp-enter-short (exit),nlp-enter-long (exit),nlp-exit-short (exit),sma-05 (exit),sma-07 (exit),low (exit),volume (exit),long-bid-rl (exit),sma-compare (exit),close (exit)
510,APT/USDT:USDT,2023-01-02 07:15:00+00:00,first_buy,trailing_stop_loss,3.5060000000000002,3.9130000000000003,3.556356734180624,3.5232632210122157,3.505,0,3.879,1097134.0,0,False,3.578999999999977,3.5535714285714373,3.5034399999999835,30.2642208,3.54285157997455,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2023-01-26 16:00:00+00:00,go_short,18.544807340625667,18.403,go_short,18.454479999999993,18.403,1,go_short,18.54589306593205,False,0,go_short,go_short,go_short,18.42039999999998,18.625000000000007,17.755,3315707.0,go_short,0,18.027
493,ADA/USDT:USDT,2023-12-18 09:30:00+00:00,first_buy,trailing_stop_loss,0.5615,0.5624,0.5671025638684191,0.5711401651543209,0.5529000000000001,1,0.5549000000000001,96363.0,0,False,0.5644799999999883,0.56481428571428,0.5718960000000226,-0.33776028,-0.060829792165649384,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2024-01-12 22:15:00+00:00,go_short,0.5604039798076551,0.5531,go_short,0.5581920000000224,0.5531,1,go_short,0.5561828910778495,False,0,go_short,go_short,go_short,0.5529599999999883,0.5563714285714264,0.5413,72558.0,go_short,1,0.5475
319,ALGO/USDT:USDT,2020-09-09 19:45:00+00:00,second_buy,trailing_stop_loss,0.39990000000000003,0.431,0.38997608413532103,0.37877058318796525,0.3975,0,0.42210000000000003,52152.0,0,False,0.39694000000000057,0.39311428571428264,0.3758200000000019,-2.303356,-0.27011031650206907,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-09-12 10:30:00+00:00,go_short,0.402128155929076,0.4046,do_nothing,0.4019080000000017,0.4046,0,go_short,0.4018996481860931,False,0,go_short,go_short,go_short,0.4019400000000003,0.40148571428571117,0.4046,200.0,do_nothing,0,0.4046
0,BTC/USDT:USDT,2019-11-18 10:45:00+00:00,second_buy,trailing_stop_loss,8452.5,8452.5,8449.559861397327,8454.351851851852,8450.5,0,8452.5,15.0,0,False,8451.8,8448.142857142857,8452.86,0.4658929,0.05017016306289131,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-01-07 18:15:00+00:00,go_short,7878.848479937714,7947.0,do_nothing,7865.48,7924.5,0,go_short,7897.852737113509,False,0,go_short,go_short,go_short,7925.4,7919.428571428572,7919.0,118808.0,do_nothing,0,7947.0
317,ALGO/USDT:USDT,2020-08-13 00:00:00+00:00,second_buy,trailing_stop_loss,0.529,0.5432,0.5095001938854171,0.495774114837808,0.521,1,0.5239,30378.0,1,False,0.5210800000000024,0.5171571428571416,0.4914480000000001,-1.684146,-0.32190793046244637,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-08-13 17:45:00+00:00,go_short,0.5998728288816061,0.6572,do_nothing,0.5956520000000003,0.6363,0,go_short,0.6202368670088179,False,0,go_short,go_short,go_short,0.6250600000000028,0.6214571428571418,0.6329,14330.0,do_nothing,0,0.6569
94,AAVE/USDT:USDT,2022-01-16 14:15:00+00:00,second_buy,trailing_stop_loss,241.999,245.021,239.51903967056498,237.78133420177656,240.924,0,242.574,60215.0,0,False,240.38119999999563,240.71485714285706,237.1994799999959,1.93670115,0.26743363472314163,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-02-07 03:45:00+00:00,go_short,171.98658413055878,176.367,do_nothing,171.32299999999591,175.326,0,go_short,173.55236246679283,False,0,go_short,go_short,go_short,174.96959999999572,174.3779999999998,175.07,713.0,do_nothing,0,176.256
95,AAVE/USDT:USDT,2022-02-07 04:00:00+00:00,second_buy,trailing_stop_loss,176.381,176.683,174.0338451642093,172.33439271348036,176.284,0,176.682,2611.0,0,False,175.31979999999572,175.01571428571407,171.6633199999959,1.5193355,0.1718481758594753,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-02-28 23:30:00+00:00,go_short,140.89546693412757,145.065,do_nothing,140.87407999999624,145.065,0,go_short,142.19173226356807,False,0,go_short,go_short,go_short,143.49499999999526,142.56885714285656,143.604,4856.0,do_nothing,0,144.081
96,AAVE/USDT:USDT,2022-02-28 23:45:00+00:00,second_buy,trailing_stop_loss,143.833,146.855,142.6476196076345,141.21098790196996,143.833,0,145.155,12590.0,0,False,144.49099999999527,143.29514285714228,141.09695999999624,-0.29844006,-0.03429970846150123,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-03-17 20:45:00+00:00,go_short,145.81947743061338,149.827,do_nothing,145.36247999999637,148.218,0,go_short,146.9313619166749,False,1,go_short,go_short,go_short,147.87899999999556,147.33928571428524,147.993,30543.0,do_nothing,0,149.5
97,AAVE/USDT:USDT,2022-03-17 21:00:00+00:00,second_buy,trailing_stop_loss,149.486,151.638,147.49792162180182,146.17462725056794,149.484,0,150.614,35457.0,0,False,148.63759999999556,147.9849999999995,145.60447999999636,-3.07381092,-0.34039683152871164,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-03-29 12:45:00+00:00,go_short,181.67376998292121,194.21,do_nothing,181.60031999999595,183.3,0,go_short,183.9168808015736,False,0,go_short,go_short,go_short,185.05719999999548,184.4027142857139,182.898,102618.0,do_nothing,0,193.582
98,AAVE/USDT:USDT,2022-03-29 13:00:00+00:00,second_buy,trailing_stop_loss,193.332,202.382,186.39382221671613,183.03252776196408,193.332,0,200.017,157215.0,0,False,188.5321999999955,186.87199999999962,182.49131999999594,3.32687728,0.41673851568835,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-05-10 06:30:00+00:00,go_short,107.41782196782839,116.063,do_nothing,105.89815999999603,114.534,0,go_short,109.6978834620606,False,1,go_short,go_short,go_short,112.52079999999587,111.31628571428539,113.76,49613.0,do_nothing,0,115.08
99,AAVE/USDT:USDT,2022-05-10 06:45:00+00:00,second_buy,trailing_stop_loss,115.101,118.334,110.94636292943589,108.18783515539666,114.399,0,117.813,93590.0,0,False,114.27779999999586,112.80914285714252,106.72403999999602,2.01119674,0.24418942537776275,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-05-13 05:15:00+00:00,go_short,81.6781276091148,88.071,do_nothing,81.01399999999593,86.268,0,go_short,84.06628212520964,False,0,go_short,go_short,go_short,85.53099999999583,85.1169999999996,85.365,31387.0,do_nothing,0,87.444
93,AAVE/USDT:USDT,2021-12-27 05:15:00+00:00,second_buy,trailing_stop_loss,281.0,284.667,276.25911538100416,273.3917744077314,280.96,0,283.815,13391.0,0,False,279.22999999999587,277.84157142857174,271.5633999999958,1.18299294,0.13877682739836084,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-01-16 14:00:00+00:00,go_short,237.39792093791868,241.776,do_nothing,236.8571999999959,239.41,0,go_short,238.96359233794044,False,0,go_short,go_short,go_short,240.2859999999956,240.28728571428562,238.412,17869.0,do_nothing,0,241.776
100,AAVE/USDT:USDT,2022-05-13 05:30:00+00:00,second_buy,trailing_stop_loss,87.325,92.838,85.08654641363893,82.34626630473592,87.325,0,90.698,109502.0,1,False,86.90959999999582,86.15157142857103,81.56871999999593,-1.51893729,-0.18626007403418895,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-05-23 16:00:00+00:00,go_short,103.32804637008759,106.887,do_nothing,103.90223999999569,105.705,0,go_short,104.537616153798,False,0,go_short,go_short,go_short,105.13279999999574,104.68399999999947,105.705,18047.0,do_nothing,0,106.217
102,AAVE/USDT:USDT,2022-05-30 22:15:00+00:00,second_buy,trailing_stop_loss,119.479,122.91,117.23159291469341,114.07867802900276,118.65,1,121.299,78334.0,0,False,119.51199999999577,118.734285714285,113.49047999999571,4.34076363,0.5124027536670654,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-06-20 09:30:00+00:00,go_short,55.58903825642955,58.666,do_nothing,54.773559999995676,58.356,1,go_short,57.24910108164886,False,0,go_short,go_short,go_short,58.554999999996085,58.15085714285616,58.241,11030.0,do_nothing,0,58.666
103,AAVE/USDT:USDT,2022-06-20 09:45:00+00:00,second_buy,trailing_stop_loss,58.676,59.726,57.45062399216442,55.80903542261996,58.424,1,58.559,147945.0,1,False,58.56279999999608,58.44757142857044,55.07695999999568,-1.87952985,-0.2147766527122338,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-07-07 16:30:00+00:00,go_short,65.50900673333315,69.884,do_nothing,64.80739999999575,69.884,0,go_short,67.02981874481873,False,0,go_short,go_short,go_short,68.44859999999626,68.03671428571336,69.009,26139.0,do_nothing,0,69.838
104,AAVE/USDT:USDT,2022-07-07 16:45:00+00:00,second_buy,trailing_stop_loss,69.707,71.653,67.67923124561585,65.93433956790106,69.706,0,71.251,65841.0,0,False,69.41959999999627,68.61828571428478,65.11891999999575,-2.2405116,-0.2624577955289934,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-07-14 17:45:00+00:00,go_short,81.61286583687215,87.864,do_nothing,80.67415999999574,86.953,0,go_short,83.46356910231596,False,0,go_short,go_short,go_short,84.97099999999624,84.52542857142747,86.86,175446.0,do_nothing,0,87.08
105,AAVE/USDT:USDT,2022-07-14 18:00:00+00:00,second_buy,trailing_stop_loss,87.142,89.874,84.41563539426735,82.2083572563631,86.9,0,89.652,227619.0,0,False,86.25839999999624,85.40785714285605,81.12931999999574,-1.07162316,-0.13301686133256152,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-07-28 16:30:00+00:00,go_short,95.03950802121076,100.686,do_nothing,94.23635999999573,99.027,0,go_short,96.76664829546387,False,0,go_short,go_short,go_short,98.97459999999649,97.78771428571316,98.922,40007.0,do_nothing,0,100.481
106,AAVE/USDT:USDT,2022-07-28 16:45:00+00:00,second_buy,trailing_stop_loss,101.0,101.822,97.3385485577002,95.4428037233433,100.028,1,100.484,147222.0,0,False,99.57299999999648,98.62799999999889,94.56071999999573,0.30055088,0.03740671461044668,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-09-12 11:30:00+00:00,go_short,92.73206271393025,96.0,do_nothing,92.28339999999534,95.053,0,go_short,93.76374352192798,False,0,go_short,go_short,go_short,94.71039999999654,94.21014285714152,95.053,12896.0,do_nothing,0,95.507
107,AAVE/USDT:USDT,2022-09-12 11:45:00+00:00,second_buy,trailing_stop_loss,95.514,96.867,94.03516759547752,92.93916917956504,95.514,1,95.528,52653.0,1,False,95.01479999999654,94.51999999999866,92.48479999999535,1.48112181,0.1727475842575307,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-10-17 14:00:00+00:00,go_short,77.22184141610057,78.594,do_nothing,77.35359999999564,78.139,0,go_short,77.50760014285636,False,0,go_short,go_short,go_short,77.68979999999628,77.5538571428559,78.038,8735.0,do_nothing,0,78.121
101,AAVE/USDT:USDT,2022-05-23 16:15:00+00:00,second_buy,trailing_stop_loss,105.923,109.593,104.93382905321369,103.60841330563666,105.923,0,107.113,58104.0,1,False,105.87079999999574,105.18799999999945,104.06055999999568,-1.20885432,-0.1408374827028632,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-05-30 22:00:00+00:00,go_short,113.50105227132298,119.6,do_nothing,112.96431999999571,118.104,1,go_short,116.49206435372857,False,0,go_short,go_short,go_short,118.69779999999575,118.09057142857071,117.69,28589.0,do_nothing,0,119.577
108,AAVE/USDT:USDT,2022-10-17 14:15:00+00:00,second_buy,trailing_stop_loss,78.131,78.764,77.69843089010924,77.33489020009313,78.131,0,78.748,5906.0,0,False,77.97899999999628,77.80457142857018,77.41315999999564,1.06957939,0.12365720397634614,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-10-20 09:30:00+00:00,go_short,82.38656178726792,82.351,do_nothing,82.35179999999558,82.06,0,go_short,82.34966100263699,False,0,go_short,go_short,go_short,82.26459999999622,82.33771428571302,82.033,6529.0,do_nothing,1,82.351
92,AAVE/USDT:USDT,2021-12-22 14:45:00+00:00,second_buy,trailing_stop_loss,209.218,211.638,206.22915253035964,202.6957727550198,208.332,0,211.638,3490.0,0,False,208.10999999999564,207.40500000000023,201.984839999996,-2.8921868,-0.34232155818496457,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-12-27 05:00:00+00:00,go_short,272.5579163603499,280.729,do_nothing,271.0767199999958,279.868,0,go_short,274.88531817755035,False,0,go_short,go_short,go_short,277.3899999999959,276.3137142857146,279.131,5308.0,do_nothing,0,280.729
90,AAVE/USDT:USDT,2021-10-27 08:30:00+00:00,second_buy,trailing_stop_loss,374.997,416.987,373.07466909270016,359.6559274926035,374.997,0,405.844,136265.0,0,False,381.24459999999647,380.77499999999975,353.52495999999667,4.26642128,0.5279942402283696,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-12-04 06:00:00+00:00,go_short,207.1782859720072,185.506,do_nothing,211.28083999999595,169.964,0,go_short,195.60343258753954,False,0,go_short,go_short,go_short,181.1335999999958,190.24457142857156,169.413,67282.0,do_nothing,1,185.506
76,AAVE/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,482.323,506.927,539.9111313100216,567.0600108683112,318.066,1,437.236,146633.0,0,False,519.4609999999964,528.1281428571446,581.1541599999977,-2.2090683,-0.2515819534193731,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-05-19 13:15:00+00:00,go_short,555.4498619151029,474.623,do_nothing,573.6009199999976,439.475,1,go_short,519.9744957238644,False,0,go_short,go_short,go_short,489.1399999999964,509.033714285716,350.683,115667.0,do_nothing,1,410.323
77,AAVE/USDT:USDT,2021-05-19 13:30:00+00:00,second_buy,trailing_stop_loss,406.45,611.885,509.18272715096214,547.626020291762,394.091,0,449.828,62286.0,0,False,465.6895999999964,493.92228571428734,568.2878399999976,-0.81927392,-0.09115477796508216,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-05-20 12:45:00+00:00,go_short,452.52382389079537,489.469,do_nothing,454.3015599999975,475.898,0,go_short,461.53551038570623,False,0,go_short,go_short,go_short,471.0095999999967,464.27471428571596,475.24,14337.0,do_nothing,0,486.327
78,AAVE/USDT:USDT,2021-05-20 13:00:00+00:00,second_buy,trailing_stop_loss,486.52,493.501,465.83081648021295,455.2594665655513,483.801,0,489.455,18585.0,0,False,476.16259999999664,470.10471428571594,455.8051599999975,4.0807877,0.41664092006288794,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-05-23 21:15:00+00:00,go_short,258.4350030517831,284.917,do_nothing,249.4677999999972,276.695,0,go_short,262.63871046522416,False,0,go_short,go_short,go_short,274.81139999999635,267.84642857143,276.445,12407.0,do_nothing,0,284.917
79,AAVE/USDT:USDT,2021-05-23 21:30:00+00:00,second_buy,trailing_stop_loss,284.705,290.36,265.8007550090358,260.26885467757694,282.121,1,283.192,17635.0,0,False,277.1787999999964,272.5257142857157,250.50683999999717,-3.13680039,-0.36780845604550727,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-05-24 19:45:00+00:00,go_short,360.2943256368162,380.7,do_nothing,359.11723999999725,371.925,0,go_short,370.4184613803524,False,0,go_short,go_short,go_short,376.0899999999964,375.1151428571446,366.487,10585.0,do_nothing,0,380.7
80,AAVE/USDT:USDT,2021-05-24 20:00:00+00:00,second_buy,trailing_stop_loss,381.527,393.7,373.39500578337515,362.47741262668166,378.528,0,389.766,9097.0,0,False,378.6019999999964,378.1931428571446,361.23931999999724,0.15547346,0.019904625181178692,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-05-31 23:15:00+00:00,go_short,366.12735704881015,376.659,do_nothing,364.52699999999714,374.255,1,go_short,371.0730773107807,False,0,go_short,go_short,go_short,376.3155999999965,373.9051428571441,374.255,1768.0,do_nothing,0,375.772
81,AAVE/USDT:USDT,2021-05-31 23:30:00+00:00,second_buy,trailing_stop_loss,376.931,384.231,372.8929115706606,367.36992319334274,376.931,0,382.902,10109.0,0,False,377.8011999999965,376.2502857142869,365.3863599999971,3.26934546,0.428468681094389,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-06-23 01:00:00+00:00,go_short,206.56868530473233,215.372,do_nothing,208.49391999999676,210.155,0,go_short,207.5943589648072,False,0,go_short,go_short,go_short,206.93639999999738,206.15942857142971,209.816,16787.0,do_nothing,0,214.708
91,AAVE/USDT:USDT,2021-12-04 06:15:00+00:00,second_buy,trailing_stop_loss,186.37,192.155,194.0893660356104,205.5918944185252,182.841,0,185.762,61892.0,0,False,178.01359999999582,186.11957142857156,209.69551999999592,-1.27523655,-0.1377698100018955,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-12-22 14:30:00+00:00,go_short,201.98039457542137,209.863,do_nothing,201.37007999999602,207.939,0,go_short,205.24572571769775,False,0,go_short,go_short,go_short,206.63939999999562,206.1741428571431,207.17,3869.0,do_nothing,0,208.8
82,AAVE/USDT:USDT,2021-06-23 01:15:00+00:00,second_buy,trailing_stop_loss,215.417,218.925,209.05922681637534,207.34996787475217,213.663,0,217.116,4138.0,0,False,209.20559999999736,207.72285714285826,208.62611999999677,-1.0283484,-0.11873965046114726,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-06-29 06:30:00+00:00,go_short,233.41312354739,240.0,do_nothing,233.49619999999678,238.36,0,go_short,235.82681904662851,False,0,go_short,go_short,go_short,237.05439999999734,236.80114285714438,238.36,9181.0,do_nothing,0,240.0
84,AAVE/USDT:USDT,2021-07-05 19:30:00+00:00,second_buy,trailing_stop_loss,293.868,304.704,282.8794139563926,278.1586918007042,291.522,0,300.56,86393.0,1,False,288.32099999999735,284.7827142857158,276.041559999997,0.65546316,0.0727014860406699,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-07-22 19:30:00+00:00,go_short,272.6480715743372,278.329,do_nothing,272.0451599999967,278.329,1,go_short,275.17000427147434,False,0,go_short,go_short,go_short,276.37799999999635,276.1362857142869,277.171,2253.0,do_nothing,0,277.268
85,AAVE/USDT:USDT,2021-07-22 19:45:00+00:00,second_buy,trailing_stop_loss,277.849,278.999,275.2933882297091,272.89428849475667,275.704,1,275.972,16540.0,1,False,276.66879999999634,276.1457142857154,272.44247999999675,-2.9195181,-0.3538491997264246,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-08-05 14:00:00+00:00,go_short,354.9936155422511,362.736,do_nothing,355.12387999999606,358.095,0,go_short,356.2679368616551,False,0,go_short,go_short,go_short,357.3425999999963,355.3791428571444,355.927,13682.0,do_nothing,0,362.734
86,AAVE/USDT:USDT,2021-08-05 14:15:00+00:00,second_buy,trailing_stop_loss,362.096,379.218,359.76517734447737,356.7718662428251,360.24,0,379.0,71596.0,0,False,362.5861999999963,359.1864285714301,355.89179999999607,0.4931478,0.06512420071786827,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-09-07 16:45:00+00:00,go_short,358.5837904750179,347.526,do_nothing,362.6757199999958,341.508,0,go_short,345.6586084296361,False,0,go_short,go_short,go_short,339.68459999999635,332.6187142857144,339.68,17785.0,do_nothing,0,347.526
87,AAVE/USDT:USDT,2021-09-07 17:00:00+00:00,second_buy,trailing_stop_loss,348.152,357.691,346.6794379019998,358.117880069461,346.449,0,352.294,18926.0,0,False,343.04359999999633,339.0698571428573,361.49631999999576,-1.11769192,-0.1585903807281835,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-09-15 23:30:00+00:00,go_short,396.01446297564075,406.996,do_nothing,394.7126799999959,402.606,0,go_short,400.1938997266164,False,1,go_short,go_short,go_short,402.2797999999962,401.70914285714326,402.395,8807.0,do_nothing,0,403.095
