,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
423,BSW/USDT:USDT,2024-01-19 15:00:00+00:00,0.10642,0.11431,0.0972734376651578,0.0939018833684482,0.1055,0,0.1106,15755788.0,0.092380800000002,1,0,0.1008940000000054,0.0979157142857192,-2.99355638,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
424,BSW/USDT:USDT,2023-12-27 02:30:00+00:00,0.15803,0.175,0.1526768715807077,0.1466718399389898,0.15706,0,0.17154,14762699.0,0.1437892000000017,0,0,0.1548540000000052,0.1536800000000044,83.31701509,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
425,BSW/USDT:USDT,2023-12-26 13:15:00+00:00,0.14162,0.15824,0.1195225190305617,0.1117132598162137,0.138,0,0.15064,32709699.0,0.1085392000000017,0,0,0.1270800000000052,0.1210128571428616,-28.05475719,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
426,BSW/USDT:USDT,2023-12-26 12:15:00+00:00,0.10608,0.11254,0.1053265177263762,0.1040561619711704,0.10576,0,0.10878,1276178.0,0.1035740000000017,0,0,0.1062660000000052,0.1057457142857187,-87.86665482,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
427,COMP/USDT:USDT,2021-08-31 20:15:00+00:00,443.35,444.5,439.4649929407352,438.1653846153847,438.55,0,439.8,202.16,437.7800000000001,0,0,441.1000000000004,441.2142857142858,-90.43570213,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
428,BSW/USDT:USDT,2023-12-06 09:15:00+00:00,0.09509,0.09845,0.0939338133891078,0.0934925964817899,0.09509,0,0.09676,953971.0,0.0937296000000016,0,0,0.0942840000000052,0.0939342857142902,-17.87691728,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
429,COMP/USDT:USDT,2021-10-06 08:45:00+00:00,294.6,294.6,300.37914803500024,303.05845518245553,285.9,1,291.85,1377.16,303.98000000000025,0,0,297.92000000000115,299.2785714285736,-4.16005246,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
430,COMP/USDT:USDT,2021-12-20 14:30:00+00:00,182.2,183.55,184.02646116376025,185.6981686766869,181.55,0,182.5,190.12,185.45399999999964,0,0,183.23000000000243,183.4857142857207,-53.81201533,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
431,CRO/USDT:USDT,2022-05-09 11:00:00+00:00,0.2391,0.23965,0.2423083477058188,0.2451790212558487,0.2344,1,0.23575,1211153.0,0.2453520000000005,0,0,0.240389999999997,0.2415642857142842,-77.39868214,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
432,CRO/USDT:USDT,2022-04-06 09:00:00+00:00,0.46295,0.4631,0.4640905709337132,0.4652174469644362,0.46295,0,0.4631,1802.0,0.4653200000000004,0,0,0.4630199999999979,0.4634428571428551,-109.00135986,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
433,BAND/USDT:USDT,2023-02-25 13:00:00+00:00,1.934,1.96,1.9648931245400256,1.9744602879193252,1.927,0,1.96,17722.6,1.9821200000000043,0,0,1.956400000000015,1.959714285714245,-18.99895913,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
434,CRO/USDT:USDT,2021-12-28 17:45:00+00:00,0.5633,0.5638000000000001,0.5744313623812504,0.5823488827404726,0.5536,1,0.5589000000000001,399218.0,0.5867719999999998,0,0,0.5673199999999985,0.5691071428571449,-39.53519965,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
435,CRO/USDT:USDT,2021-11-23 14:45:00+00:00,0.7945500000000001,0.7972,0.7847821048262118,0.7690056267806268,0.7883500000000001,0,0.7941,189398.0,0.769944,0,0,0.7946,0.7919785714285715,-62.25076133,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
436,BAND/USDT:USDT,2023-04-19 08:30:00+00:00,1.919,1.929,1.972226559329835,1.9971517438019584,1.802,1,1.847,745155.8,2.0071600000000003,0,0,1.9550000000000125,1.9672857142856743,-68.88269476,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
437,COMP/USDT:USDT,2023-12-31 03:00:00+00:00,58.1,58.16,58.50418975132984,58.64367244748438,57.22,1,58.01,14612.99,58.64679999999957,0,0,58.38999999999977,58.474285714293046,18.88755365,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,go_long
438,COMP/USDT:USDT,2023-11-09 16:15:00+00:00,56.75,57.2,54.6122306339785,54.44036076866349,43.95,1,50.2,122840.14,54.247999999999614,0,0,55.23000000000017,55.22142857143598,25.07088432,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,go_long
439,COMP/USDT:USDT,2023-10-04 00:45:00+00:00,43.7,43.85,44.05865360020584,44.27200347807391,42.4,1,42.95,43844.6,44.329999999999615,0,0,43.890000000000114,44.05000000000728,29.66464308,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,go_long
440,COMP/USDT:USDT,2023-08-17 21:45:00+00:00,45.95,46.1,44.76661835962369,45.56706684051978,34.8,1,36.1,211966.17,45.813999999999616,0,0,44.15999999999988,44.87142857143574,37.87492708,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,go_long
441,COMP/USDT:USDT,2023-07-18 14:00:00+00:00,70.65,70.75,71.09954875803747,71.77564975079049,69.55,1,69.95,26675.09,71.61999999999965,0,0,70.7400000000004,70.95714285715005,-83.81030677,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
442,COMP/USDT:USDT,2023-06-10 02:00:00+00:00,31.55,31.55,31.843829071725885,32.00717659386092,31.05,1,31.4,2341.73,32.04599999999961,0,0,31.66000000000073,31.76428571429283,304.44843322,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,go_long
443,COMP/USDT:USDT,2023-04-20 16:15:00+00:00,40.65,40.7,41.12213713961484,41.32712562719615,39.6,1,40.35,14275.98,41.40199999999962,0,0,40.87000000000096,41.021428571435536,-52.72340407,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
444,COMP/USDT:USDT,2023-03-08 23:00:00+00:00,41.45,41.45,42.12198217895756,42.62083225025668,40.65,1,41.1,2774.49,42.65599999999969,0,0,41.76000000000119,41.99285714286391,-11.46823926,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
445,COMP/USDT:USDT,2023-01-30 19:15:00+00:00,52.85,52.85,52.85788876910001,53.2506399552238,50.25,1,51.05,19457.73,53.31999999999972,0,0,52.57000000000125,52.77857142857818,-46.30167497,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
446,COMP/USDT:USDT,2022-12-16 22:45:00+00:00,35.85,35.9,35.71925555087709,36.07552227938372,32.55,1,33.95,13389.1,36.00599999999972,0,0,35.550000000001525,35.678571428578216,117.76439703,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,go_long
447,COMP/USDT:USDT,2022-11-08 19:45:00+00:00,40.0,40.9,43.82020522795077,45.242685393945045,36.7,1,40.85,22192.52,45.84999999999972,0,0,42.09000000000172,42.75000000000667,-38.24105529,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
448,COMP/USDT:USDT,2022-10-11 00:15:00+00:00,56.95,56.95,57.25482047276186,57.66768747623554,55.35,1,55.9,6292.75,57.80799999999972,0,0,56.97000000000169,57.09285714286381,-71.87810176,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
449,COMP/USDT:USDT,2022-08-18 23:30:00+00:00,57.95,58.0,58.27015694582008,58.60820891762416,54.85,1,56.2,9212.14,58.735999999999706,0,0,58.01000000000123,58.21428571429243,0.07892257,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,go_long
450,COMP/USDT:USDT,2022-07-13 12:45:00+00:00,48.25,48.35,47.31263201335119,47.47489105593758,43.9,1,44.75,28594.19,47.691999999999695,1,0,47.220000000001406,47.321428571435376,54.73194653,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,go_long
451,COMP/USDT:USDT,2022-06-11 14:45:00+00:00,46.6,46.8,47.22482177299839,48.19789805174505,45.95,1,46.2,703.92,48.18999999999969,0,0,46.86000000000153,46.91428571429249,-8.66854091,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
452,COMP/USDT:USDT,2022-05-09 10:45:00+00:00,92.1,92.35,93.23268619156806,94.10854794473454,89.55,1,89.9,1335.67,94.0119999999997,0,0,92.69000000000152,93.3071428571498,-110.43492303,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
453,COMP/USDT:USDT,2022-04-06 00:30:00+00:00,150.2,151.35,153.5455927727526,155.09185319273874,144.8,1,147.7,3604.18,155.36599999999967,0,0,152.14000000000186,153.21428571429212,-89.53016481,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
454,COMP/USDT:USDT,2022-02-24 04:30:00+00:00,99.25,99.85,103.1145798269496,106.11131375541008,98.1,1,98.55,1091.51,106.78999999999982,0,0,100.1100000000016,101.4214285714348,113.05722348,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,go_long
455,COMP/USDT:USDT,2022-01-21 21:45:00+00:00,148.15,148.75,148.51832755548062,149.86960253522605,142.15,1,142.95,2936.04,150.50399999999985,0,0,148.15000000000165,147.828571428578,-72.78463491,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
456,COMP/USDT:USDT,2021-11-10 21:30:00+00:00,336.15,336.15,340.3716381848829,348.1101644075496,305.0,1,313.9,7290.6,352.2899999999999,0,0,333.68000000000103,335.61428571429013,-101.81945789,first_buy,go_long,go_long,do_nothing,go_long,go_short,go_short,trailing_stop_loss,do_nothing
457,CRO/USDT:USDT,2022-06-12 02:45:00+00:00,0.14815,0.14865,0.1511812210080118,0.1525058024420363,0.14375,1,0.14495,2116042.0,0.1530360000000002,0,0,0.1499799999999967,0.1508642857142839,-38.39211499,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
458,BSW/USDT:USDT,2023-11-05 15:30:00+00:00,0.07745,0.08247,0.075941106798242,0.0754798897160858,0.07663,0,0.08126,3719412.0,0.0751272000000016,0,0,0.0766800000000051,0.0756571428571471,-39.08695368,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
459,BAND/USDT:USDT,2023-10-17 13:15:00+00:00,1.309,1.31,1.3219734735647768,1.3378982794105512,1.292,1,1.293,384280.8,1.3345200000000066,0,0,1.3116000000000172,1.3177142857142334,22.8988384,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,go_long
460,BSW/USDT:USDT,2022-07-20 11:00:00+00:00,0.3476,0.3674,0.3452691301895829,0.3434954131433597,0.347,0,0.3662,343436.0,0.3434360000000013,0,0,0.3470199999999992,0.3443714285714285,31.2310863,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
461,BSW/USDT:USDT,2022-05-13 04:00:00+00:00,0.5634,0.5734,0.5411099841635881,0.5259089654322767,0.5626,0,0.5714,69438.0,0.516488000000003,0,0,0.5539799999999996,0.5508999999999963,79.96445411,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
462,BSW/USDT:USDT,2022-04-27 13:00:00+00:00,1.2755,1.3582,1.2187234792558457,1.1806339426383117,1.2755,0,1.3444,1659542.0,1.168276000000006,1,0,1.25296,1.22705714285714,128.87819765,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
463,BSW/USDT:USDT,2022-04-06 09:00:00+00:00,1.2108,1.2108,1.215551789110925,1.2273866738300347,1.2021,1,1.2021,41666.0,1.2245680000000052,1,0,1.2084399999999969,1.2072999999999996,-36.25628053,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
464,BCH/USDT:USDT,2022-07-18 23:15:00+00:00,118.7,120.55,117.17909606357736,116.6587603809442,118.4,0,120.5,2597.88,115.97600000000246,0,0,117.95999999999349,117.3999999999985,-61.6363484,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
465,BSW/USDT:USDT,2022-04-01 23:45:00+00:00,1.8075,1.9702,1.4799640664413167,1.3275542714118995,1.735,0,1.8429,3284680.0,1.2790720000000009,0,0,1.65616,1.5454571428571422,-27.17493093,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
466,BSW/USDT:USDT,2022-04-01 22:45:00+00:00,1.3037,1.5483,1.2600493205129737,1.1943418704727329,1.3037,0,1.5422,2206253.0,1.1819440000000003,0,0,1.29446,1.2632285714285711,-61.98439632,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
467,BSW/USDT:USDT,2022-04-01 11:30:00+00:00,1.048,1.1669,0.931550500516976,0.8939042288204093,1.0403,0,1.095,1634352.0,0.8815560000000003,0,0,0.96268,0.9334999999999996,-60.50704839,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
468,BSW/USDT:USDT,2022-04-01 00:15:00+00:00,0.7462000000000001,0.9527,0.719621688558025,0.6935523755956202,0.7014,0,0.8612000000000001,2468546.0,0.6825080000000004,0,0,0.7409200000000001,0.727142857142857,-72.17716086,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
469,BSW/USDT:USDT,2022-03-23 16:15:00+00:00,0.6827000000000001,0.6872,0.6955182938513971,0.7135014245014246,0.6683,0,0.674,68004.0,0.712804,1,0,0.6817800000000002,0.6877571428571427,-45.67106229,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
470,BCH/USDT:USDT,2022-07-28 16:15:00+00:00,151.05,159.5,148.56362231176448,145.85137448869514,150.3,0,158.5,18515.9,145.3080000000025,0,0,151.5499999999934,149.66428571428426,64.95872863,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
471,BIGTIME/USDT:USDT,2024-01-03 12:15:00+00:00,0.4589,0.4589,0.4536399985945981,0.4678415060217486,0.2332,1,0.3399,38818296.0,0.47306,0,0,0.4417399999999993,0.4525428571428568,27.91029549,first_buy,do_nothing,go_long,go_long,do_nothing,go_short,do_nothing,trailing_stop_loss,go_long
472,BIGTIME/USDT:USDT,2023-12-06 05:45:00+00:00,0.7073,0.7178,0.7508017140369421,0.7703230254728677,0.6747000000000001,1,0.7026,15271740.0,0.7721920000000003,0,0,0.7361000000000013,0.7484142857142855,-117.9274548,first_buy,do_nothing,go_long,go_long,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
473,BIGTIME/USDT:USDT,2023-11-09 16:15:00+00:00,0.1627,0.1641,0.1612439581794869,0.1637020807735984,0.0979,1,0.1364,39602032.0,0.163984,0,0,0.1595600000000001,0.1616714285714282,904.94506305,first_buy,do_nothing,go_long,go_long,do_nothing,go_short,do_nothing,trailing_stop_loss,go_long
474,BIGTIME/USDT:USDT,2023-10-12 20:00:00+00:00,0.2975,0.3054,0.30043007975539,0.2791297720797721,0.2945,0,0.3008,6413511.0,0.281836,0,0,0.3034,0.3063571428571429,-134.42694694,first_buy,do_nothing,go_long,go_long,do_nothing,go_short,do_nothing,trailing_stop_loss,do_nothing
475,BCH/USDT:USDT,2024-01-11 14:45:00+00:00,272.35,283.55,272.7366734639659,267.5011519285432,270.95,0,281.6,11668.27,265.67400000000265,0,0,274.5999999999917,273.9714285714268,-5.37809399,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
476,BCH/USDT:USDT,2023-12-27 23:30:00+00:00,262.6,262.95,257.12548611510186,255.11931848348237,258.3,0,259.65,9973.11,254.20400000000265,0,0,258.3799999999922,257.90714285714097,-19.18100421,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
477,BCH/USDT:USDT,2023-09-28 07:45:00+00:00,235.75,239.45,234.52193309311824,233.16374982112745,234.85,0,238.3,23441.08,232.8680000000026,0,0,235.19999999999055,235.13571428571237,-18.22965545,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
478,BCH/USDT:USDT,2023-08-29 14:45:00+00:00,200.1,213.1,196.40719291430796,193.71650663050207,200.05,0,211.9,125876.37,192.46200000000252,0,0,198.32999999999123,196.7571428571409,-30.47558422,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
479,BCH/USDT:USDT,2023-06-30 02:45:00+00:00,274.0,328.0,266.50791956887593,258.1736160328382,272.05,0,290.55,351222.06,254.61800000000255,1,0,273.1899999999922,269.7642857142842,60.03512076,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
480,BCH/USDT:USDT,2023-06-28 07:30:00+00:00,233.55,244.75,231.6227666356584,231.1899990342572,230.1,1,232.25,116239.62,231.34400000000264,1,0,232.26999999999225,231.6071428571413,-72.56307266,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
481,BCH/USDT:USDT,2023-06-23 16:15:00+00:00,167.4,182.25,153.98005396464163,148.48913077494927,164.85,0,180.3,199580.66,146.43000000000248,0,0,159.11999999999267,154.66428571428418,-75.13005567,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
482,BCH/USDT:USDT,2023-06-21 06:00:00+00:00,118.15,131.9,116.15083925215922,113.4338432633542,117.7,0,130.85,73238.06,112.56400000000252,0,0,118.06999999999287,116.49285714285564,-78.36212162,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
483,BCH/USDT:USDT,2023-06-08 20:00:00+00:00,111.55,111.7,111.56422729007662,111.59010836029316,111.5,0,111.7,32.56,111.69000000000246,0,0,111.59999999999292,111.58571428571278,-25.15085836,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
484,BCH/USDT:USDT,2022-12-24 13:45:00+00:00,102.0,102.05,102.00181711250362,102.01704980438625,102.0,0,102.05,0.04,101.9880000000025,0,0,102.01999999999336,102.01428571428404,-56.46607667,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
485,BSW/USDT:USDT,2022-09-30 17:30:00+00:00,0.2672,0.3316,0.2723966049198643,0.2661237979712686,0.2672,0,0.3223,6718235.0,0.2631760000000019,0,0,0.2766000000000004,0.2724571428571453,18.70897287,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
486,BSW/USDT:USDT,2023-10-13 00:15:00+00:00,0.05839,0.05839,0.0584525234493204,0.0585178441529724,0.05836,0,0.05839,5333.0,0.0585344000000015,0,0,0.0583820000000047,0.0584014285714329,-81.86740502,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
487,BCH/USDT:USDT,2022-05-12 13:15:00+00:00,196.7,201.15,188.26548981282647,183.4900381742914,196.3,0,199.9,2423.5,179.66800000000256,1,0,193.89999999999247,191.2928571428556,87.3950766,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
488,BSW/USDT:USDT,2023-01-14 08:45:00+00:00,0.2032,0.2047,0.2017853802049871,0.2001087319749036,0.2031,0,0.2043,37560.0,0.2003200000000016,0,0,0.2025800000000025,0.2022000000000039,-38.60021046,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
489,BAND/USDT:USDT,2023-12-11 02:15:00+00:00,1.6880000000000002,1.689,1.663884663629266,1.6755167554904005,1.386,1,1.528,799603.9,1.6874400000000065,0,0,1.6496000000000195,1.6604285714285114,-7.69120576,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
490,BCH/USDT:USDT,2021-02-24 00:15:00+00:00,515.85,520.1,506.8258944794063,500.3059116809116,503.65,0,504.25,689.42,499.9959999999999,0,0,511.0199999999999,510.25000000000006,-33.74762115,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
491,BCH/USDT:USDT,2021-03-13 15:00:00+00:00,587.35,595.2,575.5280013118221,566.5310712194422,584.55,0,588.05,1443.39,564.7840000000001,1,0,583.9299999999997,577.8928571428572,10.50315956,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
492,BCH/USDT:USDT,2021-04-02 15:15:00+00:00,582.6,586.9,575.8693215153653,570.8816621032496,582.4,0,582.9,928.02,569.1600000000001,0,0,578.9599999999975,576.5142857142856,-42.21639666,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
493,BCH/USDT:USDT,2021-04-13 12:00:00+00:00,717.65,722.1,709.8356020610652,700.9914723627832,713.2,0,719.8,1391.68,699.1080000000011,0,0,714.769999999997,712.6714285714271,-82.92876018,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
494,BCH/USDT:USDT,2021-04-16 16:00:00+00:00,941.6,1029.3,906.598931068768,897.8144511755743,937.95,0,1003.75,22080.5,890.4200000000012,0,0,921.1899999999976,906.7142857142844,22.53125931,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
495,BCH/USDT:USDT,2021-04-28 01:45:00+00:00,923.3,929.3,906.4082023144784,894.4182501077087,920.2,1,926.4,1248.64,888.9460000000014,0,0,919.1600000000004,913.6571428571424,-62.15645515,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
496,BCH/USDT:USDT,2021-05-05 11:00:00+00:00,1186.95,1188.55,1116.0073322194833,1092.7426778398235,1170.75,0,1172.7,6686.57,1087.6800000000012,1,0,1137.390000000001,1119.928571428571,-81.76776334,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
497,BCH/USDT:USDT,2021-05-12 00:15:00+00:00,1549.8,1641.85,1519.4416925260218,1490.0864072741774,1549.15,0,1640.2,11643.16,1485.6760000000006,0,0,1541.5099999999986,1525.80714285714,140.61907532,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
498,BCH/USDT:USDT,2021-05-19 13:00:00+00:00,697.85,727.6,823.6896784931316,886.7330973499763,473.9,1,611.45,119557.19,906.956000000001,0,0,772.1599999999929,797.1571428571398,-10.639867,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
499,BCH/USDT:USDT,2021-05-19 13:15:00+00:00,611.45,638.2,784.6758818018806,863.2787938425707,450.1,1,570.1,107571.39,892.002000000001,0,0,715.5999999999929,753.3928571428542,-70.360305,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
500,BCH/USDT:USDT,2021-05-19 15:00:00+00:00,692.7,747.8,727.0142825582482,793.9676407674534,688.9,0,747.8,9198.76,819.5640000000011,0,0,701.579999999993,693.2785714285685,-34.19514735,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
501,BCH/USDT:USDT,2021-05-20 13:30:00+00:00,840.2,862.1,823.3046841342642,805.0174352098115,840.2,0,857.1,915.37,806.7660000000008,0,0,840.3699999999939,831.1357142857115,57.64313286,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
502,BCH/USDT:USDT,2021-05-24 11:30:00+00:00,624.5,642.7,619.2069858119924,607.4772537076877,624.5,0,642.1,721.68,608.9040000000014,0,0,623.9999999999944,620.3928571428534,54.69124051,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
503,BSW/USDT:USDT,2023-06-10 15:45:00+00:00,0.085,0.085,0.0851160565843421,0.0857109950770954,0.0849,1,0.085,7220.0,0.0853840000000006,0,0,0.0849600000000042,0.0849714285714326,-72.142455,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
504,BCH/USDT:USDT,2021-06-24 09:45:00+00:00,487.45,492.4,485.4924437245692,480.9860036469719,486.75,1,488.8,803.45,480.884000000001,1,0,487.5699999999941,486.8357142857093,1.04210725,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
505,BCH/USDT:USDT,2021-07-26 01:15:00+00:00,472.15,489.4,461.13739490759264,454.1144907191615,471.6,0,484.85,7748.47,450.38800000000106,0,0,469.05999999999256,464.5357142857098,-76.89044241,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
506,BCH/USDT:USDT,2021-08-12 02:30:00+00:00,645.25,648.75,638.8757693827903,632.6783639180583,643.2,1,647.65,1309.33,630.4920000000012,0,0,643.9899999999923,642.8142857142799,-39.22997825,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
507,BCH/USDT:USDT,2021-09-06 07:15:00+00:00,780.0,784.75,764.3121144963617,756.6222635636476,776.45,0,784.75,1196.56,753.4180000000015,0,0,773.8199999999913,767.421428571421,55.90289447,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
508,BCH/USDT:USDT,2021-10-05 23:00:00+00:00,599.0,600.2,594.4369174666649,588.2218033092664,597.4,1,599.7,348.56,587.8520000000012,0,0,597.9499999999895,596.549999999994,-19.81441874,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
509,BCH/USDT:USDT,2021-11-09 12:45:00+00:00,673.2,684.5,673.3522278301635,670.2447425947926,672.6,0,682.85,3077.25,670.2680000000014,0,0,673.6799999999889,673.5357142857089,87.09734468,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
510,BCH/USDT:USDT,2021-12-07 15:30:00+00:00,485.35,502.2,482.27197950086776,478.02908586859417,485.35,0,488.9,6942.21,476.6400000000019,1,0,485.0499999999897,484.1428571428533,78.72011136,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
